Name,AcademicYearId,AUN,DataElement,DisplayValue
Lower Dauphin SD,18,115224003,Non-instructional,1072592.52
Middletown Area SD,18,115226003,Non-instructional,1445200.79
Millersburg Area SD,18,115226103,Non-instructional,319706.63
Steelton-Highspire SD,18,115228003,Non-instructional,178866.49
Susquehanna Township SD,18,115228303,Non-instructional,1094683.39
Upper Dauphin Area SD,18,115229003,Non-instructional,374751.16
Greenwood SD,18,115503004,Non-instructional,405597.92
Newport SD,18,115504003,Non-instructional,421330.53
Susquenita SD,18,115506003,Non-instructional,451712.57
West Perry SD,18,115508003,Non-instructional,386971.27
Northern York County SD,18,115674603,Non-instructional,1394363.95
Benton Area SD,18,116191004,Non-instructional,295529.15
Berwick Area SD,18,116191103,Non-instructional,933868.73
Bloomsburg Area SD,18,116191203,Non-instructional,675455.36
Central Columbia SD,18,116191503,Non-instructional,671027.79
Millville Area SD,18,116195004,Non-instructional,249696.0
Southern Columbia Area SD,18,116197503,Non-instructional,602488.63
Danville Area SD,18,116471803,Non-instructional,878424.63
Line Mountain SD,18,116493503,Non-instructional,431042.12
Milton Area SD,18,116495003,Non-instructional,733533.48
Mount Carmel Area SD,18,116495103,Non-instructional,257988.63
Shamokin Area SD,18,116496503,Non-instructional,555149.92
Shikellamy SD,18,116496603,Non-instructional,598806.47
Warrior Run SD,18,116498003,Non-instructional,381731.27
Midd-West SD,18,116555003,Non-instructional,476273.46
Selinsgrove Area SD,18,116557103,Non-instructional,851677.4
Lewisburg Area SD,18,116604003,Non-instructional,1072893.85
Mifflinburg Area SD,18,116605003,Non-instructional,567214.27
Athens Area SD,18,117080503,Non-instructional,573302.43
Canton Area SD,18,117081003,Non-instructional,436103.22
Northeast Bradford SD,18,117083004,Non-instructional,264253.42
Sayre Area SD,18,117086003,Non-instructional,798828.07
Towanda Area SD,18,117086503,Non-instructional,618004.56
Troy Area SD,18,117086653,Non-instructional,519993.76
Wyalusing Area SD,18,117089003,Non-instructional,394180.02
East Lycoming SD,18,117412003,Non-instructional,699358.47
Jersey Shore Area SD,18,117414003,Non-instructional,773446.83
Loyalsock Township SD,18,117414203,Non-instructional,647998.69
Montgomery Area SD,18,117415004,Non-instructional,553398.86
Montoursville Area SD,18,117415103,Non-instructional,536990.02
Muncy SD,18,117415303,Non-instructional,670248.07
South Williamsport Area SD,18,117416103,Non-instructional,555527.69
Williamsport Area SD,18,117417202,Non-instructional,1294759.82
Sullivan County SD,18,117576303,Non-instructional,347717.96
Northern Tioga SD,18,117596003,Non-instructional,654666.16
Southern Tioga SD,18,117597003,Non-instructional,795283.5
Wellsboro Area SD,18,117598503,Non-instructional,455883.32
Crestwood SD,18,118401403,Non-instructional,1126546.84
Dallas SD,18,118401603,Non-instructional,1065424.0
Greater Nanticoke Area SD,18,118402603,Non-instructional,863273.28
Hanover Area SD,18,118403003,Non-instructional,587121.52
Hazleton Area SD,18,118403302,Non-instructional,2416592.43
Lake-Lehman SD,18,118403903,Non-instructional,701050.39
Northwest Area SD,18,118406003,Non-instructional,386829.24
Pittston Area SD,18,118406602,Non-instructional,959509.56
Wilkes-Barre Area SD,18,118408852,Non-instructional,2268849.77
Wyoming Area SD,18,118409203,Non-instructional,817596.24
Wyoming Valley West SD,18,118409302,Non-instructional,1163720.45
Tunkhannock Area SD,18,118667503,Non-instructional,1016156.8
Abington Heights SD,18,119350303,Non-instructional,914919.34
Carbondale Area SD,18,119351303,Non-instructional,486900.47
Dunmore SD,18,119352203,Non-instructional,750312.66
Lakeland SD,18,119354603,Non-instructional,656148.04
Mid Valley SD,18,119355503,Non-instructional,651631.85
North Pocono SD,18,119356503,Non-instructional,1247322.74
Old Forge SD,18,119356603,Non-instructional,417126.24
Riverside SD,18,119357003,Non-instructional,442633.47
Scranton SD,18,119357402,Non-instructional,1749962.05
Valley View SD,18,119358403,Non-instructional,594312.0
Blue Ridge SD,18,119581003,Non-instructional,404998.52
Elk Lake SD,18,119582503,Non-instructional,501704.91
Forest City Regional SD,18,119583003,Non-instructional,272187.9
Montrose Area SD,18,119584503,Non-instructional,438691.16
Mountain View SD,18,119584603,Non-instructional,419172.3
Susquehanna Community SD,18,119586503,Non-instructional,390813.56
Wallenpaupack Area SD,18,119648303,Non-instructional,3008587.94
Wayne Highlands SD,18,119648703,Non-instructional,1151392.27
Western Wayne SD,18,119648903,Non-instructional,1079959.0
Lackawanna Trail SD,18,119665003,Non-instructional,418047.0
East Stroudsburg Area SD,18,120452003,Non-instructional,2627479.05
Pleasant Valley SD,18,120455203,Non-instructional,1414693.86
Pocono Mountain SD,18,120455403,Non-instructional,4122691.35
Stroudsburg Area SD,18,120456003,Non-instructional,1501947.05
Bangor Area SD,18,120480803,Non-instructional,1483333.61
Bethlehem Area SD,18,120481002,Non-instructional,3353738.13
Easton Area SD,18,120483302,Non-instructional,3659966.25
Nazareth Area SD,18,120484803,Non-instructional,1856548.77
Northampton Area SD,18,120484903,Non-instructional,1645028.68
Pen Argyl Area SD,18,120485603,Non-instructional,1007662.48
Saucon Valley SD,18,120486003,Non-instructional,1152015.58
Wilson Area SD,18,120488603,Non-instructional,950917.88
Delaware Valley SD,18,120522003,Non-instructional,2504494.1
Jim Thorpe Area SD,18,121135003,Non-instructional,1029683.31
Lehighton Area SD,18,121135503,Non-instructional,1051510.46
Palmerton Area SD,18,121136503,Non-instructional,941712.58
Panther Valley SD,18,121136603,Non-instructional,461759.2
Weatherly Area SD,18,121139004,Non-instructional,240759.66
Allentown City SD,18,121390302,Non-instructional,3824964.0
Catasauqua Area SD,18,121391303,Non-instructional,720511.7
East Penn SD,18,121392303,Non-instructional,2072749.15
Northern Lehigh SD,18,121394503,Non-instructional,760115.75
Northwestern Lehigh SD,18,121394603,Non-instructional,952682.59
Parkland SD,18,121395103,Non-instructional,2317613.41
Salisbury Township SD,18,121395603,Non-instructional,990752.61
Southern Lehigh SD,18,121395703,Non-instructional,1390788.81
Whitehall-Coplay SD,18,121397803,Non-instructional,1295031.0
Bensalem Township SD,18,122091002,Non-instructional,1473195.13
Bristol Borough SD,18,122091303,Non-instructional,324352.29
Bristol Township SD,18,122091352,Non-instructional,1186812.72
Centennial SD,18,122092002,Non-instructional,1625503.6
Central Bucks SD,18,122092102,Non-instructional,8146900.93
Council Rock SD,18,122092353,Non-instructional,3644490.38
Morrisville Borough SD,18,122097203,Non-instructional,590327.0
Neshaminy SD,18,122097502,Non-instructional,1968556.92
New Hope-Solebury SD,18,122097604,Non-instructional,713684.49
Palisades SD,18,122098003,Non-instructional,1113738.82
Pennridge SD,18,122098103,Non-instructional,1654291.0
Pennsbury SD,18,122098202,Non-instructional,1386130.38
Quakertown Community SD,18,122098403,Non-instructional,1126607.05
Abington SD,18,123460302,Non-instructional,1718862.4
Bryn Athyn SD,18,123460504,Non-instructional,0.0
Cheltenham SD,18,123461302,Non-instructional,2799435.0
Colonial SD,18,123461602,Non-instructional,1876570.79
Hatboro-Horsham SD,18,123463603,Non-instructional,1489846.29
Jenkintown SD,18,123463803,Non-instructional,328605.0
Lower Merion SD,18,123464502,Non-instructional,5282042.66
Lower Moreland Township SD,18,123464603,Non-instructional,889358.16
Methacton SD,18,123465303,Non-instructional,1461121.54
Norristown Area SD,18,123465602,Non-instructional,1661589.94
North Penn SD,18,123465702,Non-instructional,3011663.01
Perkiomen Valley SD,18,123466103,Non-instructional,1649645.76
Pottsgrove SD,18,123466303,Non-instructional,1162029.0
Pottstown SD,18,123466403,Non-instructional,1031185.35
Souderton Area SD,18,123467103,Non-instructional,1472963.19
Springfield Township SD,18,123467203,Non-instructional,1025367.66
Spring-Ford Area SD,18,123467303,Non-instructional,2439245.23
Upper Dublin SD,18,123468303,Non-instructional,1755126.49
Upper Merion Area SD,18,123468402,Non-instructional,2015411.25
Upper Moreland Township SD,18,123468503,Non-instructional,783574.58
Upper Perkiomen SD,18,123468603,Non-instructional,991069.32
Wissahickon SD,18,123469303,Non-instructional,2143946.82
Avon Grove SD,18,124150503,Non-instructional,1187726.59
Coatesville Area SD,18,124151902,Non-instructional,1206071.64
Downingtown Area SD,18,124152003,Non-instructional,4152500.97
Great Valley SD,18,124153503,Non-instructional,1707195.02
Kennett Consolidated SD,18,124154003,Non-instructional,1403425.13
Octorara Area SD,18,124156503,Non-instructional,704968.78
Owen J Roberts SD,18,124156603,Non-instructional,1775793.03
Oxford Area SD,18,124156703,Non-instructional,1068321.82
Phoenixville Area SD,18,124157203,Non-instructional,2050640.77
Tredyffrin-Easttown SD,18,124157802,Non-instructional,2044662.76
Unionville-Chadds Ford SD,18,124158503,Non-instructional,1606029.8
West Chester Area SD,18,124159002,Non-instructional,5038435.66
Chester-Upland SD,18,125231232,Non-instructional,634031.39
Chichester SD,18,125231303,Non-instructional,1603411.33
Garnet Valley SD,18,125234103,Non-instructional,2348215.51
Haverford Township SD,18,125234502,Non-instructional,1558594.3
Interboro SD,18,125235103,Non-instructional,975294.81
Marple Newtown SD,18,125235502,Non-instructional,1517922.46
Penn-Delco SD,18,125236903,Non-instructional,1059506.61
Radnor Township SD,18,125237603,Non-instructional,1333905.19
Ridley SD,18,125237702,Non-instructional,1164310.64
Rose Tree Media SD,18,125237903,Non-instructional,1854536.17
Southeast Delco SD,18,125238402,Non-instructional,1068637.0
Springfield SD,18,125238502,Non-instructional,1706266.52
Upper Darby SD,18,125239452,Non-instructional,4719905.04
Wallingford-Swarthmore SD,18,125239603,Non-instructional,1768994.23
William Penn SD,18,125239652,Non-instructional,1432030.0
Philadelphia City SD,18,126515001,Non-instructional,18422982.2
Aliquippa SD,18,127040503,Non-instructional,423357.42
Ambridge Area SD,18,127040703,Non-instructional,861524.37
Beaver Area SD,18,127041203,Non-instructional,873570.71
Big Beaver Falls Area SD,18,127041503,Non-instructional,625906.0
Blackhawk SD,18,127041603,Non-instructional,1223122.0
Central Valley SD,18,127042003,Non-instructional,1046389.93
Freedom Area SD,18,127042853,Non-instructional,561423.41
Hopewell Area SD,18,127044103,Non-instructional,960384.22
Midland Borough SD,18,127045303,Non-instructional,36319.0
New Brighton Area SD,18,127045653,Non-instructional,652664.39
Riverside Beaver County SD,18,127045853,Non-instructional,533674.69
Rochester Area SD,18,127046903,Non-instructional,406074.24
South Side Area SD,18,127047404,Non-instructional,613545.0
Western Beaver County SD,18,127049303,Non-instructional,291007.88
Apollo-Ridge SD,18,128030603,Non-instructional,448473.12
Armstrong SD,18,128030852,Non-instructional,1356300.69
Freeport Area SD,18,128033053,Non-instructional,610471.32
Leechburg Area SD,18,128034503,Non-instructional,448022.13
Blairsville-Saltsburg SD,18,128321103,Non-instructional,867207.4
Homer-Center SD,18,128323303,Non-instructional,390660.47
Indiana Area SD,18,128323703,Non-instructional,1118718.34
Marion Center Area SD,18,128325203,Non-instructional,535684.05
Penns Manor Area SD,18,128326303,Non-instructional,551452.91
Purchase Line SD,18,128327303,Non-instructional,335028.54
United SD,18,128328003,Non-instructional,389151.1
Blue Mountain SD,18,129540803,Non-instructional,1139297.84
Mahanoy Area SD,18,129544503,Non-instructional,506180.59
Minersville Area SD,18,129544703,Non-instructional,491508.76
North Schuylkill SD,18,129545003,Non-instructional,727041.99
Pine Grove Area SD,18,129546003,Non-instructional,480115.83
Pottsville Area SD,18,129546103,Non-instructional,1086342.43
Saint Clair Area SD,18,129546803,Non-instructional,182946.6
Shenandoah Valley SD,18,129547203,Non-instructional,324207.55
Schuylkill Haven Area SD,18,129547303,Non-instructional,502560.68
Tamaqua Area SD,18,129547603,Non-instructional,525837.29
Tri-Valley SD,18,129547803,Non-instructional,362512.62
Williams Valley SD,18,129548803,Non-instructional,431231.37
Fayette County Career & Technical Institute,18,101262507,Non-instructional,14207.04
Connellsville Area Career & Technical Center,18,101266007,Non-instructional,20552.75
Greene County CTC,18,101302607,Non-instructional,63783.35
Mon Valley CTC,18,101634207,Non-instructional,35506.04
Western Area CTC,18,101638907,Non-instructional,36102.01
A W Beattie Career Center,18,103020407,Non-instructional,337571.77
Forbes Road CTC,18,103023807,Non-instructional,9629.62
Parkway West CTC,18,103027307,Non-instructional,26543.0
Steel Center for Career and Technical Education,18,103028807,Non-instructional,0.0
Butler County AVTS,18,104101307,Non-instructional,33104.0
Lawrence County CTC,18,104374207,Non-instructional,28890.23
Mercer County Career Center,18,104435107,Non-instructional,6781.28
Crawford County CTC,18,105201407,Non-instructional,16601.49
Erie County Technical School,18,105252807,Non-instructional,11550.28
Clarion County Career Center,18,106161357,Non-instructional,10796.55
Jefferson County-DuBois AVTS,18,106333407,Non-instructional,0.0
Venango Technology Center,18,106619107,Non-instructional,0.0
Central Westmoreland CTC,18,107651207,Non-instructional,35117.16
Eastern Westmoreland CTC,18,107652207,Non-instructional,24259.13
Northern Westmoreland CTC,18,107656407,Non-instructional,17482.13
Bedford County Technical Center,18,108051307,Non-instructional,508.0
Greater Altoona CTC,18,108070607,Non-instructional,36635.45
Admiral Peary AVTS,18,108110307,Non-instructional,15382.14
Greater Johnstown CTC,18,108112607,Non-instructional,21642.0
Somerset County Technology Center,18,108567807,Non-instructional,19506.48
Seneca Highlands Career and Technical Center,18,109420107,Non-instructional,0.0
Central PA Institute of Science & Technology,18,110141607,Non-instructional,0.0
Clearfield County CTC,18,110171607,Non-instructional,2500.0
Fulton County AVTS,18,111292507,Non-instructional,2488.0
Huntingdon County CTC,18,111312607,Non-instructional,25668.87
Mifflin County Academy of Science and Technology,18,111444307,Non-instructional,16007.0
Franklin County CTC,18,112282307,Non-instructional,28794.66
York Co School of Technology,18,112679107,Non-instructional,516297.7
Lancaster County CTC,18,113363807,Non-instructional,158495.4
Lebanon County CTC,18,113384307,Non-instructional,16464.2
Berks CTC,18,114060557,Non-instructional,107366.16
Reading Muhlenberg CTC,18,114067107,Non-instructional,14381.36
Cumberland Perry AVTS,18,115211657,Non-instructional,22024.23
Dauphin County Technical School,18,115221607,Non-instructional,38304.46
Columbia-Montour AVTS,18,116191757,Non-instructional,216595.0
Northumberland County CTC,18,116495207,Non-instructional,0.0
SUN Area Technical Institute,18,116606707,Non-instructional,17954.13
Northern Tier Career Center,18,117080607,Non-instructional,10748.9
Lycoming CTC,18,117414807,Non-instructional,0.0
Wilkes-Barre Area CTC,18,118408607,Non-instructional,34141.57
West Side CTC,18,118408707,Non-instructional,35263.0
CTC of Lackawanna County,18,119354207,Non-instructional,0.0
