Ctgy,AUN,LEA Name,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Current Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,"Actual
Instruction Expense (AIE)","Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education Programs 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
4.0,175390169.0,Lincoln Leadership Academy Charter School,Lehigh,4849678.39,3314129.03,388467.94,8552275.36,,20407.0,8572682.36,,4303127.05,546551.34,,,,,,,415106.07,,1020762.24,76364.07,194299.0,1460145.63,81223.66,66228.36,
4.0,121393330.0,Roberto Clemente CS,Lehigh,4978220.0,3536180.0,132802.0,8647202.0,827487.0,154883.0,9629572.0,,4148685.0,527897.0,,272994.0,,28644.0,,,366451.0,410056.0,1124966.0,183267.0,349518.0,947466.0,,114752.0,39704.0
4.0,188392660.0,Seven Generations Charter School,Lehigh,2619891.96,1869810.26,40408.53,4530110.75,,20256.18,4550366.93,,1925781.63,694110.33,,,,,,,73494.99,,622249.25,71485.61,127020.89,975559.52,,,
4.0,118400001.0,Bear Creek Community CS,Luzerne,3101270.87,3385724.24,29616.17,6516611.28,2347886.54,28790.05,8893287.87,,2125367.96,975902.91,,,,,,,141134.07,290855.9,481641.29,148906.82,304303.5,1778289.46,,240593.2,
4.0,104432830.0,Keystone Education Center CS,Mercer,2254839.82,1236941.47,2011.87,3493793.16,,123427.82,3617220.98,,1511578.81,743261.01,,,,,,,110093.79,15713.89,459650.34,61495.5,170168.57,211719.1,208100.28,,
4.0,120450003.0,Evergreen Community CS,Monroe,1103781.99,555565.0,42883.0,1702229.99,,29700.0,1731929.99,,872635.09,231146.9,,,,,,,,,224492.0,56643.0,,274430.0,,,
4.0,126510020.0,Agora Cyber CS,Montgomery,63497695.0,30898348.0,542673.0,94938716.0,,,94938716.0,,38174264.0,25158169.0,,165262.0,,,,,12148793.0,4178500.0,3747803.0,646381.0,2555396.0,1011270.0,,6610205.0,
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,17641324.42,14656710.96,738.91,32298774.290000003,2892.12,679483.68,32981150.09,,13971399.51,3599925.94,,69998.97,,,,,2081278.48,27342.43,7333242.58,494576.86,738899.86,656580.41,,3297285.97,27504.37
4.0,123463370.0,Souderton CS Collaborative,Montgomery,2746937.0,876571.0,,3623508.0,259402.0,,3882910.0,,1808288.0,938649.0,,,,,,,31240.0,,488488.0,45960.0,16255.0,294628.0,,,
4.0,120486892.0,Easton Arts Academy Elementary CS,Northampton,3200275.0,1880474.0,19558.0,5100307.0,,248497.0,5348804.0,,2733397.0,466878.0,,,,,,,91824.0,98539.0,922813.0,72161.0,132958.0,477049.0,85130.0,,
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,13119803.0,8756007.0,357092.0,22232902.0,31800.0,220690.0,22485392.0,,10906097.0,2021771.0,,191935.0,,,,,885652.0,631846.0,1427608.0,300817.0,179737.0,4694917.0,37712.0,597718.0,
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,4878552.94,4142874.89,84549.39,9105977.22,6400.15,40196.0,9152573.37,,4719578.98,147948.96,,11025.0,,,,,407840.95,136601.9,749565.46,113843.79,1016058.92,1557104.89,99126.53,41953.96,20778.49
4.0,139481451.0,Lehigh Valley Dual Language Charter School,Northampton,3034964.78,2386112.46,42835.38,5463912.62,189793.96,,5653706.58,,2824172.49,210792.29,,,,,,,174206.15,22433.81,986932.36,68651.03,88635.22,1045054.89,,199.0,
4.0,126514368.0,ACT Academy Cyber CS,Philadelphia,,,,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,126510015.0,Ad Prima CS,Philadelphia,4595811.0,3476160.0,116702.0,8188673.0,,,8188673.0,,4076585.0,519226.0,,,,,,,50614.0,31351.0,1672596.0,83892.0,24035.0,1533576.0,,80096.0,
4.0,126512990.0,Alliance for Progress CS,Philadelphia,3971530.0,2415144.0,51408.0,6438082.0,,62175.0,6500257.0,,2799273.0,1172257.0,,,,,,,198419.0,145484.0,886564.0,116976.0,74901.0,894250.0,,98550.0,
4.0,104510394.0,Antonia Pantoja Community Charter School,Philadelphia,5878365.0,4825584.0,976105.0,11680054.0,4699.0,,11684753.0,,3999306.0,1631382.0,,247677.0,,,,,777179.0,15331.0,1469994.0,127843.0,217817.0,1670795.0,33176.0,513449.0,
4.0,181519176.0,ASPIRA Bilingual Cyber Charter School,Philadelphia,4635658.0,3905061.0,105280.0,8645999.0,,,8645999.0,,1950656.0,2218125.0,,466877.0,,,,,311741.0,16147.0,1195101.0,92678.0,158498.0,814819.0,725407.0,590670.0,
4.0,126510010.0,Belmont Charter School,Philadelphia,8611457.31,5281268.27,72532.06,13965257.64,,319.0,13965576.64,,4857656.28,3107301.82,,646499.21,,,,,75969.33,,2687102.21,142250.0,720505.44,1655441.29,,,
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,7055094.0,4602479.0,817425.0,12474998.0,,112846.0,12587844.0,,5162491.0,1789996.0,,102607.0,,,,,839501.0,405673.0,1794942.0,90997.0,215619.0,1255747.0,,,
4.0,126513190.0,Charter High School for Architecture and Design,Philadelphia,4397846.0,4107477.0,82945.0,8588268.0,,12523.0,8600791.0,,3232123.0,1145020.0,,20703.0,,,,,314533.0,306885.0,1416420.0,61192.0,151719.0,1712082.0,,144646.0,
4.0,126513160.0,Christopher Columbus CS,Philadelphia,6353646.69,3844221.48,159026.47,10356894.64,,,10356894.64,,5355009.36,745748.27,,252889.06,,,,,310279.69,235022.17,1896691.33,151153.01,108528.02,691544.18,3393.75,,447609.33
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,11797771.37,5665488.59,621154.51,18084414.470000003,,,18084414.47,,8688671.78,3109099.59,,,,,,,315263.56,537876.77,2608214.85,190831.19,482018.99,1531283.23,,,
4.0,126516724.0,Deep Roots Charter School,Philadelphia,2365558.0,2545436.0,35681.0,4946675.0,,83978.0,5030653.0,,2146164.0,219394.0,,,,,,,160669.0,104828.0,1260353.0,148725.0,85826.0,785035.0,,,
4.0,126510011.0,Discovery Charter School,Philadelphia,3766436.0,3029691.0,319431.0,7115558.0,,1083644.0,8199202.0,,2954596.0,742410.0,,69430.0,,,,,153885.0,55933.0,1215965.0,274356.0,313668.0,575506.0,,,440378.0
4.0,177518712.0,Eastern University Academy Charter School,Philadelphia,,,,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,126513440.0,Esperanza Academy Charter School,Philadelphia,11244840.0,10218155.0,1850688.0,23313683.0,494608.0,230603.0,24038894.0,,8994872.0,2249968.0,,,,,,,1455359.0,509421.0,1737385.0,240320.0,865194.0,4791594.0,108371.0,510511.0,
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,2929408.0,1641500.0,4203.0,4575111.0,68918.0,,4644029.0,,2381785.0,547623.0,,,,,,,462535.0,120107.0,437515.0,11726.0,249841.0,151672.0,637.0,207467.0,
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,4491978.0,2989221.0,938155.0,8419354.0,,,8419354.0,,2779494.0,1561464.0,,151020.0,,,,,612318.0,3150.0,943770.0,117130.0,161383.0,907608.0,9541.0,234321.0,
4.0,100510000.0,First Philadelphia Preparatory Charter School,Philadelphia,13516636.0,12526738.0,322263.0,26365637.0,155788.0,,26521425.0,,8466162.0,4983055.0,,67419.0,,,,,832479.0,723115.0,4802647.0,300301.0,504578.0,4968362.0,,395256.0,
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,4107201.0,2635647.0,,6742848.0,,59169.0,6802017.0,,3177393.0,929808.0,,,,,,,1090775.0,,394229.0,60760.0,136818.0,953065.0,,,
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,5562189.0,4772428.0,150784.0,10485401.0,,,10485401.0,,4576386.0,985803.0,,,,,,,583579.0,,757995.0,113320.0,997971.0,2089671.0,,229892.0,
4.0,126513450.0,Franklin Towne CHS,Philadelphia,6637545.0,6388587.0,737713.0,13763845.0,,1168315.0,14932160.0,,5499433.0,1138112.0,,,,,,,668137.0,,2413898.0,187082.0,391976.0,2042378.0,197047.0,488069.0,
4.0,126518547.0,Frederick Douglass Mastery Charter School,Philadelphia,6951426.0,3507536.0,184126.0,10643088.0,,,10643088.0,,3871031.0,3025535.0,,54860.0,,,,,759217.0,13006.0,1497129.0,66194.0,75882.0,948466.0,2722.0,144920.0,
4.0,126513270.0,Freire CS,Philadelphia,7269443.0,6841419.0,572560.0,14683422.0,,2424725.0,17108147.0,,4212655.0,3056788.0,,,,,,,918247.0,,2002450.0,41181.0,153823.0,2567222.0,,1158496.0,
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,4827500.0,3958337.0,152860.0,8938697.0,,1100052.0,10038749.0,,3695676.0,1032007.0,,99817.0,,,,,294264.0,128422.0,2168363.0,62253.0,191603.0,774377.0,12292.0,326763.0,
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,4216306.0,3397692.0,112060.0,7726058.0,,72642.0,7798700.0,,3214072.0,973602.0,,28632.0,,,,,283662.0,108787.0,1899483.0,60034.0,166832.0,773375.0,,105519.0,
4.0,126510005.0,Green Woods CS,Philadelphia,4156151.0,2042791.0,14757.0,6213699.0,,1502084.0,7715783.0,,3487452.0,660001.0,,8698.0,,,,,367861.0,17096.0,801708.0,148375.0,100014.0,435609.0,58701.0,113427.0,
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,3538340.0,2474729.0,361384.0,6374453.0,,550140.0,6924593.0,,3010871.0,527469.0,,,,,,,318416.0,204617.0,1085592.0,64744.0,189593.0,611767.0,,,
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,3410373.0,3529261.0,403269.0,7342903.0,225783.0,210041.0,7778727.0,,2871966.0,480919.0,,57488.0,,,,,861124.0,32077.0,1455174.0,62283.0,311329.0,473400.0,45606.0,288268.0,
4.0,126513510.0,Independence CS,Philadelphia,7112139.0,4208533.0,241666.0,11562338.0,221970.0,,11784308.0,,5066751.0,1804483.0,,240905.0,,,,,269726.0,211570.0,1480675.0,97249.0,186401.0,1671851.0,,291061.0,
4.0,126512039.0,Independence CS West,Philadelphia,3726170.0,3141576.0,10418.0,6878164.0,107675.0,,6985839.0,,2569463.0,886331.0,,270376.0,,,,,267324.0,199654.0,1280335.0,93823.0,159809.0,1086068.0,,54563.0,
4.0,126513070.0,Inquiry Charter School,Philadelphia,2337348.57,1553309.02,,3890657.59,,,3890657.59,,1364278.18,841587.29,,131483.1,,,,,,,813660.34,37375.0,247236.17,455037.51,,,
4.0,133513315.0,John B Stetson Charter School,Philadelphia,7793075.0,5944953.0,1039006.0,14777034.0,13429.0,365.0,14790828.0,,5517502.0,1653497.0,,622076.0,,,,,1443879.0,8023.0,2102066.0,115278.0,528361.0,1306830.0,10977.0,429539.0,
4.0,182514568.0,Keystone Academy Charter School,Philadelphia,4520531.0,3678292.0,62486.0,8261309.0,,,8261309.0,,3741638.0,750949.0,,27944.0,,,,,154535.0,197658.0,1095896.0,76810.0,123197.0,1965362.0,,64834.0,
4.0,126510017.0,Khepera CS,Philadelphia,,,,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,126514864.0,KIPP DuBois Charter School,Philadelphia,4095469.0,3486757.0,315729.0,7897955.0,48.0,8274.0,7906277.0,,2684558.0,1395232.0,,15679.0,,,,,158124.0,18027.0,768767.0,57956.0,1233204.0,1245728.0,,4951.0,
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,1840183.0,1189916.0,159816.0,3189915.0,18254.0,,3208169.0,,1569837.0,269686.0,,660.0,,,,,62568.0,,275289.0,35669.0,416014.0,400056.0,,320.0,
4.0,126510013.0,KIPP Philadelphia Charter School,Philadelphia,7792334.0,4236847.0,50912.0,12080093.0,4951260.0,1017500.0,18048853.0,,5164670.0,2627664.0,,,,,,,151501.0,15050.0,1255040.0,121511.0,1891473.0,792807.0,,9465.0,
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,2746900.0,1906485.0,240468.0,4893853.0,3775.0,6456.0,4904084.0,,2054682.0,691603.0,,615.0,,,,,,7219.0,488155.0,54613.0,655345.0,701153.0,,,
4.0,172510793.0,KIPP West Philadelphia Preparatory Charter School,Philadelphia,3450898.0,2028615.0,37967.0,5517480.0,,4450.0,5521930.0,,2271219.0,1179679.0,,,,,,,57753.0,22025.0,630953.0,55793.0,848693.0,413398.0,,,
4.0,126513110.0,Laboratory CS,Philadelphia,3663509.0,3008128.0,6416.0,6678053.0,,,6678053.0,,2916006.0,747503.0,,,,,,,,599753.0,1636215.0,81279.0,165350.0,341139.0,184392.0,,
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,5132004.0,3503346.0,159360.0,8794710.0,401623.0,2534.0,9198867.0,,3535128.0,1477771.0,,119105.0,,,,,289563.0,97828.0,1986974.0,25433.0,183306.0,756647.0,,163595.0,
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,9192084.0,7096393.0,118056.0,16406533.0,,,16406533.0,,6774528.0,2417261.0,,295.0,,,,,692054.0,154967.0,2011529.0,78747.0,309282.0,3536695.0,,313119.0,
4.0,126510014.0,Maritime Academy Charter School,Philadelphia,5734033.78,4063812.65,570137.59,10367984.02,,374763.54,10742747.56,,4497999.12,914659.36,,321375.3,,,,,255080.91,51413.91,1910714.5,109393.8,139359.82,1429151.92,168697.79,,
4.0,126513150.0,MAST Community CS,Philadelphia,9993429.0,9301553.0,561423.0,19856405.0,,34465.0,19890870.0,,7582787.0,2316431.0,,94211.0,,,,,366354.0,948933.0,2252637.0,185803.0,309342.0,4768747.0,,469737.0,
4.0,126513117.0,MaST Community CS II,Philadelphia,3826432.0,5070669.0,165796.0,9062897.0,,14360.0,9077257.0,,2741302.0,1045665.0,,39465.0,,,,,137211.0,89838.0,1204074.0,92142.0,164943.0,3323550.0,,58911.0,
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,6166124.0,3051133.0,105366.0,9322623.0,,,9322623.0,,3865831.0,2286306.0,,13987.0,,,,,1018278.0,10984.0,1339675.0,76356.0,65007.0,419022.0,8785.0,113026.0,
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,4635055.0,2787340.0,9564.0,7431959.0,,,7431959.0,,2932107.0,1670571.0,,32377.0,,,,,560146.0,,1382838.0,59177.0,51971.0,662431.0,,70777.0,
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,7522228.0,3248809.0,495590.0,11266627.0,,,11266627.0,,4782259.0,2701913.0,,38056.0,,,,,604994.0,35744.0,1600672.0,70889.0,77335.0,769241.0,3420.0,86514.0,
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,5492408.0,2967452.0,31730.0,8491590.0,,,8491590.0,,3542371.0,1896049.0,,53988.0,,,,,578135.0,8778.0,1383491.0,79733.0,59794.0,713849.0,4015.0,139657.0,
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,6333826.0,2554135.0,340532.0,9228493.0,,,9228493.0,,3518387.0,2796075.0,,19364.0,,,,,575045.0,5091.0,1299559.0,63950.0,65318.0,465107.0,2678.0,77387.0,
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,15630801.0,8841127.0,591765.0,25063693.0,,,25063693.0,,8382393.0,7093565.0,,154843.0,,,,,3081614.0,99458.0,3356559.0,184069.0,160477.0,1666885.0,22055.0,270010.0,
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,12180792.0,6406491.0,250883.0,18838166.0,,,18838166.0,,7711275.0,4387008.0,,82509.0,,,,,1665701.0,12859.0,2621427.0,99600.0,126349.0,1656943.0,10420.0,213192.0,
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,8258934.0,4083503.0,59462.0,12401899.0,,,12401899.0,,5497088.0,2728300.0,,33546.0,,,,,1073600.0,13060.0,2025922.0,91075.0,86051.0,686997.0,950.0,105848.0,
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,4959863.0,2570594.0,36393.0,7566850.0,,,7566850.0,,3514264.0,1418337.0,,27262.0,,,,,552217.0,568.0,1195116.0,69801.0,53389.0,578853.0,1252.0,119398.0,
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,8460734.0,4890580.0,166121.0,13517435.0,,,13517435.0,,5472838.0,2951713.0,,36183.0,,,,,1363745.0,6079.0,1880110.0,84098.0,95233.0,1285677.0,4305.0,171333.0,
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,7522639.0,4369135.0,150433.0,12042207.0,,,12042207.0,,4634072.0,2850794.0,,37773.0,,,,,1127589.0,22186.0,1855146.0,61594.0,85603.0,1050470.0,29167.0,137380.0,
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,8925579.0,3224945.0,724072.0,12874596.0,,,12874596.0,,5669218.0,3244199.0,,12162.0,,,,,636635.0,5448.0,1662571.0,103817.0,81411.0,570552.0,,164511.0,
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,11533914.0,6420591.0,180649.0,18135154.0,,,18135154.0,,7549610.0,3945835.0,,38469.0,,,,,1471575.0,18940.0,2814638.0,130450.0,132174.0,1639492.0,10975.0,202347.0,
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,2562444.0,1877858.0,102028.0,4542330.0,,,4542330.0,,1877031.0,684535.0,,878.0,,,,,178722.0,7796.0,593146.0,71631.0,17983.0,873313.0,55.0,135212.0,
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,5775927.0,4122183.0,143255.0,10041365.0,,,10041365.0,,5691966.0,82401.0,,1560.0,,,,,274166.0,17697.0,1622331.0,103383.0,163299.0,1790489.0,32579.0,,118239.0
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,7066656.0,4673502.0,138086.0,11878244.0,2959141.0,,14837385.0,,5332705.0,1551893.0,,182058.0,,,,,674380.0,280780.0,2118588.0,108050.0,228763.0,1102808.0,1510.0,158623.0,
4.0,126513000.0,Multicultural Academy CS,Philadelphia,2197743.0,1178192.0,15134.0,3391069.0,31428.0,,3422497.0,,1906752.0,290991.0,,,,,,,74121.0,19830.0,599584.0,37497.0,65025.0,353945.0,,28190.0,
4.0,126513420.0,New Foundations CS,Philadelphia,10568030.0,7125249.0,672126.0,18365405.0,273072.0,94272.0,18732749.0,,8698847.0,1801557.0,,67626.0,,,,,573255.0,505824.0,2239121.0,184148.0,319058.0,3014108.0,,289735.0,
4.0,126510019.0,Northwood Academy CS,Philadelphia,5963857.97,2705159.77,222166.4,8891184.14,193775.0,897927.24,9982886.38,,4620695.69,1343162.28,,,,,,,282495.55,,1313389.07,92791.28,201292.5,772886.08,,42305.29,
4.0,126513452.0,Olney Charter High School,Philadelphia,15489652.0,13103252.0,2085966.0,30678870.0,35326.0,,30714196.0,,7172069.0,5212919.0,,3104664.0,,,,,3729419.0,59759.0,4050826.0,378175.0,536307.0,3271065.0,4209.0,1073492.0,
4.0,173515368.0,Pan American Academy CS,Philadelphia,8295677.0,4474093.0,72715.0,12842485.0,2815.0,30899.0,12876199.0,,7075451.0,1220226.0,,,,,,,351348.0,140612.0,1663230.0,84398.0,74903.0,1757971.0,,13387.0,388244.0
4.0,126510004.0,People for People CS,Philadelphia,4578959.0,5162949.0,440594.0,10182502.0,215217.0,,10397719.0,,3206555.0,1002844.0,,369560.0,,,,,863811.0,743121.0,474309.0,159822.0,249795.0,1996754.0,123597.0,551740.0,
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,10438404.0,6201995.0,158665.0,16799064.0,,,16799064.0,,6604225.0,3606124.0,,228055.0,,,,,240617.0,235115.0,2035794.0,188307.0,199630.0,2137668.0,831455.0,333409.0,
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,4713547.37,4332885.47,158340.45,9204773.29,,71942.0,9276715.29,,3534871.22,792890.57,,385785.58,,,,,794561.42,,1392394.94,71574.0,105526.83,1497322.79,94816.95,376688.54,
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,1412705.0,1104894.0,82948.0,2600547.0,,,2600547.0,,993250.0,389622.0,,29833.0,,,,,249513.0,138507.0,318248.0,44688.0,44709.0,242989.0,,66240.0,
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,17534050.7,14488372.69,542495.61,32564919.0,965091.0,138842.0,33668852.0,,13172422.7,4334971.0,,26657.0,,,,,862851.8,532721.0,4269712.89,257041.0,604480.0,7464605.0,,496961.0,
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,3688959.05,2332986.58,297278.5,6319224.13,,,6319224.13,,3422994.7,265964.35,,,,,,,148936.8,,918789.54,81239.14,271979.01,773044.5,48810.74,90186.85,
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,3154763.0,3111456.0,304974.0,6571193.0,,6626.0,6577819.0,,2487289.0,667474.0,,,,,,,630982.0,291316.0,1021257.0,54804.0,89122.0,1023975.0,,,
4.0,126510001.0,Russell Byers CS,Philadelphia,6406930.0,3268511.0,314691.0,9990132.0,,,9990132.0,,3986043.0,2416261.0,,4626.0,,,,,199570.0,61652.0,1508096.0,73707.0,85077.0,1232687.0,,107722.0,
4.0,114514135.0,Sankofa Freedom Academy Charter School,Philadelphia,4946218.19,3273040.92,373509.24,8592768.35,220635.0,316725.0,9130128.35,,4050698.0,686550.02,,208970.17,,,,,597548.24,15868.0,1160929.35,100314.43,262062.51,823797.87,106761.0,205759.52,
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,4859247.0,4418141.0,143188.0,9420576.0,1120505.0,334402.0,10875483.0,,3589209.0,1238490.0,,31548.0,,,,,308956.0,161740.0,1833335.0,140095.0,121657.0,1831465.0,20893.0,,
4.0,192518422.0,Tacony Academy Charter School,Philadelphia,7356561.0,7627982.0,214725.0,15199268.0,419340.0,,15618608.0,,5804724.0,1511997.0,,39840.0,,,,,350198.0,379068.0,2449000.0,158312.0,333127.0,3718463.0,,239814.0,
4.0,126511530.0,TECH Freire CS,Philadelphia,2859362.0,3689282.06,397860.0,6946504.0600000005,,,6946504.06,,1779974.0,1079388.0,,,,,,,381304.06,,1163855.0,92790.0,83707.0,1409936.0,,557690.0,
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,9994214.0,4810749.5,51115.5,14856079.0,389462.0,59188.0,15304729.0,,5304896.0,4617143.0,,72175.0,,,,,527847.0,184147.36,2284577.0,111339.55,297490.71,1237790.32,,167557.56,
4.0,126512674.0,Universal Alcorn CS,Philadelphia,4172878.0,2842728.0,308371.0,7323977.0,,,7323977.0,,2994174.0,1005051.0,,173653.0,,,,,289762.0,56602.0,908969.0,,501189.0,973732.0,65280.0,47194.0,
4.0,126519434.0,Universal Audenried Charter School,Philadelphia,5229612.0,3837660.0,204931.0,9272203.0,,,9272203.0,,3571748.0,1335923.0,,321941.0,,,,,519996.0,175607.0,1314163.0,,592536.0,1235358.0,,,
4.0,168513758.0,Universal Bluford Charter School,Philadelphia,4231476.0,2490921.0,338967.0,7061364.0,,,7061364.0,,2829246.0,1383502.0,,18728.0,,,,,468565.0,10050.0,1138464.0,88288.0,13858.0,653142.0,50170.0,68384.0,
4.0,126517442.0,Universal Creighton Charter School,Philadelphia,5967392.0,3193427.0,482707.0,9643526.0,,,9643526.0,,4647176.0,1209667.0,,110549.0,,,,,300011.0,119030.0,1006629.0,85000.0,668375.0,943046.0,57017.0,14319.0,
4.0,103519376.0,Universal Daroff Charter School,Philadelphia,6357696.0,3054554.0,492834.0,9905084.0,,,9905084.0,,3639648.0,2308764.0,,409284.0,,,,,496006.0,96937.0,800428.0,,614287.0,859937.0,151040.0,35919.0,
4.0,126513210.0,Universal Institute CS,Philadelphia,4834049.0,3922626.0,,8756675.0,,,8756675.0,,3566988.0,1136640.0,,130421.0,,,,,393611.0,29037.0,849630.0,85000.0,617934.0,1881086.0,34402.0,31926.0,
4.0,126513415.0,Universal Vare Charter School,Philadelphia,2653063.0,2046299.0,202651.0,4902013.0,,,4902013.0,,1919942.0,677043.0,,56078.0,,,,,313590.0,62703.0,583546.0,,336549.0,732011.0,9056.0,8844.0,
4.0,126513020.0,West Oak Lane CS,Philadelphia,7559254.0,5846202.0,735372.0,14140828.0,,38492.0,14179320.0,,5448418.0,2110836.0,,,,,,,259036.0,114161.0,1950041.0,97660.0,243102.0,2748374.0,,433828.0,
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,4189057.0,3024419.0,562701.0,7776177.0,,697585.0,8473762.0,,3311051.0,878006.0,,,,,,,160379.0,164608.0,1380967.0,79450.0,175167.0,784057.0,,94992.0,184799.0
4.0,126510007.0,Wissahickon CS,Philadelphia,7539967.0,6204461.0,849948.0,14594376.0,,388894.0,14983270.0,,4758602.0,2588587.0,,192778.0,,,,,223038.0,239461.0,2981621.0,103036.0,142945.0,2060579.0,,,453781.0
