District,Subject,Demographic,Total_Students,p4,p5,p6,p7
ACHIEVEMENT HOUSE CS,Algebra I,IEP,35,2.9,0.0,25.7,71.4
ACHIEVEMENT HOUSE CS,Biology,All Students,97,1.0,15.5,41.2,42.3
ACHIEVEMENT HOUSE CS,Biology,Economically Disadvantaged,59,1.7000000000000002,13.600000000000001,37.3,47.5
ACHIEVEMENT HOUSE CS,Biology,ELL,1,NULL,NULL,NULL,NULL
ACHIEVEMENT HOUSE CS,Biology,IEP,36,0.0,11.1,22.2,66.7
ACHIEVEMENT HOUSE CS,Literature,All Students,122,0.8,38.5,40.2,20.5
ACHIEVEMENT HOUSE CS,Literature,Economically Disadvantaged,70,1.4,34.3,47.099999999999994,17.1
ACHIEVEMENT HOUSE CS,Literature,ELL,1,NULL,NULL,NULL,NULL
ACHIEVEMENT HOUSE CS,Literature,IEP,45,0.0,24.400000000000002,31.1,44.4
AGORA CYBER CS,Algebra I,All Students,158,3.8,15.2,42.400000000000006,38.6
AGORA CYBER CS,Algebra I,Economically Disadvantaged,51,5.9,15.7,39.2,39.2
AGORA CYBER CS,Algebra I,IEP,67,1.4999999999999998,2.9999999999999996,29.9,65.7
AGORA CYBER CS,Biology,All Students,230,9.1,27.800000000000004,30.0,33.0
AGORA CYBER CS,Biology,Economically Disadvantaged,81,9.9,27.200000000000003,29.600000000000005,33.3
AGORA CYBER CS,Biology,IEP,76,0.0,17.1,31.6,51.300000000000004
AGORA CYBER CS,Literature,All Students,266,6.4,44.7,32.7,16.2
AGORA CYBER CS,Literature,Economically Disadvantaged,94,5.300000000000001,41.5,36.2,17.0
AGORA CYBER CS,Literature,IEP,84,1.2,22.600000000000005,35.7,40.5
AVON GROVE CS,Algebra I,All Students,47,55.3,19.1,17.0,8.5
AVON GROVE CS,Algebra I,Economically Disadvantaged,11,9.099999999999998,18.199999999999996,45.5,27.3
AVON GROVE CS,Algebra I,ELL,1,NULL,NULL,NULL,NULL
AVON GROVE CS,Algebra I,IEP,3,NULL,NULL,NULL,NULL
AVON GROVE CS,Biology,All Students,15,0.0,20.0,53.29999999999999,26.700000000000003
AVON GROVE CS,Biology,Economically Disadvantaged,7,NULL,NULL,NULL,NULL
AVON GROVE CS,Biology,ELL,2,NULL,NULL,NULL,NULL
AVON GROVE CS,Biology,IEP,5,NULL,NULL,NULL,NULL
AVON GROVE CS,Literature,All Students,103,17.5,65.0,13.600000000000001,3.9
AVON GROVE CS,Literature,Economically Disadvantaged,26,3.8,57.70000000000001,26.899999999999995,11.5
AVON GROVE CS,Literature,ELL,2,NULL,NULL,NULL,NULL
AVON GROVE CS,Literature,IEP,11,0.0,45.5,36.39999999999999,18.199999999999996
AVON GROVE SD,Algebra I,All Students,166,77.7,4.2,4.8,13.3
AVON GROVE SD,Algebra I,Economically Disadvantaged,21,14.3,4.8,19.0,61.9
AVON GROVE SD,Algebra I,ELL,8,NULL,NULL,NULL,NULL
AVON GROVE SD,Algebra I,IEP,18,5.6000000000000005,0.0,5.6000000000000005,88.89999999999999
AVON GROVE SD,Biology,All Students,266,17.3,40.6,20.7,21.4
AVON GROVE SD,Biology,Economically Disadvantaged,75,2.7,32.0,25.3,40.0
AVON GROVE SD,Biology,ELL,15,0.0,6.7,20.0,73.3
AVON GROVE SD,Biology,IEP,40,7.5,12.5,12.5,67.5
AVON GROVE SD,Literature,All Students,394,18.3,59.4,12.9,9.4
AVON GROVE SD,Literature,Economically Disadvantaged,79,3.8,38.0,30.4,27.800000000000004
AVON GROVE SD,Literature,ELL,15,0.0,0.0,40.0,60.0
AVON GROVE SD,Literature,IEP,42,4.8,14.3,38.099999999999994,42.9
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Algebra I,All Students,12,NULL,NULL,NULL,NULL
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Algebra I,Economically Disadvantaged,4,NULL,NULL,NULL,NULL
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Algebra I,IEP,7,NULL,NULL,NULL,NULL
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Literature,All Students,16,0.0,24.974999999999998,18.75,31.275000000000002
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Literature,Economically Disadvantaged,4,NULL,NULL,NULL,NULL
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Literature,IEP,12,0.0,25.025000000000002,25.025000000000002,41.70833333333333
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Biology,All Students,6,NULL,NULL,NULL,NULL
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Biology,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Biology,IEP,4,NULL,NULL,NULL,NULL
COATESVILLE AREA SD,Algebra I,All Students,173,30.099999999999998,35.3,19.7,15.0
COATESVILLE AREA SD,Algebra I,Economically Disadvantaged,49,14.3,30.599999999999998,20.399999999999995,34.699999999999996
COATESVILLE AREA SD,Algebra I,ELL,4,NULL,NULL,NULL,NULL
COATESVILLE AREA SD,Algebra I,IEP,14,7.1,14.3,7.1,71.4
COATESVILLE AREA SD,Biology,All Students,48,4.2,8.3,35.39999999999999,52.1
COATESVILLE AREA SD,Biology,Economically Disadvantaged,24,0.0,8.3,33.3,58.3
COATESVILLE AREA SD,Biology,ELL,4,NULL,NULL,NULL,NULL
COATESVILLE AREA SD,Biology,IEP,12,0.0,8.3,41.7,50.0
COATESVILLE AREA SD,Literature,All Students,366,4.1,48.1,30.9,16.9
COATESVILLE AREA SD,Literature,Economically Disadvantaged,135,3.0,34.1,36.3,26.700000000000003
COATESVILLE AREA SD,Literature,ELL,14,0.0,7.1,21.4,71.4
COATESVILLE AREA SD,Literature,IEP,55,0.0,10.9,34.5,54.50000000000001
COLLEGIUM CS,Algebra I,All Students,64,14.099999999999998,43.8,26.6,15.6
COLLEGIUM CS,Algebra I,Economically Disadvantaged,21,4.8,33.3,28.6,33.3
COLLEGIUM CS,Algebra I,ELL,1,NULL,NULL,NULL,NULL
COLLEGIUM CS,Algebra I,IEP,7,NULL,NULL,NULL,NULL
COLLEGIUM CS,Biology,All Students,62,3.2,25.8,38.7,32.3
COLLEGIUM CS,Biology,Economically Disadvantaged,31,3.2,19.4,38.7,38.7
COLLEGIUM CS,Biology,ELL,3,NULL,NULL,NULL,NULL
COLLEGIUM CS,Biology,IEP,19,0.0,21.1,26.3,52.6
COLLEGIUM CS,Literature,All Students,111,9.0,54.1,20.7,16.2
COLLEGIUM CS,Literature,Economically Disadvantaged,47,0.0,48.9,25.5,25.5
COLLEGIUM CS,Literature,ELL,4,NULL,NULL,NULL,NULL
COLLEGIUM CS,Literature,IEP,22,0.0,13.600000000000001,31.8,54.50000000000001
DOWNINGTOWN AREA SD,Algebra I,All Students,700,46.59085714285714,49.16328571428572,3.4288571428571424,0.8522857142857141
DOWNINGTOWN AREA SD,Algebra I,Economically Disadvantaged,47,36.16382978723404,36.16382978723404,12.736170212765957,4.257446808510638
DOWNINGTOWN AREA SD,Algebra I,IEP,39,23.08205128205128,41.01025641025641,10.297435897435896,12.83076923076923
DOWNINGTOWN AREA SD,Biology,All Students,232,62.49612068965518,26.694827586206898,9.512500000000001,1.2905172413793102
DOWNINGTOWN AREA SD,Biology,Economically Disadvantaged,19,NULL,NULL,NULL,NULL
DOWNINGTOWN AREA SD,Biology,IEP,18,NULL,NULL,NULL,NULL
DOWNINGTOWN AREA SD,Literature,All Students,1005,21.864179104477614,66.59651741293531,9.244278606965175,2.2950248756218903
DOWNINGTOWN AREA SD,Literature,Economically Disadvantaged,109,6.394495412844037,53.231192660550455,23.86146788990826,9.131192660550457
DOWNINGTOWN AREA SD,Literature,ELL,4,NULL,NULL,NULL,NULL
DOWNINGTOWN AREA SD,Literature,IEP,163,4.292024539877301,46.03067484662577,34.35460122699386,11.028220858895706
GREAT VALLEY SD,Algebra I,All Students,146,83.6,8.9,4.1,3.4000000000000004
GREAT VALLEY SD,Algebra I,Economically Disadvantaged,10,NULL,NULL,NULL,NULL
GREAT VALLEY SD,Algebra I,ELL,3,NULL,NULL,NULL,NULL
GREAT VALLEY SD,Algebra I,IEP,10,NULL,NULL,NULL,NULL
GREAT VALLEY SD,Biology,All Students,10,NULL,NULL,NULL,NULL
GREAT VALLEY SD,Biology,Economically Disadvantaged,3,NULL,NULL,NULL,NULL
GREAT VALLEY SD,Biology,ELL,6,NULL,NULL,NULL,NULL
GREAT VALLEY SD,Biology,IEP,2,NULL,NULL,NULL,NULL
GREAT VALLEY SD,Literature,All Students,278,34.5,55.39999999999999,9.0,1.1
GREAT VALLEY SD,Literature,Economically Disadvantaged,39,12.8,61.5,20.5,5.1
GREAT VALLEY SD,Literature,ELL,4,NULL,NULL,NULL,NULL
GREAT VALLEY SD,Literature,IEP,35,5.7,57.10000000000001,31.4,5.7
INSIGHT PA CYBER CS,Algebra I,All Students,58,10.3,17.2,36.2,36.2
INSIGHT PA CYBER CS,Algebra I,Economically Disadvantaged,23,13.0,8.7,34.8,43.50000000000001
INSIGHT PA CYBER CS,Algebra I,IEP,9,NULL,NULL,NULL,NULL
INSIGHT PA CYBER CS,Biology,All Students,43,2.3,30.2,44.2,23.3
INSIGHT PA CYBER CS,Biology,Economically Disadvantaged,18,0.0,27.800000000000004,50.0,22.2
INSIGHT PA CYBER CS,Biology,ELL,1,NULL,NULL,NULL,NULL
INSIGHT PA CYBER CS,Biology,IEP,4,NULL,NULL,NULL,NULL
INSIGHT PA CYBER CS,Literature,All Students,39,2.6,41.0,38.5,17.9
INSIGHT PA CYBER CS,Literature,Economically Disadvantaged,19,5.299999999999999,47.400000000000006,36.8,10.5
INSIGHT PA CYBER CS,Literature,IEP,2,NULL,NULL,NULL,NULL
KENNETT CONSOLIDATED SD,Algebra I,All Students,154,59.699999999999996,13.600000000000001,9.1,17.5
KENNETT CONSOLIDATED SD,Algebra I,Economically Disadvantaged,34,35.3,11.8,14.7,38.2
KENNETT CONSOLIDATED SD,Algebra I,ELL,19,0.0,5.299999999999999,31.6,63.2
KENNETT CONSOLIDATED SD,Algebra I,IEP,20,5.0,0.0,10.0,85.0
KENNETT CONSOLIDATED SD,Biology,All Students,270,15.2,31.1,28.9,24.799999999999997
KENNETT CONSOLIDATED SD,Biology,Economically Disadvantaged,86,7.000000000000001,24.399999999999995,25.6,42.99999999999999
KENNETT CONSOLIDATED SD,Biology,ELL,26,0.0,0.0,3.8,96.2
KENNETT CONSOLIDATED SD,Biology,IEP,33,0.0,21.2,15.2,63.6
KENNETT CONSOLIDATED SD,Literature,All Students,267,12.0,58.099999999999994,21.0,9.0
KENNETT CONSOLIDATED SD,Literature,Economically Disadvantaged,81,6.2,49.400000000000006,30.9,13.600000000000001
KENNETT CONSOLIDATED SD,Literature,ELL,19,0.0,5.299999999999999,47.400000000000006,47.400000000000006
KENNETT CONSOLIDATED SD,Literature,IEP,32,0.0,25.0,31.3,43.8
OCTORARA AREA SD,Algebra I,All Students,132,24.2,28.800000000000004,26.5,20.5
OCTORARA AREA SD,Algebra I,Economically Disadvantaged,38,18.4,13.200000000000001,31.6,36.8
OCTORARA AREA SD,Algebra I,ELL,2,NULL,NULL,NULL,NULL
OCTORARA AREA SD,Algebra I,IEP,21,0.0,9.5,14.3,76.19999999999999
OCTORARA AREA SD,Biology,All Students,26,7.699999999999998,3.8,46.2,42.3
OCTORARA AREA SD,Biology,Economically Disadvantaged,15,0.0,0.0,53.29999999999999,46.7
OCTORARA AREA SD,Biology,IEP,10,NULL,NULL,NULL,NULL
OCTORARA AREA SD,Literature,All Students,165,8.5,64.8,17.6,9.1
OCTORARA AREA SD,Literature,Economically Disadvantaged,48,4.2,50.0,22.9,22.9
OCTORARA AREA SD,Literature,ELL,2,NULL,NULL,NULL,NULL
OCTORARA AREA SD,Literature,IEP,19,0.0,26.3,31.6,42.1
OWEN J ROBERTS SD,Algebra I,All Students,319,42.0,37.3,14.7,6.000000000000001
OWEN J ROBERTS SD,Algebra I,Economically Disadvantaged,43,39.49999999999999,18.6,23.3,18.6
OWEN J ROBERTS SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
OWEN J ROBERTS SD,Algebra I,IEP,51,2.0,25.5,39.2,33.3
OWEN J ROBERTS SD,Biology,All Students,338,21.3,39.10000000000001,30.2,9.5
OWEN J ROBERTS SD,Biology,Economically Disadvantaged,59,13.600000000000001,33.9,40.7,11.9
OWEN J ROBERTS SD,Biology,IEP,70,1.4,25.7,45.7,27.1
OWEN J ROBERTS SD,Literature,All Students,382,12.0,59.20000000000001,25.1,3.7000000000000006
OWEN J ROBERTS SD,Literature,Economically Disadvantaged,58,5.2,51.7,31.0,12.1
OWEN J ROBERTS SD,Literature,ELL,1,NULL,NULL,NULL,NULL
OWEN J ROBERTS SD,Literature,IEP,70,0.0,32.9,50.0,17.1
OXFORD AREA SD,Algebra I,All Students,91,51.6,27.500000000000004,8.8,12.1
OXFORD AREA SD,Algebra I,Economically Disadvantaged,18,38.9,11.1,16.7,33.3
OXFORD AREA SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
OXFORD AREA SD,Algebra I,IEP,13,15.399999999999997,0.0,15.399999999999997,69.2
OXFORD AREA SD,Biology,All Students,216,4.2,26.899999999999995,35.60000000000001,33.3
OXFORD AREA SD,Biology,Economically Disadvantaged,79,1.3,15.2,34.2,49.39999999999999
OXFORD AREA SD,Biology,ELL,11,0.0,0.0,18.199999999999996,81.8
OXFORD AREA SD,Biology,IEP,47,0.0,6.4,34.0,59.599999999999994
OXFORD AREA SD,Literature,All Students,283,7.8,42.8,30.4,19.1
OXFORD AREA SD,Literature,Economically Disadvantaged,85,2.4,22.4,36.5,38.8
OXFORD AREA SD,Literature,ELL,9,NULL,NULL,NULL,NULL
OXFORD AREA SD,Literature,IEP,51,0.0,9.8,27.500000000000004,62.7
PENNSYLVANIA LEADERSHIP CS,Algebra I,All Students,163,35.6,23.299999999999997,25.2,16.0
PENNSYLVANIA LEADERSHIP CS,Algebra I,Economically Disadvantaged,49,24.499999999999996,12.2,40.79999999999999,22.4
PENNSYLVANIA LEADERSHIP CS,Algebra I,IEP,23,8.7,13.0,34.8,43.50000000000001
PENNSYLVANIA LEADERSHIP CS,Biology,All Students,159,28.9,30.8,29.600000000000005,10.7
PENNSYLVANIA LEADERSHIP CS,Biology,Economically Disadvantaged,54,13.0,35.2,37.0,14.800000000000002
PENNSYLVANIA LEADERSHIP CS,Biology,IEP,18,5.6000000000000005,22.2,38.9,33.3
PENNSYLVANIA LEADERSHIP CS,Literature,All Students,199,13.600000000000001,57.8,22.1,6.5
PENNSYLVANIA LEADERSHIP CS,Literature,Economically Disadvantaged,59,6.800000000000001,52.5,27.1,13.600000000000001
PENNSYLVANIA LEADERSHIP CS,Literature,IEP,23,4.3,52.2,17.4,26.1
PHOENIXVILLE AREA SD,Algebra I,All Students,164,33.5,54.89999999999999,4.3,7.3
PHOENIXVILLE AREA SD,Algebra I,Economically Disadvantaged,26,11.5,38.5,11.5,38.5
PHOENIXVILLE AREA SD,Algebra I,ELL,11,0.0,9.099999999999998,18.199999999999996,72.7
PHOENIXVILLE AREA SD,Algebra I,IEP,7,NULL,NULL,NULL,NULL
PHOENIXVILLE AREA SD,Biology,All Students,247,24.3,31.6,26.3,17.8
PHOENIXVILLE AREA SD,Biology,Economically Disadvantaged,51,5.9,15.7,17.6,60.8
PHOENIXVILLE AREA SD,Biology,ELL,27,0.0,3.7000000000000006,22.2,74.10000000000001
PHOENIXVILLE AREA SD,Biology,IEP,28,7.1,10.7,35.7,46.4
PHOENIXVILLE AREA SD,Literature,All Students,237,9.7,59.09999999999999,20.7,10.5
PHOENIXVILLE AREA SD,Literature,Economically Disadvantaged,47,0.0,29.799999999999997,36.2,34.0
PHOENIXVILLE AREA SD,Literature,ELL,25,0.0,8.0,20.0,72.0
PHOENIXVILLE AREA SD,Literature,IEP,22,0.0,40.9,36.39999999999999,22.7
RENAISSANCE ACADEMY CS,Algebra I,All Students,70,40.0,17.1,22.899999999999995,20.0
RENAISSANCE ACADEMY CS,Algebra I,Economically Disadvantaged,21,33.3,19.0,23.8,23.8
RENAISSANCE ACADEMY CS,Algebra I,IEP,11,9.099999999999998,0.0,27.3,63.6
RENAISSANCE ACADEMY CS,Biology,All Students,34,0.0,23.5,47.099999999999994,29.4
RENAISSANCE ACADEMY CS,Biology,Economically Disadvantaged,10,NULL,NULL,NULL,NULL
RENAISSANCE ACADEMY CS,Biology,IEP,10,NULL,NULL,NULL,NULL
RENAISSANCE ACADEMY CS,Literature,All Students,77,22.1,49.39999999999999,22.1,6.5
RENAISSANCE ACADEMY CS,Literature,Economically Disadvantaged,23,21.7,43.50000000000001,21.7,13.0
RENAISSANCE ACADEMY CS,Literature,IEP,12,0.0,25.0,33.3,41.7
TREDYFFRIN-EASTTOWN SD,Algebra I,All Students,306,85.29999999999998,12.099999999999998,2.0,0.7
TREDYFFRIN-EASTTOWN SD,Algebra I,Economically Disadvantaged,13,84.6,0.0,7.699999999999998,7.699999999999998
TREDYFFRIN-EASTTOWN SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
TREDYFFRIN-EASTTOWN SD,Algebra I,IEP,27,74.10000000000001,11.1,11.1,3.7000000000000006
TREDYFFRIN-EASTTOWN SD,Biology,All Students,4,NULL,NULL,NULL,NULL
TREDYFFRIN-EASTTOWN SD,Biology,IEP,2,NULL,NULL,NULL,NULL
TREDYFFRIN-EASTTOWN SD,Literature,All Students,20,5.0,55.00000000000001,30.0,10.0
TREDYFFRIN-EASTTOWN SD,Literature,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
TREDYFFRIN-EASTTOWN SD,Literature,ELL,2,NULL,NULL,NULL,NULL
TREDYFFRIN-EASTTOWN SD,Literature,IEP,8,NULL,NULL,NULL,NULL
UNIONVILLE-CHADDS FORD SD,Algebra I,All Students,263,58.9,26.200000000000003,12.2,2.7
UNIONVILLE-CHADDS FORD SD,Algebra I,Economically Disadvantaged,22,13.600000000000001,36.39999999999999,40.9,9.099999999999998
UNIONVILLE-CHADDS FORD SD,Algebra I,IEP,29,17.2,27.6,34.5,20.700000000000003
UNIONVILLE-CHADDS FORD SD,Biology,All Students,29,6.9,13.8,72.4,6.9
UNIONVILLE-CHADDS FORD SD,Biology,Economically Disadvantaged,12,0.0,8.3,75.0,16.699999999999996
UNIONVILLE-CHADDS FORD SD,Biology,IEP,15,0.0,6.7,86.69999999999999,6.7
UNIONVILLE-CHADDS FORD SD,Literature,All Students,83,14.499999999999998,71.1,13.3,1.2
UNIONVILLE-CHADDS FORD SD,Literature,Economically Disadvantaged,18,5.6000000000000005,66.7,27.800000000000004,0.0
UNIONVILLE-CHADDS FORD SD,Literature,IEP,23,13.0,47.8,39.1,0.0
WEST CHESTER AREA SD,Algebra I,All Students,582,45.20274914089347,41.05790378006873,8.593814432989692,5.14553264604811
WEST CHESTER AREA SD,Algebra I,Economically Disadvantaged,60,26.663333333333334,31.64666666666667,13.320000000000002,28.33833333333333
WEST CHESTER AREA SD,Algebra I,IEP,54,27.790740740740745,9.262962962962964,22.235185185185184,40.7462962962963
WEST CHESTER AREA SD,Biology,All Students,25,NULL,NULL,NULL,NULL
WEST CHESTER AREA SD,Biology,IEP,7,NULL,NULL,NULL,NULL
WEST CHESTER AREA SD,Literature,All Students,841,18.4294887039239,67.08561236623068,11.070868014268727,3.414030915576695
WEST CHESTER AREA SD,Literature,Economically Disadvantaged,110,9.092727272727272,56.35818181818182,21.84,12.709090909090909
WEST CHESTER AREA SD,Literature,IEP,110,2.7309090909090905,47.27272727272727,37.23636363636364,12.694545454545455
WEST CHESTER AREA SD,Algebra I,ELL,6,NULL,NULL,NULL,NULL
WEST CHESTER AREA SD,Biology,Economically Disadvantaged,7,NULL,NULL,NULL,NULL
WEST CHESTER AREA SD,Biology,ELL,3,NULL,NULL,NULL,NULL
WEST CHESTER AREA SD,Literature,ELL,13,NULL,NULL,NULL,NULL
ALLEGHENY-CLARION VALLEY SD,Algebra I,All Students,17,0.0,41.2,52.900000000000006,5.9
ALLEGHENY-CLARION VALLEY SD,Algebra I,Economically Disadvantaged,7,NULL,NULL,NULL,NULL
ALLEGHENY-CLARION VALLEY SD,Biology,All Students,11,0.0,36.39999999999999,63.6,0.0
ALLEGHENY-CLARION VALLEY SD,Biology,Economically Disadvantaged,5,NULL,NULL,NULL,NULL
ALLEGHENY-CLARION VALLEY SD,Literature,All Students,30,3.3000000000000003,86.69999999999999,10.0,0.0
ALLEGHENY-CLARION VALLEY SD,Literature,Economically Disadvantaged,9,NULL,NULL,NULL,NULL
CLARION AREA SD,Algebra I,All Students,16,31.3,12.5,18.8,37.5
CLARION AREA SD,Algebra I,Economically Disadvantaged,6,NULL,NULL,NULL,NULL
CLARION AREA SD,Algebra I,IEP,3,NULL,NULL,NULL,NULL
CLARION AREA SD,Biology,All Students,4,NULL,NULL,NULL,NULL
CLARION AREA SD,Biology,Economically Disadvantaged,3,NULL,NULL,NULL,NULL
CLARION AREA SD,Biology,IEP,3,NULL,NULL,NULL,NULL
CLARION COUNTY CAREER CENTER,Algebra I,All Students,1,NULL,NULL,NULL,NULL
CLARION COUNTY CAREER CENTER,Algebra I,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
CLARION COUNTY CAREER CENTER,Algebra I,IEP,1,NULL,NULL,NULL,NULL
CLARION COUNTY CAREER CENTER,Literature,All Students,1,NULL,NULL,NULL,NULL
CLARION COUNTY CAREER CENTER,Literature,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
CLARION COUNTY CAREER CENTER,Literature,IEP,1,NULL,NULL,NULL,NULL
CLARION-LIMESTONE AREA SD,Algebra I,All Students,23,30.4,52.2,13.0,4.3
CLARION-LIMESTONE AREA SD,Algebra I,Economically Disadvantaged,4,NULL,NULL,NULL,NULL
CLARION-LIMESTONE AREA SD,Algebra I,IEP,2,NULL,NULL,NULL,NULL
CLARION-LIMESTONE AREA SD,Biology,All Students,4,NULL,NULL,NULL,NULL
CLARION-LIMESTONE AREA SD,Biology,Economically Disadvantaged,3,NULL,NULL,NULL,NULL
CLARION-LIMESTONE AREA SD,Biology,IEP,3,NULL,NULL,NULL,NULL
CLARION-LIMESTONE AREA SD,Literature,All Students,37,8.1,70.3,16.2,5.4
CLARION-LIMESTONE AREA SD,Literature,Economically Disadvantaged,12,16.699999999999996,50.0,25.0,8.3
CLARION-LIMESTONE AREA SD,Literature,IEP,4,NULL,NULL,NULL,NULL
KEYSTONE SD,Algebra I,All Students,49,10.199999999999998,46.9,30.599999999999998,12.2
KEYSTONE SD,Algebra I,Economically Disadvantaged,14,7.1,35.7,42.9,14.3
KEYSTONE SD,Algebra I,IEP,9,NULL,NULL,NULL,NULL
KEYSTONE SD,Biology,All Students,4,NULL,NULL,NULL,NULL
KEYSTONE SD,Biology,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
KEYSTONE SD,Biology,IEP,1,NULL,NULL,NULL,NULL
KEYSTONE SD,Literature,All Students,69,7.200000000000001,57.99999999999999,24.6,10.1
KEYSTONE SD,Literature,Economically Disadvantaged,20,5.0,50.0,25.0,20.0
KEYSTONE SD,Literature,IEP,11,0.0,9.099999999999998,45.5,45.5
NORTH CLARION COUNTY SD,Algebra I,All Students,39,48.7,17.9,28.199999999999996,5.1
NORTH CLARION COUNTY SD,Algebra I,Economically Disadvantaged,9,NULL,NULL,NULL,NULL
NORTH CLARION COUNTY SD,Algebra I,IEP,3,NULL,NULL,NULL,NULL
NORTH CLARION COUNTY SD,Biology,All Students,6,NULL,NULL,NULL,NULL
NORTH CLARION COUNTY SD,Biology,Economically Disadvantaged,4,NULL,NULL,NULL,NULL
NORTH CLARION COUNTY SD,Biology,IEP,2,NULL,NULL,NULL,NULL
NORTH CLARION COUNTY SD,Literature,All Students,41,14.6,68.3,14.6,2.4
NORTH CLARION COUNTY SD,Literature,Economically Disadvantaged,9,NULL,NULL,NULL,NULL
NORTH CLARION COUNTY SD,Literature,IEP,3,NULL,NULL,NULL,NULL
REDBANK VALLEY SD,Algebra I,All Students,25,24.0,48.0,0.0,28.000000000000004
REDBANK VALLEY SD,Algebra I,Economically Disadvantaged,6,NULL,NULL,NULL,NULL
REDBANK VALLEY SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
REDBANK VALLEY SD,Algebra I,IEP,6,NULL,NULL,NULL,NULL
REDBANK VALLEY SD,Biology,All Students,38,5.299999999999999,15.8,57.9,21.1
REDBANK VALLEY SD,Biology,Economically Disadvantaged,15,6.7,26.700000000000003,60.0,6.7
REDBANK VALLEY SD,Biology,ELL,1,NULL,NULL,NULL,NULL
REDBANK VALLEY SD,Biology,IEP,7,NULL,NULL,NULL,NULL
REDBANK VALLEY SD,Literature,All Students,3,NULL,NULL,NULL,NULL
REDBANK VALLEY SD,Literature,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
UNION SD,Algebra I,All Students,20,15.0,40.0,20.0,25.0
UNION SD,Algebra I,Economically Disadvantaged,7,NULL,NULL,NULL,NULL
UNION SD,Algebra I,IEP,4,NULL,NULL,NULL,NULL
UNION SD,Biology,All Students,2,NULL,NULL,NULL,NULL
UNION SD,Biology,IEP,2,NULL,NULL,NULL,NULL
UNION SD,Literature,All Students,29,10.3,55.2,31.0,3.4000000000000004
UNION SD,Literature,Economically Disadvantaged,12,0.0,41.7,50.0,8.3
UNION SD,Literature,IEP,4,NULL,NULL,NULL,NULL
CLEARFIELD AREA SD,Algebra I,All Students,117,23.9,36.8,25.6,13.699999999999996
CLEARFIELD AREA SD,Algebra I,Economically Disadvantaged,56,19.6,32.1,32.1,16.1
CLEARFIELD AREA SD,Algebra I,IEP,14,0.0,0.0,57.10000000000001,42.9
CLEARFIELD AREA SD,Biology,All Students,2,NULL,NULL,NULL,NULL
CLEARFIELD AREA SD,Biology,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
CLEARFIELD AREA SD,Biology,IEP,1,NULL,NULL,NULL,NULL
CLEARFIELD AREA SD,Literature,All Students,119,2.5,45.4,35.3,16.8
CLEARFIELD AREA SD,Literature,Economically Disadvantaged,61,3.3000000000000003,34.4,39.3,23.0
CLEARFIELD AREA SD,Literature,IEP,32,0.0,12.5,37.5,50.0
CLEARFIELD COUNTY CTC,Algebra I,All Students,3,NULL,NULL,NULL,NULL
CLEARFIELD COUNTY CTC,Algebra I,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
CLEARFIELD COUNTY CTC,Algebra I,IEP,2,NULL,NULL,NULL,NULL
CLEARFIELD COUNTY CTC,Biology,All Students,2,NULL,NULL,NULL,NULL
CLEARFIELD COUNTY CTC,Biology,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
CLEARFIELD COUNTY CTC,Biology,IEP,2,NULL,NULL,NULL,NULL
CLEARFIELD COUNTY CTC,Literature,All Students,2,NULL,NULL,NULL,NULL
CLEARFIELD COUNTY CTC,Literature,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
CLEARFIELD COUNTY CTC,Literature,IEP,2,NULL,NULL,NULL,NULL
CURWENSVILLE AREA SD,Algebra I,All Students,5,NULL,NULL,NULL,NULL
CURWENSVILLE AREA SD,Algebra I,Economically Disadvantaged,3,NULL,NULL,NULL,NULL
CURWENSVILLE AREA SD,Algebra I,IEP,4,NULL,NULL,NULL,NULL
CURWENSVILLE AREA SD,Biology,All Students,4,NULL,NULL,NULL,NULL
CURWENSVILLE AREA SD,Biology,Economically Disadvantaged,3,NULL,NULL,NULL,NULL
