Year,School Name,Subject,Group,Grade,Number Scored,% Advanced,% Proficient,% Basic,% Below Basic
2017,MOHAWK JSHS,Biology,All Students,11,110,24.5,54.5,17.3,3.6
2017,MOHAWK JSHS,Biology,Historically Underperforming,11,30,13.3,50,30,6.7
2017,MOHAWK JSHS,Literature,All Students,11,111,4.5,76.6,18,0.9
2017,MOHAWK JSHS,Literature,Historically Underperforming,11,30,3.3,63.3,30,3.3
2017,NESHANNOCK JSHS,Algebra I,All Students,11,100,20,65,15,0
2017,NESHANNOCK JSHS,Algebra I,Historically Underperforming,11,15,20,60,20,0
2017,NESHANNOCK JSHS,Biology,All Students,11,101,29.7,49.5,15.8,5
2017,NESHANNOCK JSHS,Biology,Historically Underperforming,11,16,31.3,31.3,25,12.5
2017,NESHANNOCK JSHS,Literature,All Students,11,101,10.9,80.2,7.9,1
2017,NESHANNOCK JSHS,Literature,Historically Underperforming,11,16,18.8,62.5,12.5,6.3
2017,NEW CASTLE SHS,Algebra I,All Students,11,156,9,41.7,37.8,11.5
2017,NEW CASTLE SHS,Algebra I,Historically Underperforming,11,96,2.1,33.3,47.9,16.7
2017,NEW CASTLE SHS,Biology,All Students,11,157,5.7,40.8,27.4,26.1
2017,NEW CASTLE SHS,Biology,Historically Underperforming,11,96,3.1,30.2,31.3,35.4
2017,NEW CASTLE SHS,Literature,All Students,11,157,5.1,56.1,33.8,5.1
2017,NEW CASTLE SHS,Literature,Historically Underperforming,11,95,2.1,48.4,41.1,8.4
2017,SHENANGO AREA JSHS,Algebra I,All Students,11,83,26.5,65.1,6,2.4
2017,SHENANGO AREA JSHS,Algebra I,Historically Underperforming,11,19,10.5,73.7,10.5,5.3
2017,SHENANGO AREA JSHS,Biology,All Students,11,83,36.1,54.2,8.4,1.2
2017,SHENANGO AREA JSHS,Biology,Historically Underperforming,11,19,36.8,47.4,10.5,5.3
2017,SHENANGO AREA JSHS,Literature,All Students,11,83,7.2,89.2,3.6,0
2017,SHENANGO AREA JSHS,Literature,Historically Underperforming,11,19,10.5,78.9,10.5,0
2017,UNION AREA HS,Algebra I,All Students,11,43,18.6,48.8,20.9,11.6
2017,UNION AREA HS,Algebra I,Historically Underperforming,11,24,12.5,41.7,29.2,16.7
2017,UNION AREA HS,Biology,All Students,11,43,39.5,32.6,11.6,16.3
2017,UNION AREA HS,Biology,Historically Underperforming,11,24,33.3,29.2,12.5,25
2017,UNION AREA HS,Literature,All Students,11,43,14,69.8,9.3,7
2017,UNION AREA HS,Literature,Historically Underperforming,11,24,4.2,70.8,12.5,12.5
2017,WILMINGTON AREA HS,Algebra I,All Students,11,92,26.1,40.2,30.4,3.3
2017,WILMINGTON AREA HS,Algebra I,Historically Underperforming,11,35,20,25.7,45.7,8.6
2017,WILMINGTON AREA HS,Biology,All Students,11,94,38.3,38.3,21.3,2.1
2017,WILMINGTON AREA HS,Biology,Historically Underperforming,11,36,22.2,33.3,38.9,5.6
2017,WILMINGTON AREA HS,Literature,All Students,11,93,3.2,69.9,22.6,4.3
2017,WILMINGTON AREA HS,Literature,Historically Underperforming,11,35,0,54.3,34.3,11.4
2017,ANNVILLE CLEONA HS,Algebra I,All Students,11,113,22.1,60.2,11.5,6.2
2017,ANNVILLE CLEONA HS,Algebra I,Historically Underperforming,11,36,13.9,50,16.7,19.4
2017,ANNVILLE CLEONA HS,Biology,All Students,11,114,14.9,25.4,34.2,25.4
2017,ANNVILLE CLEONA HS,Biology,Historically Underperforming,11,37,8.1,8.1,35.1,48.6
2017,ANNVILLE CLEONA HS,Literature,All Students,11,114,8.8,64.9,25.4,0.9
2017,ANNVILLE CLEONA HS,Literature,Historically Underperforming,11,37,5.4,48.6,43.2,2.7
2017,CEDAR CREST HS,Algebra I,All Students,11,329,18.8,56.2,18.8,6.1
2017,CEDAR CREST HS,Algebra I,Historically Underperforming,11,103,9.7,44.7,29.1,16.5
2017,CEDAR CREST HS,Biology,All Students,11,329,34,36.2,18.2,11.6
2017,CEDAR CREST HS,Biology,Historically Underperforming,11,103,13.6,33,23.3,30.1
2017,CEDAR CREST HS,Literature,All Students,11,327,6.4,71.9,15.6,6.1
2017,CEDAR CREST HS,Literature,Historically Underperforming,11,101,1,55.4,24.8,18.8
2017,EASTERN LEBANON CO S,Algebra I,All Students,11,177,19.2,48.6,22,10.2
2017,EASTERN LEBANON CO S,Algebra I,Historically Underperforming,11,58,10.3,32.8,34.5,22.4
2017,EASTERN LEBANON CO S,Biology,All Students,11,177,26.6,44.1,23.7,5.6
2017,EASTERN LEBANON CO S,Biology,Historically Underperforming,11,58,12.1,36.2,39.7,12.1
2017,EASTERN LEBANON CO S,Literature,All Students,11,176,5.7,66.5,22.2,5.7
2017,EASTERN LEBANON CO S,Literature,Historically Underperforming,11,57,0,47.4,35.1,17.5
2017,LEBANON SHS,Algebra I,All Students,11,233,4.7,30.9,50.6,13.7
2017,LEBANON SHS,Algebra I,Historically Underperforming,11,169,4.7,22.5,53.8,18.9
2017,LEBANON SHS,Biology,All Students,11,233,3.4,33.5,31.3,31.8
2017,LEBANON SHS,Biology,Historically Underperforming,11,169,2.4,24.3,33.7,39.6
2017,LEBANON SHS,Literature,All Students,11,227,0,54.6,33,12.3
2017,LEBANON SHS,Literature,Historically Underperforming,11,163,0,45.4,38,16.6
2017,NORTHERN LEBANON SHS,Algebra I,All Students,11,177,9.6,58.2,29.4,2.8
2017,NORTHERN LEBANON SHS,Algebra I,Historically Underperforming,11,60,5,40,46.7,8.3
2017,NORTHERN LEBANON SHS,Biology,All Students,11,174,13.8,35.6,31,19.5
2017,NORTHERN LEBANON SHS,Biology,Historically Underperforming,11,59,5.1,27.1,32.2,35.6
2017,NORTHERN LEBANON SHS,Literature,All Students,11,175,2.9,66.9,22.9,7.4
2017,NORTHERN LEBANON SHS,Literature,Historically Underperforming,11,60,0,48.3,35,16.7
2017,PALMYRA AREA SHS,Algebra I,All Students,11,263,46.8,39.5,11.8,1.9
2017,PALMYRA AREA SHS,Algebra I,Historically Underperforming,11,65,21.5,36.9,36.9,4.6
2017,PALMYRA AREA SHS,Biology,All Students,11,262,53.4,33.6,8,5
2017,PALMYRA AREA SHS,Biology,Historically Underperforming,11,65,27.7,32.3,24.6,15.4
2017,PALMYRA AREA SHS,Literature,All Students,11,263,26.6,62.7,8.4,2.3
2017,PALMYRA AREA SHS,Literature,Historically Underperforming,11,65,9.2,58.5,26.2,6.2
2017,LOUIS E DIERUFF HS,Algebra I,All Students,11,378,6.1,28,42.1,23.8
2017,LOUIS E DIERUFF HS,Algebra I,Historically Underperforming,11,291,6.2,25.8,39.2,28.9
2017,LOUIS E DIERUFF HS,Biology,All Students,11,352,5.1,22.2,25.6,47.2
2017,LOUIS E DIERUFF HS,Biology,Historically Underperforming,11,268,5.2,20.5,24.6,49.6
2017,LOUIS E DIERUFF HS,Literature,All Students,11,358,2.5,46.1,28.2,23.2
2017,LOUIS E DIERUFF HS,Literature,Historically Underperforming,11,274,1.8,43.8,26.6,27.7
2017,WILLIAM ALLEN SHS,Algebra I,All Students,11,581,3.8,29.9,44.1,22.2
2017,WILLIAM ALLEN SHS,Algebra I,Historically Underperforming,11,497,2.8,27.6,45.9,23.7
2017,WILLIAM ALLEN SHS,Biology,All Students,11,554,5.2,18.4,27.6,48.7
2017,WILLIAM ALLEN SHS,Biology,Historically Underperforming,11,474,4,16.5,27,52.5
2017,WILLIAM ALLEN SHS,Literature,All Students,11,557,1.3,39.7,34.8,24.2
2017,WILLIAM ALLEN SHS,Literature,Historically Underperforming,11,476,0.8,35.3,36.8,27.1
2017,CATASAUQUA HS,Algebra I,All Students,11,129,17.8,37.2,35.7,9.3
2017,CATASAUQUA HS,Algebra I,Historically Underperforming,11,69,7.2,33.3,42,17.4
2017,CATASAUQUA HS,Biology,All Students,11,130,13.8,33.1,27.7,25.4
2017,CATASAUQUA HS,Biology,Historically Underperforming,11,70,5.7,24.3,32.9,37.1
2017,CATASAUQUA HS,Literature,All Students,11,130,0.8,53.1,35.4,10.8
2017,CATASAUQUA HS,Literature,Historically Underperforming,11,70,0,37.1,45.7,17.1
2017,EMMAUS HS,Algebra I,All Students,11,606,32.7,46.9,16.3,4.1
2017,EMMAUS HS,Algebra I,Historically Underperforming,11,183,13.1,39.9,35.5,11.5
2017,EMMAUS HS,Biology,All Students,11,606,30.5,46.9,16.5,6.1
2017,EMMAUS HS,Biology,Historically Underperforming,11,183,9.8,37.7,33.3,19.1
2017,EMMAUS HS,Literature,All Students,11,596,10.6,68.5,15.8,5.2
2017,EMMAUS HS,Literature,Historically Underperforming,11,179,5,46.9,33.5,14.5
2017,INNOVATIVE ARTS ACADEMY CS,Algebra I,All Students,11,35,0,5.7,51.4,42.9
2017,INNOVATIVE ARTS ACADEMY CS,Algebra I,Historically Underperforming,11,30,0,6.7,56.7,36.7
2017,INNOVATIVE ARTS ACADEMY CS,Biology,All Students,11,33,0,9.1,39.4,51.5
2017,INNOVATIVE ARTS ACADEMY CS,Biology,Historically Underperforming,11,30,0,10,40,50
2017,INNOVATIVE ARTS ACADEMY CS,Literature,All Students,11,35,0,28.6,51.4,20
2017,INNOVATIVE ARTS ACADEMY CS,Literature,Historically Underperforming,11,30,0,30,50,20
2017,LINCOLN LEADERSHIP ACAD CS,Algebra I,All Students,11,58,1.7,67.2,29.3,1.7
2017,LINCOLN LEADERSHIP ACAD CS,Algebra I,Historically Underperforming,11,53,0,66,32.1,1.9
2017,LINCOLN LEADERSHIP ACAD CS,Biology,All Students,11,59,10.2,49.2,27.1,13.6
2017,LINCOLN LEADERSHIP ACAD CS,Biology,Historically Underperforming,11,54,9.3,46.3,29.6,14.8
2017,LINCOLN LEADERSHIP ACAD CS,Literature,All Students,11,52,1.9,73.1,23.1,1.9
2017,LINCOLN LEADERSHIP ACAD CS,Literature,Historically Underperforming,11,48,2.1,70.8,25,2.1
2017,NORTHERN LEHIGH SHS,Algebra I,All Students,11,127,29.1,33.1,27.6,10.2
2017,NORTHERN LEHIGH SHS,Algebra I,Historically Underperforming,11,62,16.1,30.6,35.5,17.7
2017,NORTHERN LEHIGH SHS,Biology,All Students,11,125,36,30.4,22.4,11.2
2017,NORTHERN LEHIGH SHS,Biology,Historically Underperforming,11,60,21.7,28.3,30,20
2017,NORTHERN LEHIGH SHS,Literature,All Students,11,127,5.5,62.2,22,10.2
2017,NORTHERN LEHIGH SHS,Literature,Historically Underperforming,11,62,1.6,48.4,30.6,19.4
2017,NORTHWESTERN LEHIGH HS,Algebra I,All Students,11,191,30.9,48.7,17.3,3.1
2017,NORTHWESTERN LEHIGH HS,Algebra I,Historically Underperforming,11,48,6.3,41.7,43.8,8.3
2017,NORTHWESTERN LEHIGH HS,Biology,All Students,11,190,38.4,40,17.9,3.7
2017,NORTHWESTERN LEHIGH HS,Biology,Historically Underperforming,11,48,12.5,43.8,29.2,14.6
2017,NORTHWESTERN LEHIGH HS,Literature,All Students,11,191,17.8,66.5,13.1,2.6
2017,NORTHWESTERN LEHIGH HS,Literature,Historically Underperforming,11,48,6.3,47.9,35.4,10.4
2017,PARKLAND HIGH SCHOOL,Algebra I,All Students,11,769,26.9,50.8,16.8,5.5
2017,PARKLAND HIGH SCHOOL,Algebra I,Historically Underperforming,11,225,8.4,41.3,33.8,16.4
2017,PARKLAND HIGH SCHOOL,Biology,All Students,11,769,36.4,35,18.6,10
2017,PARKLAND HIGH SCHOOL,Biology,Historically Underperforming,11,225,15.1,27.6,29.8,27.6
2017,PARKLAND HIGH SCHOOL,Literature,All Students,11,770,16.9,67.5,11.9,3.6
2017,PARKLAND HIGH SCHOOL,Literature,Historically Underperforming,11,224,4.9,54.5,29.9,10.7
2017,ROBERTO CLEMENTE CS,Algebra I,All Students,11,27,3.7,44.4,40.7,11.1
2017,ROBERTO CLEMENTE CS,Algebra I,Historically Underperforming,11,27,3.7,44.4,40.7,11.1
2017,ROBERTO CLEMENTE CS,Biology,All Students,11,27,3.7,29.6,40.7,25.9
2017,ROBERTO CLEMENTE CS,Biology,Historically Underperforming,11,27,3.7,29.6,40.7,25.9
2017,ROBERTO CLEMENTE CS,Literature,All Students,11,30,0,66.7,16.7,16.7
2017,ROBERTO CLEMENTE CS,Literature,Historically Underperforming,11,30,0,66.7,16.7,16.7
2017,SALISBURY HIGH SCHOOL,Algebra I,All Students,11,142,16.2,48.6,24.6,10.6
2017,SALISBURY HIGH SCHOOL,Algebra I,Historically Underperforming,11,64,7.8,32.8,39.1,20.3
2017,SALISBURY HIGH SCHOOL,Biology,All Students,11,144,20.8,50,18.1,11.1
2017,SALISBURY HIGH SCHOOL,Biology,Historically Underperforming,11,66,7.6,42.4,27.3,22.7
2017,SALISBURY HIGH SCHOOL,Literature,All Students,11,143,11.2,62.2,23.8,2.8
2017,SALISBURY HIGH SCHOOL,Literature,Historically Underperforming,11,65,1.5,49.2,43.1,6.2
2017,SOUTHERN LEHIGH SHS,Algebra I,All Students,11,243,43.2,41.2,12.8,2.9
2017,SOUTHERN LEHIGH SHS,Algebra I,Historically Underperforming,11,46,23.9,34.8,30.4,10.9
2017,SOUTHERN LEHIGH SHS,Biology,All Students,11,244,46.3,38.9,9.8,4.9
2017,SOUTHERN LEHIGH SHS,Biology,Historically Underperforming,11,48,25,33.3,18.8,22.9
2017,SOUTHERN LEHIGH SHS,Literature,All Students,11,243,14.8,65.4,16.9,2.9
2017,SOUTHERN LEHIGH SHS,Literature,Historically Underperforming,11,47,6.4,42.6,38.3,12.8
2017,WHITEHALL HS,Algebra I,All Students,11,328,19.2,46.3,25.6,8.8
2017,WHITEHALL HS,Algebra I,Historically Underperforming,11,182,12.1,37.9,34.6,15.4
2017,WHITEHALL HS,Biology,All Students,11,328,25.3,39.9,22.6,12.2
2017,WHITEHALL HS,Biology,Historically Underperforming,11,183,19.1,33.3,27.9,19.7
2017,WHITEHALL HS,Literature,All Students,11,328,4.9,69.5,18,7.6
2017,WHITEHALL HS,Literature,Historically Underperforming,11,183,2.7,59,25.1,13.1
2017,CRESTWOOD HS,Algebra I,All Students,11,216,30.6,45.8,14.8,8.8
2017,CRESTWOOD HS,Algebra I,Historically Underperforming,11,46,15.2,30.4,30.4,23.9
2017,CRESTWOOD HS,Biology,All Students,11,216,36.6,37.5,19,6.9
2017,CRESTWOOD HS,Biology,Historically Underperforming,11,45,20,22.2,35.6,22.2
2017,CRESTWOOD HS,Literature,All Students,11,220,9.5,65,17.3,8.2
2017,CRESTWOOD HS,Literature,Historically Underperforming,11,47,2.1,44.7,36.2,17
2017,DALLAS SHS,Algebra I,All Students,11,208,20.2,47.1,26,6.7
2017,DALLAS SHS,Algebra I,Historically Underperforming,11,57,10.5,26.3,42.1,21.1
2017,DALLAS SHS,Biology,All Students,11,203,32.5,37.4,21.2,8.9
2017,DALLAS SHS,Biology,Historically Underperforming,11,55,18.2,23.6,36.4,21.8
2017,DALLAS SHS,Literature,All Students,11,204,11.3,69.6,16.2,2.9
2017,DALLAS SHS,Literature,Historically Underperforming,11,56,7.1,50,32.1,10.7
2017,NANTICOKE HS,Algebra I,All Students,11,150,11.3,32.7,36.7,19.3
2017,NANTICOKE HS,Algebra I,Historically Underperforming,11,82,4.9,18.3,48.8,28
2017,NANTICOKE HS,Biology,All Students,11,148,20.9,28.4,21.6,29.1
2017,NANTICOKE HS,Biology,Historically Underperforming,11,79,12.7,20.3,25.3,41.8
2017,NANTICOKE HS,Literature,All Students,11,149,3.4,43.6,32.2,20.8
2017,NANTICOKE HS,Literature,Historically Underperforming,11,81,1.2,25.9,37,35.8
2017,HANOVER AREA JSHS,Algebra I,All Students,11,125,11.2,26.4,37.6,24.8
2017,HANOVER AREA JSHS,Algebra I,Historically Underperforming,11,62,4.8,17.7,37.1,40.3
2017,HANOVER AREA JSHS,Biology,All Students,11,127,15,32.3,25.2,27.6
2017,HANOVER AREA JSHS,Biology,Historically Underperforming,11,60,8.3,16.7,31.7,43.3
2017,HANOVER AREA JSHS,Literature,All Students,11,133,3,53.4,33.8,9.8
2017,HANOVER AREA JSHS,Literature,Historically Underperforming,11,64,3.1,37.5,45.3,14.1
2017,HAZLETON AREA HS,Algebra I,All Students,11,723,13.1,32.6,35.4,18.8
2017,HAZLETON AREA HS,Algebra I,Historically Underperforming,11,418,6.7,23.2,40.4,29.7
2017,HAZLETON AREA HS,Biology,All Students,11,717,20.5,26.1,24.4,29
2017,HAZLETON AREA HS,Biology,Historically Underperforming,11,413,10.2,17.9,28.8,43.1
2017,HAZLETON AREA HS,Literature,All Students,11,719,6.8,51.6,26.3,15.3
2017,HAZLETON AREA HS,Literature,Historically Underperforming,11,415,3.9,35.7,35.9,24.6
2017,LAKE-LEHMAN JSHS,Algebra I,All Students,11,119,30.3,37.8,22.7,9.2
2017,LAKE-LEHMAN JSHS,Algebra I,Historically Underperforming,11,44,13.6,31.8,29.5,25
2017,LAKE-LEHMAN JSHS,Biology,All Students,11,117,54.7,25.6,15.4,4.3
2017,LAKE-LEHMAN JSHS,Biology,Historically Underperforming,11,43,41.9,25.6,23.3,9.3
2017,LAKE-LEHMAN JSHS,Literature,All Students,11,120,13.3,70,12.5,4.2
2017,LAKE-LEHMAN JSHS,Literature,Historically Underperforming,11,45,4.4,64.4,22.2,8.9
2017,NORTHWEST AREA HS,Algebra I,All Students,11,71,2.8,53.5,40.8,2.8
2017,NORTHWEST AREA HS,Algebra I,Historically Underperforming,11,27,0,40.7,51.9,7.4
2017,NORTHWEST AREA HS,Biology,All Students,11,71,12.7,57.7,23.9,5.6
2017,NORTHWEST AREA HS,Biology,Historically Underperforming,11,27,0,59.3,29.6,11.1
2017,NORTHWEST AREA HS,Literature,All Students,11,69,2.9,76.8,17.4,2.9
2017,NORTHWEST AREA HS,Literature,Historically Underperforming,11,25,0,76,20,4
2017,PITTSTON AREA SHS,Algebra I,All Students,11,230,16.5,51.7,27,4.8
2017,PITTSTON AREA SHS,Algebra I,Historically Underperforming,11,89,11.2,38.2,39.3,11.2
2017,PITTSTON AREA SHS,Biology,All Students,11,239,40.2,31.8,16.7,11.3
2017,PITTSTON AREA SHS,Biology,Historically Underperforming,11,96,24,35.4,19.8,20.8
2017,PITTSTON AREA SHS,Literature,All Students,11,238,9.7,65.5,17.6,7.1
2017,PITTSTON AREA SHS,Literature,Historically Underperforming,11,96,4.2,57.3,25,13.5
2017,WEST SIDE CTC,Algebra I,All Students,11,127,2.4,19.7,49.6,28.3
2017,WEST SIDE CTC,Algebra I,Historically Underperforming,11,98,0,18.4,46.9,34.7
2017,WEST SIDE CTC,Biology,All Students,11,127,0.8,12.6,32.3,54.3
2017,WEST SIDE CTC,Biology,Historically Underperforming,11,98,1,9.2,27.6,62.2
2017,WEST SIDE CTC,Literature,All Students,11,124,0.8,30.6,39.5,29
2017,WEST SIDE CTC,Literature,Historically Underperforming,11,96,0,24,42.7,33.3
2017,ELMER L MEYERS JSHS,Algebra I,All Students,11,133,6.8,27.8,37.6,27.8
2017,ELMER L MEYERS JSHS,Algebra I,Historically Underperforming,11,111,3.6,21.6,42.3,32.4
2017,ELMER L MEYERS JSHS,Biology,All Students,11,136,2.9,36,27.9,33.1
2017,ELMER L MEYERS JSHS,Biology,Historically Underperforming,11,113,2.7,27.4,30.1,39.8
2017,ELMER L MEYERS JSHS,Literature,All Students,11,135,5.2,45.9,27.4,21.5
2017,ELMER L MEYERS JSHS,Literature,Historically Underperforming,11,112,1.8,42,30.4,25.9
2017,G A R MEMORIAL JSHS,Algebra I,All Students,11,102,2.9,33.3,32.4,31.4
2017,G A R MEMORIAL JSHS,Algebra I,Historically Underperforming,11,91,2.2,33,30.8,34.1
2017,G A R MEMORIAL JSHS,Biology,All Students,11,101,4,22.8,27.7,45.5
2017,G A R MEMORIAL JSHS,Biology,Historically Underperforming,11,90,3.3,22.2,27.8,46.7
2017,G A R MEMORIAL JSHS,Literature,All Students,11,108,0.9,30.6,38.9,29.6
2017,G A R MEMORIAL JSHS,Literature,Historically Underperforming,11,96,1,29.2,36.5,33.3
2017,JAMES M COUGHLIN JSH,Algebra I,All Students,11,188,8.5,35.6,36.2,19.7
2017,JAMES M COUGHLIN JSH,Algebra I,Historically Underperforming,11,119,5,23.5,42.9,28.6
2017,JAMES M COUGHLIN JSH,Biology,All Students,11,192,9.9,35.4,27.1,27.6
2017,JAMES M COUGHLIN JSH,Biology,Historically Underperforming,11,123,4.1,30.1,30.9,35
2017,JAMES M COUGHLIN JSH,Literature,All Students,11,185,5.4,55.7,25.4,13.5
2017,JAMES M COUGHLIN JSH,Literature,Historically Underperforming,11,117,2.6,49.6,29.9,17.9
2017,WYOMING AREA SEC CTR,Algebra I,All Students,11,141,14.2,46.8,29.8,9.2
2017,WYOMING AREA SEC CTR,Algebra I,Historically Underperforming,11,61,3.3,36.1,41,19.7
2017,WYOMING AREA SEC CTR,Biology,All Students,11,138,20.3,41.3,21.7,16.7
2017,WYOMING AREA SEC CTR,Biology,Historically Underperforming,11,59,6.8,33.9,28.8,30.5
2017,WYOMING AREA SEC CTR,Literature,All Students,11,133,4.5,67.7,21.8,6
2017,WYOMING AREA SEC CTR,Literature,Historically Underperforming,11,56,1.8,57.1,26.8,14.3
2017,WYOMING VALLEY WEST SHS,Algebra I,All Students,11,245,19.6,38.8,30.2,11.4
2017,WYOMING VALLEY WEST SHS,Algebra I,Historically Underperforming,11,127,16.5,26,36.2,21.3
2017,WYOMING VALLEY WEST SHS,Biology,All Students,11,243,18.1,35.8,28,18.1
2017,WYOMING VALLEY WEST SHS,Biology,Historically Underperforming,11,125,12.8,23.2,36,28
2017,WYOMING VALLEY WEST SHS,Literature,All Students,11,248,2,59.3,25.4,13.3
2017,WYOMING VALLEY WEST SHS,Literature,Historically Underperforming,11,133,0,44.4,32.3,23.3
2017,HUGHESVILLE JSHS,Algebra I,All Students,11,114,23.7,57.9,14.9,3.5
2017,HUGHESVILLE JSHS,Algebra I,Historically Underperforming,11,34,5.9,61.8,23.5,8.8
2017,HUGHESVILLE JSHS,Biology,All Students,11,115,20.9,57.4,14.8,7
2017,HUGHESVILLE JSHS,Biology,Historically Underperforming,11,35,11.4,54.3,20,14.3
2017,HUGHESVILLE JSHS,Literature,All Students,11,115,7,73.9,13.9,5.2
2017,HUGHESVILLE JSHS,Literature,Historically Underperforming,11,35,0,65.7,25.7,8.6
2017,JERSEY SHORE AREA SH,Algebra I,All Students,11,164,28,57.3,12.2,2.4
2017,JERSEY SHORE AREA SH,Algebra I,Historically Underperforming,11,64,20.3,54.7,20.3,4.7
2017,JERSEY SHORE AREA SH,Biology,All Students,11,166,16.9,45.2,27.1,10.8
2017,JERSEY SHORE AREA SH,Biology,Historically Underperforming,11,66,9.1,53,21.2,16.7
2017,JERSEY SHORE AREA SH,Literature,All Students,11,165,10.9,79.4,7.9,1.8
2017,JERSEY SHORE AREA SH,Literature,Historically Underperforming,11,66,7.6,74.2,13.6,4.5
2017,LOYALSOCK TWP SHS,Algebra I,All Students,11,106,34,44.3,19.8,1.9
2017,LOYALSOCK TWP SHS,Algebra I,Historically Underperforming,11,37,13.5,43.2,37.8,5.4
2017,LOYALSOCK TWP SHS,Biology,All Students,11,106,35.8,39.6,17.9,6.6
2017,LOYALSOCK TWP SHS,Biology,Historically Underperforming,11,37,8.1,43.2,32.4,16.2
2017,LOYALSOCK TWP SHS,Literature,All Students,11,107,4.7,77.6,15.9,1.9
2017,LOYALSOCK TWP SHS,Literature,Historically Underperforming,11,38,2.6,57.9,34.2,5.3
2017,MONTGOMERY JSHS,Algebra I,All Students,11,48,14.6,70.8,10.4,4.2
2017,MONTGOMERY JSHS,Algebra I,Historically Underperforming,11,19,5.3,57.9,26.3,10.5
2017,MONTGOMERY JSHS,Biology,All Students,11,48,27.1,43.8,22.9,6.3
2017,MONTGOMERY JSHS,Biology,Historically Underperforming,11,19,10.5,52.6,26.3,10.5
2017,MONTGOMERY JSHS,Literature,All Students,11,48,10.4,79.2,6.3,4.2
2017,MONTGOMERY JSHS,Literature,Historically Underperforming,11,19,10.5,68.4,10.5,10.5
2017,MONTOURSVILLE AREA S,Algebra I,All Students,11,168,29.8,53,14.9,2.4
2017,MONTOURSVILLE AREA S,Algebra I,Historically Underperforming,11,51,19.6,45.1,27.5,7.8
2017,MONTOURSVILLE AREA S,Biology,All Students,11,168,26.2,46.4,19,8.3
2017,MONTOURSVILLE AREA S,Biology,Historically Underperforming,11,51,13.7,41.2,27.5,17.6
2017,MONTOURSVILLE AREA S,Literature,All Students,11,161,2.5,75.2,18.6,3.7
2017,MONTOURSVILLE AREA S,Literature,Historically Underperforming,11,46,0,56.5,34.8,8.7
2017,MUNCY JSHS,Algebra I,All Students,11,66,31.8,50,18.2,0
2017,MUNCY JSHS,Algebra I,Historically Underperforming,11,34,29.4,41.2,29.4,0
2017,MUNCY JSHS,Biology,All Students,11,65,15.4,41.5,32.3,10.8
2017,MUNCY JSHS,Biology,Historically Underperforming,11,33,9.1,42.4,27.3,21.2
2017,MUNCY JSHS,Literature,All Students,11,66,3,83.3,7.6,6.1
2017,MUNCY JSHS,Literature,Historically Underperforming,11,34,2.9,70.6,14.7,11.8
2017,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,All Students,11,83,27.7,56.6,12,3.6
2017,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,Historically Underperforming,11,27,11.1,51.9,25.9,11.1
2017,SOUTH WILLIAMSPORT AREA JSHS,Biology,All Students,11,83,36.1,53,9.6,1.2
2017,SOUTH WILLIAMSPORT AREA JSHS,Biology,Historically Underperforming,11,27,14.8,51.9,29.6,3.7
2017,SOUTH WILLIAMSPORT AREA JSHS,Literature,All Students,11,83,2.4,80.7,13.3,3.6
2017,SOUTH WILLIAMSPORT AREA JSHS,Literature,Historically Underperforming,11,27,0,55.6,33.3,11.1
2017,WILLIAMSPORT AREA HS,Algebra I,All Students,11,328,19.8,60.4,16.5,3.4
2017,WILLIAMSPORT AREA HS,Algebra I,Historically Underperforming,11,174,8.6,56.9,28.2,6.3
2017,WILLIAMSPORT AREA HS,Biology,All Students,11,327,25.7,46.8,18.7,8.9
2017,WILLIAMSPORT AREA HS,Biology,Historically Underperforming,11,174,14.9,39.1,29.9,16.1
2017,WILLIAMSPORT AREA HS,Literature,All Students,11,328,12.5,73.2,10.7,3.7
