Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2021,CONEMAUGH TWP AREA MS/SHS,Biology,Historically Underperforming,11,16,12.5,25,18.8,43.8
2021,MEYERSDALE AREA HS,Algebra I,All Students,11,43,37.2,30.2,25.6,7
2021,MEYERSDALE AREA HS,Algebra I,Historically Underperforming,11,22,22.7,22.7,40.9,13.6
2021,MEYERSDALE AREA HS,Biology,All Students,11,17,17.6,58.8,11.8,11.8
2021,MEYERSDALE AREA HS,Literature,All Students,11,53,9.4,60.4,20.8,9.4
2021,MEYERSDALE AREA HS,Literature,Historically Underperforming,11,29,3.4,58.6,20.7,17.2
2021,NORTH STAR HS,Algebra I,All Students,11,73,20.5,45.2,28.8,5.5
2021,NORTH STAR HS,Algebra I,Historically Underperforming,11,29,13.8,37.9,34.5,13.8
2021,ROCKWOOD AREA JSHS,Algebra I,All Students,11,43,23.3,41.9,34.9,0
2021,ROCKWOOD AREA JSHS,Biology,All Students,11,44,20.5,47.7,29.5,2.3
2021,ROCKWOOD AREA JSHS,Biology,Historically Underperforming,11,11,9.1,27.3,54.5,9.1
2021,SALISBURY-ELK LICK JSHS,Algebra I,All Students,11,15,6.7,66.7,26.7,0
2021,SALISBURY-ELK LICK JSHS,Literature,All Students,11,17,5.9,64.7,17.6,11.8
2021,SHADE JSHS,Algebra I,All Students,11,26,11.5,61.5,11.5,15.4
2021,SHADE JSHS,Algebra I,Historically Underperforming,11,26,11.5,61.5,11.5,15.4
2021,SHADE JSHS,Biology,All Students,11,34,0,32.4,61.8,5.9
2021,SHADE JSHS,Biology,Historically Underperforming,11,34,0,32.4,61.8,5.9
2021,SHANKSVILLE-STONYCREEK HS,Algebra I,All Students,11,27,18.5,51.9,18.5,11.1
2021,SHANKSVILLE-STONYCREEK HS,Algebra I,Historically Underperforming,11,11,9.1,27.3,36.4,27.3
2021,SOMERSET AREA JR-SR HS,Algebra I,All Students,11,105,35.2,33.3,30.5,1
2021,SOMERSET AREA JR-SR HS,Algebra I,Historically Underperforming,11,36,27.8,36.1,36.1,0
2021,SOMERSET AREA JR-SR HS,Biology,All Students,11,74,52.7,35.1,10.8,1.4
2021,SOMERSET AREA JR-SR HS,Biology,Historically Underperforming,11,22,50,40.9,9.1,0
2021,TURKEYFOOT VALLEY AREA JSHS,Algebra I,All Students,11,20,15,30,45,10
2021,TURKEYFOOT VALLEY AREA JSHS,Algebra I,Historically Underperforming,11,13,15.4,23.1,46.2,15.4
2021,TURKEYFOOT VALLEY AREA JSHS,Biology,All Students,11,16,12.5,0,50,37.5
2021,WINDBER AREA HS,Algebra I,All Students,11,72,36.1,52.8,11.1,0
2021,WINDBER AREA HS,Algebra I,Historically Underperforming,11,31,19.4,61.3,19.4,0
2021,WINDBER AREA HS,Biology,All Students,11,28,67.9,28.6,0,3.6
2021,WINDBER AREA HS,Literature,All Students,11,27,11.1,33.3,33.3,22.2
2021,WINDBER AREA HS,Literature,Historically Underperforming,11,16,6.3,25,37.5,31.3
2021,SULLIVAN CO JSHS,Algebra I,All Students,11,33,12.1,45.5,33.3,9.1
2021,SULLIVAN CO JSHS,Algebra I,Historically Underperforming,11,14,7.1,35.7,35.7,21.4
2021,SULLIVAN CO JSHS,Biology,All Students,11,33,18.2,39.4,36.4,6.1
2021,SULLIVAN CO JSHS,Biology,Historically Underperforming,11,14,21.4,42.9,28.6,7.1
2021,BLUE RIDGE HS,Algebra I,All Students,11,38,5.3,50,34.2,10.5
2021,BLUE RIDGE HS,Algebra I,Historically Underperforming,11,16,6.3,56.3,31.3,6.3
2021,BLUE RIDGE HS,Biology,All Students,11,16,31.3,50,12.5,6.3
2021,ELK LAKE JSHS,Algebra I,All Students,11,53,11.3,41.5,30.2,17
2021,ELK LAKE JSHS,Algebra I,Historically Underperforming,11,27,14.8,25.9,25.9,33.3
2021,ELK LAKE JSHS,Literature,All Students,11,58,3.4,55.2,29.3,12.1
2021,ELK LAKE JSHS,Literature,Historically Underperforming,11,29,3.4,41.4,37.9,17.2
2021,FOREST CITY REGIONAL HS,Algebra I,All Students,11,44,40.9,13.6,29.5,15.9
2021,FOREST CITY REGIONAL HS,Algebra I,Historically Underperforming,11,18,22.2,5.6,44.4,27.8
2021,MONTROSE AREA JSHS,Algebra I,All Students,11,60,33.3,40,25,1.7
2021,MONTROSE AREA JSHS,Algebra I,Historically Underperforming,11,15,26.7,40,33.3,0
2021,MOUNTAIN VIEW JSHS,Algebra I,All Students,11,46,28.3,37,30.4,4.3
2021,MOUNTAIN VIEW JSHS,Algebra I,Historically Underperforming,11,14,7.1,35.7,42.9,14.3
2021,SUSQUEHANNA COMMUNITY JSHS,Algebra I,All Students,11,36,41.7,30.6,13.9,13.9
2021,SUSQUEHANNA COMMUNITY JSHS,Algebra I,Historically Underperforming,11,21,33.3,33.3,14.3,19
2021,COWANESQUE VALLEY JSHS,Algebra I,All Students,11,34,11.8,55.9,29.4,2.9
2021,COWANESQUE VALLEY JSHS,Algebra I,Historically Underperforming,11,15,6.7,60,33.3,0
2021,WILLIAMSON SHS,Algebra I,All Students,11,68,7.4,33.8,50,8.8
2021,WILLIAMSON SHS,Algebra I,Historically Underperforming,11,41,7.3,31.7,48.8,12.2
2021,NORTH PENN-LIBERTY JSHS,Algebra I,All Students,11,38,18.4,28.9,36.8,15.8
2021,NORTH PENN-LIBERTY JSHS,Algebra I,Historically Underperforming,11,16,25,18.8,31.3,25
2021,NORTH PENN-MANSFIELD JSHS,Algebra I,All Students,11,67,25.4,22.4,28.4,23.9
2021,NORTH PENN-MANSFIELD JSHS,Algebra I,Historically Underperforming,11,38,13.2,18.4,28.9,39.5
2021,WELLSBORO AREA HS,Algebra I,All Students,11,73,37,39.7,15.1,8.2
2021,WELLSBORO AREA HS,Algebra I,Historically Underperforming,11,25,36,12,32,20
2021,LEWISBURG HS,Algebra I,All Students,11,131,72.5,16.8,9.9,0.8
2021,LEWISBURG HS,Algebra I,Historically Underperforming,11,23,47.8,21.7,26.1,4.3
2021,MIFFLINBURG AREA SHS,Algebra I,All Students,11,141,19.1,37.6,36.2,7.1
2021,MIFFLINBURG AREA SHS,Algebra I,Historically Underperforming,11,55,12.7,32.7,41.8,12.7
2021,MIFFLINBURG AREA SHS,Biology,All Students,11,163,19,31.9,29.4,19.6
2021,MIFFLINBURG AREA SHS,Biology,Historically Underperforming,11,70,7.1,34.3,24.3,34.3
2021,CRANBERRY AREA JSHS,Algebra I,All Students,11,64,25,54.7,17.2,3.1
2021,CRANBERRY AREA JSHS,Algebra I,Historically Underperforming,11,22,18.2,54.5,22.7,4.5
2021,CRANBERRY AREA JSHS,Biology,All Students,11,68,26.5,44.1,25,4.4
2021,CRANBERRY AREA JSHS,Biology,Historically Underperforming,11,27,22.2,33.3,33.3,11.1
2021,FRANKLIN AREA JSHS,Algebra I,All Students,11,107,15.9,55.1,23.4,5.6
2021,FRANKLIN AREA JSHS,Algebra I,Historically Underperforming,11,45,13.3,55.6,20,11.1
2021,FRANKLIN AREA JSHS,Biology,All Students,11,41,61,29.3,4.9,4.9
2021,FRANKLIN AREA JSHS,Biology,Historically Underperforming,11,14,57.1,21.4,7.1,14.3
2021,OIL CITY SHS,Algebra I,All Students,11,117,6,43.6,40.2,10.3
2021,OIL CITY SHS,Algebra I,Historically Underperforming,11,49,0,30.6,46.9,22.4
2021,OIL CITY SHS,Biology,All Students,11,53,54.7,26.4,9.4,9.4
2021,OIL CITY SHS,Biology,Historically Underperforming,11,17,23.5,29.4,17.6,29.4
2021,TITUSVILLE SHS,Algebra I,All Students,11,84,22.6,45.2,27.4,4.8
2021,TITUSVILLE SHS,Algebra I,Historically Underperforming,11,84,22.6,45.2,27.4,4.8
2021,TITUSVILLE SHS,Biology,All Students,11,56,28.6,25,16.1,30.4
2021,TITUSVILLE SHS,Biology,Historically Underperforming,11,56,28.6,25,16.1,30.4
2021,ROCKY GROVE JSHS,Algebra I,All Students,11,41,31.7,41.5,22,4.9
2021,ROCKY GROVE JSHS,Algebra I,Historically Underperforming,11,14,14.3,35.7,35.7,14.3
2021,ROCKY GROVE JSHS,Biology,All Students,11,22,27.3,45.5,22.7,4.5
2021,TIDIOUTE COMMUNITY CS,Algebra I,All Students,11,11,36.4,27.3,27.3,9.1
2021,TIDIOUTE COMMUNITY CS,Biology,All Students,11,16,25,37.5,37.5,0
2021,EISENHOWER M/HS,Algebra I,All Students,11,45,24.4,53.3,20,2.2
2021,EISENHOWER M/HS,Algebra I,Historically Underperforming,11,13,23.1,38.5,30.8,7.7
2021,SHEFFIELD M/HS,Algebra I,All Students,11,25,0,60,28,12
2021,WARREN AREA HS,Algebra I,All Students,11,112,33.9,43.8,9.8,12.5
2021,WARREN AREA HS,Algebra I,Historically Underperforming,11,50,12,48,14,26
2021,WARREN AREA HS,Biology,All Students,11,49,73.5,14.3,2,10.2
2021,WARREN AREA HS,Biology,Historically Underperforming,11,11,45.5,9.1,9.1,36.4
2021,YOUNGSVILLE MS/HS,Algebra I,All Students,11,26,15.4,61.5,19.2,3.8
2021,YOUNGSVILLE MS/HS,Algebra I,Historically Underperforming,11,13,15.4,46.2,30.8,7.7
2021,AVELLA AREA JSHS,Algebra I,All Students,11,29,37.9,34.5,24.1,3.4
2021,AVELLA AREA JSHS,Biology,All Students,11,25,40,32,24,4
2021,BENTWORTH SHS,Algebra I,All Students,11,56,37.5,26.8,33.9,1.8
2021,BENTWORTH SHS,Algebra I,Historically Underperforming,11,13,23.1,23.1,46.2,7.7
2021,BETHLEHEM-CENTER SHS,Algebra I,All Students,11,27,18.5,70.4,11.1,0
2021,BETHLEHEM-CENTER SHS,Biology,All Students,11,86,22.1,48.8,19.8,9.3
2021,BETHLEHEM-CENTER SHS,Biology,Historically Underperforming,11,46,19.6,41.3,28.3,10.9
2021,BURGETTSTOWN MS/HS,Algebra I,All Students,11,46,15.2,41.3,39.1,4.3
2021,BURGETTSTOWN MS/HS,Algebra I,Historically Underperforming,11,17,5.9,35.3,47.1,11.8
2021,BURGETTSTOWN MS/HS,Biology,All Students,11,54,5.6,29.6,38.9,25.9
2021,BURGETTSTOWN MS/HS,Biology,Historically Underperforming,11,20,0,30,40,30
2021,CALIFORNIA AREA SHS,Algebra I,All Students,11,39,35.9,41,23.1,0
2021,CALIFORNIA AREA SHS,Algebra I,Historically Underperforming,11,11,27.3,54.5,18.2,0
2021,CALIFORNIA AREA SHS,Biology,All Students,11,47,14.9,59.6,17,8.5
2021,CALIFORNIA AREA SHS,Biology,Historically Underperforming,11,17,11.8,52.9,17.6,17.6
2021,CANON-MCMILLAN SHS,Algebra I,All Students,11,324,39.8,42.6,12.3,5.2
2021,CANON-MCMILLAN SHS,Algebra I,Historically Underperforming,11,75,21.3,36,20,22.7
2021,CHARLEROI AREA HS,Algebra I,All Students,11,55,27.3,50.9,18.2,3.6
2021,CHARLEROI AREA HS,Algebra I,Historically Underperforming,11,14,21.4,42.9,28.6,7.1
2021,CHARLEROI AREA HS,Biology,All Students,11,81,21,38.3,32.1,8.6
2021,CHARLEROI AREA HS,Biology,Historically Underperforming,11,30,10,33.3,40,16.7
2021,CHARTIERS-HOUSTON JSHS,Algebra I,All Students,11,69,30.4,36.2,31.9,1.4
2021,CHARTIERS-HOUSTON JSHS,Algebra I,Historically Underperforming,11,18,16.7,38.9,38.9,5.6
2021,CHARTIERS-HOUSTON JSHS,Biology,All Students,11,89,16.9,55.1,27,1.1
2021,CHARTIERS-HOUSTON JSHS,Biology,Historically Underperforming,11,34,2.9,52.9,41.2,2.9
2021,FORT CHERRY JSHS,Algebra I,All Students,11,51,25.5,29.4,43.1,2
2021,FORT CHERRY JSHS,Algebra I,Historically Underperforming,11,21,28.6,28.6,38.1,4.8
2021,FORT CHERRY JSHS,Biology,All Students,11,62,24.2,51.6,19.4,4.8
2021,FORT CHERRY JSHS,Biology,Historically Underperforming,11,32,18.8,40.6,31.3,9.4
2021,MCGUFFEY HS,Algebra I,All Students,11,101,13.9,33.7,38.6,13.9
2021,MCGUFFEY HS,Algebra I,Historically Underperforming,11,47,4.3,23.4,46.8,25.5
2021,MCGUFFEY HS,Biology,All Students,11,98,7.1,31.6,35.7,25.5
2021,MCGUFFEY HS,Biology,Historically Underperforming,11,45,0,17.8,37.8,44.4
2021,PETERS TWP HS,Algebra I,All Students,11,357,61.1,32.8,5,1.1
2021,PETERS TWP HS,Algebra I,Historically Underperforming,11,61,34.4,34.4,24.6,6.6
2021,PETERS TWP HS,Biology,All Students,11,235,74.9,24.3,0.9,0
2021,PETERS TWP HS,Biology,Historically Underperforming,11,19,68.4,26.3,5.3,0
2021,RINGGOLD SHS,Algebra I,All Students,11,126,18.3,41.3,29.4,11.1
2021,RINGGOLD SHS,Algebra I,Historically Underperforming,11,48,10.4,25,45.8,18.8
2021,RINGGOLD SHS,Biology,All Students,11,122,18.9,36.9,23,21.3
2021,RINGGOLD SHS,Biology,Historically Underperforming,11,44,13.6,20.5,29.5,36.4
2021,TRINITY SHS,Algebra I,All Students,11,191,22,49.2,24.1,4.7
2021,TRINITY SHS,Algebra I,Historically Underperforming,11,68,13.2,41.2,33.8,11.8
2021,TRINITY SHS,Biology,All Students,11,233,23.6,42.5,24.9,9
2021,TRINITY SHS,Biology,Historically Underperforming,11,95,12.6,36.8,34.7,15.8
2021,WASHINGTON HS,Algebra I,All Students,11,79,8.9,24.1,36.7,30.4
2021,WASHINGTON HS,Algebra I,Historically Underperforming,11,54,7.4,13,38.9,40.7
2021,WASHINGTON HS,Biology,All Students,11,30,36.7,30,10,23.3
2021,WASHINGTON HS,Biology,Historically Underperforming,11,16,31.3,25,12.5,31.3
2021,HONESDALE HS,Algebra I,All Students,11,125,37.6,35.2,21.6,5.6
2021,HONESDALE HS,Algebra I,Historically Underperforming,11,42,19,31,35.7,14.3
2021,HONESDALE HS,Biology,All Students,11,146,41.8,35.6,14.4,8.2
2021,HONESDALE HS,Biology,Historically Underperforming,11,56,21.4,37.5,21.4,19.6
2021,WESTERN WAYNE HS,Algebra I,All Students,11,109,34.9,44,17.4,3.7
2021,WESTERN WAYNE HS,Algebra I,Historically Underperforming,11,45,28.9,37.8,24.4,8.9
2021,WESTERN WAYNE HS,Biology,All Students,11,60,53.3,30,8.3,8.3
2021,WESTERN WAYNE HS,Biology,Historically Underperforming,11,23,43.5,26.1,13,17.4
2021,BELLE VERNON AREA HS,Algebra I,All Students,11,156,26.9,28.8,34.6,9.6
2021,BELLE VERNON AREA HS,Algebra I,Historically Underperforming,11,49,6.1,30.6,44.9,18.4
2021,BELLE VERNON AREA HS,Biology,All Students,11,143,42.7,28.7,20.3,8.4
2021,BELLE VERNON AREA HS,Biology,Historically Underperforming,11,42,26.2,28.6,26.2,19
2021,BURRELL HS,Algebra I,All Students,11,116,30.2,38.8,22.4,8.6
2021,BURRELL HS,Algebra I,Historically Underperforming,11,41,19.5,34.1,29.3,17.1
2021,BURRELL HS,Biology,All Students,11,123,28.5,37.4,23.6,10.6
2021,BURRELL HS,Biology,Historically Underperforming,11,48,14.6,39.6,27.1,18.8
2021,DERRY AREA SHS,Algebra I,All Students,11,104,22.1,56.7,16.3,4.8
2021,DERRY AREA SHS,Algebra I,Historically Underperforming,11,44,15.9,52.3,22.7,9.1
2021,DERRY AREA SHS,Biology,All Students,11,29,44.8,34.5,17.2,3.4
2021,DERRY AREA SHS,Biology,Historically Underperforming,11,11,27.3,27.3,36.4,9.1
2021,FRANKLIN REGIONAL SHS,Algebra I,All Students,11,234,65,26.1,8.5,0.4
2021,FRANKLIN REGIONAL SHS,Algebra I,Historically Underperforming,11,46,47.8,30.4,19.6,2.2
2021,FRANKLIN REGIONAL SHS,Biology,All Students,11,92,68.5,27.2,3.3,1.1
2021,FRANKLIN REGIONAL SHS,Biology,Historically Underperforming,11,14,42.9,35.7,14.3,7.1
2021,GREATER LATROBE SHS,Algebra I,All Students,11,280,40.7,31.4,19.6,8.2
2021,GREATER LATROBE SHS,Algebra I,Historically Underperforming,11,86,27.9,27.9,26.7,17.4
2021,GREATER LATROBE SHS,Biology,All Students,11,276,33,38.8,18.1,10.1
2021,GREATER LATROBE SHS,Biology,Historically Underperforming,11,85,23.5,31.8,24.7,20
2021,GREENSBURG-SALEM HS,Algebra I,All Students,11,115,41.7,20,27,11.3
2021,GREENSBURG-SALEM HS,Algebra I,Historically Underperforming,11,43,27.9,9.3,34.9,27.9
2021,GREENSBURG-SALEM HS,Biology,All Students,11,122,35.2,23.8,27.9,13.1
2021,GREENSBURG-SALEM HS,Biology,Historically Underperforming,11,43,23.3,14,39.5,23.3
2021,GREENSBURG-SALEM HS,Literature,All Students,11,46,2.2,26.1,50,21.7
2021,GREENSBURG-SALEM HS,Literature,Historically Underperforming,11,26,3.8,15.4,53.8,26.9
2021,HEMPFIELD AREA SHS,Algebra I,All Students,11,397,37.8,37.3,20.9,4
2021,HEMPFIELD AREA SHS,Algebra I,Historically Underperforming,11,110,32.7,29.1,30,8.2
2021,HEMPFIELD AREA SHS,Biology,All Students,11,418,33.3,33,23.9,9.8
2021,HEMPFIELD AREA SHS,Biology,Historically Underperforming,11,132,22,25,30.3,22.7
2021,JEANNETTE HS,Algebra I,All Students,11,52,30.8,30.8,28.8,9.6
2021,JEANNETTE HS,Algebra I,Historically Underperforming,11,33,0,42.4,42.4,15.2
2021,JEANNETTE HS,Biology,All Students,11,42,35.7,14.3,31,19
2021,JEANNETTE HS,Biology,Historically Underperforming,11,25,12,12,48,28
2021,KISKI AREA HS,Algebra I,All Students,11,253,18.6,40.3,33.2,7.9
2021,KISKI AREA HS,Algebra I,Historically Underperforming,11,95,6.3,34.7,47.4,11.6
2021,KISKI AREA HS,Biology,All Students,11,243,37,30.5,20.6,11.9
2021,KISKI AREA HS,Biology,Historically Underperforming,11,93,15.1,34.4,32.3,18.3
2021,LIGONIER VALLEY HS,Algebra I,All Students,11,105,23.8,43.8,30.5,1.9
2021,LIGONIER VALLEY HS,Algebra I,Historically Underperforming,11,23,26.1,30.4,39.1,4.3
2021,LIGONIER VALLEY HS,Biology,All Students,11,70,25.7,60,8.6,5.7
2021,LIGONIER VALLEY HS,Biology,Historically Underperforming,11,14,21.4,42.9,7.1,28.6
2021,MONESSEN SHS,Algebra I,All Students,11,33,3,9.1,57.6,30.3
2021,MONESSEN SHS,Algebra I,Historically Underperforming,11,28,0,10.7,57.1,32.1
2021,MONESSEN SHS,Biology,All Students,11,27,3.7,33.3,40.7,22.2
2021,MONESSEN SHS,Biology,Historically Underperforming,11,22,4.5,31.8,40.9,22.7
2021,MOUNT PLEASANT AREA HS,Algebra I,All Students,11,123,4.9,37.4,43.9,13.8
2021,MOUNT PLEASANT AREA HS,Algebra I,Historically Underperforming,11,49,4.1,30.6,40.8,24.5
2021,MOUNT PLEASANT AREA HS,Biology,All Students,11,39,33.3,38.5,25.6,2.6
2021,VALLEY JSHS,Algebra I,All Students,11,73,11,28.8,46.6,13.7
2021,VALLEY JSHS,Algebra I,Historically Underperforming,11,37,8.1,29.7,45.9,16.2
2021,VALLEY JSHS,Biology,All Students,11,45,17.8,33.3,35.6,13.3
2021,VALLEY JSHS,Biology,Historically Underperforming,11,20,5,45,35,15
2021,NORWIN SHS,Algebra I,All Students,11,371,45,33.7,19.4,1.9
2021,NORWIN SHS,Algebra I,Historically Underperforming,11,77,29.9,31.2,35.1,3.9
2021,NORWIN SHS,Biology,All Students,11,389,46.5,36.8,14.4,2.3
2021,NORWIN SHS,Biology,Historically Underperforming,11,95,35.8,27.4,28.4,8.4
2021,PENN TRAFFORD HS,Algebra I,All Students,11,288,45.8,43.8,10.1,0.3
2021,PENN TRAFFORD HS,Algebra I,Historically Underperforming,11,56,23.2,58.9,16.1,1.8
2021,PENN TRAFFORD HS,Biology,All Students,11,318,47.8,43.7,7.9,0.6
2021,PENN TRAFFORD HS,Biology,Historically Underperforming,11,76,34.2,46.1,18.4,1.3
2021,SOUTHMORELAND SHS,Algebra I,All Students,11,118,25.4,39.8,33.1,1.7
2021,SOUTHMORELAND SHS,Algebra I,Historically Underperforming,11,52,17.3,36.5,42.3,3.8
2021,SOUTHMORELAND SHS,Biology,All Students,11,44,40.9,40.9,15.9,2.3
2021,SOUTHMORELAND SHS,Biology,Historically Underperforming,11,18,38.9,33.3,22.2,5.6
2021,YOUGH SHS,Algebra I,All Students,11,97,16.5,52.6,27.8,3.1
2021,YOUGH SHS,Algebra I,Historically Underperforming,11,30,23.3,50,26.7,0
2021,YOUGH SHS,Biology,All Students,11,82,45.1,34.1,11,9.8
2021,YOUGH SHS,Biology,Historically Underperforming,11,23,47.8,39.1,4.3,8.7
2021,LACKAWANNA TRAIL JSHS,Algebra I,All Students,11,51,29.4,35.3,29.4,5.9
2021,LACKAWANNA TRAIL JSHS,Algebra I,Historically Underperforming,11,16,37.5,12.5,31.3,18.8
2021,TUNKHANNOCK HS,Algebra I,All Students,11,158,34.2,26.6,31,8.2
2021,TUNKHANNOCK HS,Algebra I,Historically Underperforming,11,58,24.1,20.7,37.9,17.2
2021,CENTRAL YORK HS,Algebra I,All Students,11,389,26,35,29,10
2021,CENTRAL YORK HS,Algebra I,Historically Underperforming,11,100,13,24,37,26
2021,CENTRAL YORK HS,Biology,All Students,11,300,20.7,32,28,19.3
2021,CENTRAL YORK HS,Biology,Historically Underperforming,11,79,12.7,12.7,32.9,41.8
2021,CENTRAL YORK HS,Literature,All Students,11,44,31.8,43.2,9.1,15.9
2021,CENTRAL YORK HS,Literature,Historically Underperforming,11,14,21.4,7.1,21.4,50
2021,DALLASTOWN AREA SHS,Algebra I,All Students,11,442,36,36,21.5,6.6
2021,DALLASTOWN AREA SHS,Algebra I,Historically Underperforming,11,178,20.2,30.3,36,13.5
2021,DALLASTOWN AREA SHS,Biology,All Students,11,17,29.4,17.6,35.3,17.6
2021,DOVER AREA HS,Algebra I,All Students,11,188,29.3,44.1,19.1,7.4
2021,DOVER AREA HS,Algebra I,Historically Underperforming,11,54,7.4,40.7,31.5,20.4
2021,DOVER AREA HS,Biology,All Students,11,74,29.7,9.5,44.6,16.2
2021,DOVER AREA HS,Biology,Historically Underperforming,11,32,9.4,3.1,65.6,21.9
2021,DOVER AREA HS,Literature,All Students,11,38,0,13.2,63.2,23.7
2021,DOVER AREA HS,Literature,Historically Underperforming,11,24,0,12.5,58.3,29.2
2021,EASTERN YORK HS,Algebra I,All Students,11,134,48.5,32.8,16.4,2.2
2021,EASTERN YORK HS,Algebra I,Historically Underperforming,11,48,20.8,45.8,29.2,4.2
2021,EASTERN YORK HS,Biology,All Students,11,14,7.1,14.3,28.6,50
2021,EASTERN YORK HS,Biology,Historically Underperforming,11,11,0,9.1,27.3,63.6
2021,HANOVER SHS,Algebra I,All Students,11,105,14.3,52.4,28.6,4.8
2021,HANOVER SHS,Algebra I,Historically Underperforming,11,54,7.4,46.3,38.9,7.4
2021,HANOVER SHS,Biology,All Students,11,67,31.3,43.3,20.9,4.5
2021,HANOVER SHS,Biology,Historically Underperforming,11,27,25.9,33.3,33.3,7.4
2021,NORTHEASTERN SHS,Algebra I,All Students,11,249,33.7,39.4,21.3,5.6
2021,NORTHEASTERN SHS,Algebra I,Historically Underperforming,11,93,18.3,33.3,34.4,14
2021,NORTHEASTERN SHS,Biology,All Students,11,15,20,46.7,20,13.3
2021,NORTHEASTERN SHS,Literature,All Students,11,13,7.7,38.5,38.5,15.4
2021,NORTHERN HS,Algebra I,All Students,11,216,19.9,37,33.3,9.7
2021,NORTHERN HS,Algebra I,Historically Underperforming,11,53,15.1,22.6,35.8,26.4
2021,NORTHERN HS,Biology,All Students,11,67,56.7,29.9,9,4.5
2021,NORTHERN HS,Biology,Historically Underperforming,11,12,33.3,25,25,16.7
2021,RED LION AREA SHS,Algebra I,All Students,11,268,21.6,41.8,31.7,4.9
2021,RED LION AREA SHS,Algebra I,Historically Underperforming,11,75,12,32,42.7,13.3
2021,RED LION AREA SHS,Biology,All Students,11,245,38.8,40,18.8,2.4
2021,RED LION AREA SHS,Biology,Historically Underperforming,11,54,22.2,50,24.1,3.7
2021,KENNARD-DALE HS,Algebra I,All Students,11,146,17.8,53.4,24.7,4.1
2021,KENNARD-DALE HS,Algebra I,Historically Underperforming,11,41,7.3,46.3,34.1,12.2
2021,KENNARD-DALE HS,Biology,All Students,11,69,20.3,39.1,18.8,21.7
2021,KENNARD-DALE HS,Biology,Historically Underperforming,11,25,4,16,28,52
2021,SOUTH WESTERN SHS,Algebra I,All Students,11,281,48.8,34.5,14.6,2.1
2021,SOUTH WESTERN SHS,Algebra I,Historically Underperforming,11,86,32.6,43,19.8,4.7
2021,SOUTH WESTERN SHS,Biology,All Students,11,23,30.4,26.1,21.7,21.7
2021,SOUTH WESTERN SHS,Biology,Historically Underperforming,11,13,23.1,30.8,23.1,23.1
2021,SUSQUEHANNOCK HS,Algebra I,All Students,11,228,18.9,50.9,25.9,4.4
2021,SUSQUEHANNOCK HS,Algebra I,Historically Underperforming,11,79,5.1,39.2,45.6,10.1
2021,SUSQUEHANNOCK HS,Biology,All Students,11,71,50.7,32.4,8.5,8.5
2021,SUSQUEHANNOCK HS,Biology,Historically Underperforming,11,20,25,25,20,30
2021,SPRING GROVE AREA HS,Algebra I,All Students,11,261,24.5,48.3,22.6,4.6
2021,SPRING GROVE AREA HS,Algebra I,Historically Underperforming,11,76,17.1,30.3,38.2,14.5
2021,SPRING GROVE AREA HS,Biology,All Students,11,123,52.8,39.8,5.7,1.6
2021,SPRING GROVE AREA HS,Biology,Historically Underperforming,11,26,46.2,38.5,7.7,7.7
2021,CEDAR CLIFF HS,Algebra I,All Students,11,281,19.9,36.3,30.6,13.2
2021,CEDAR CLIFF HS,Algebra I,Historically Underperforming,11,99,9.1,25.3,37.4,28.3
2021,CEDAR CLIFF HS,Biology,All Students,11,120,45,38.3,11.7,5
2021,CEDAR CLIFF HS,Biology,Historically Underperforming,11,26,34.6,19.2,34.6,11.5
2021,RED LAND SHS,Algebra I,All Students,11,237,18.6,37.1,34.2,10.1
2021,RED LAND SHS,Algebra I,Historically Underperforming,11,65,12.3,18.5,44.6,24.6
2021,RED LAND SHS,Biology,All Students,11,97,40.2,35.1,10.3,14.4
2021,RED LAND SHS,Biology,Historically Underperforming,11,20,20,35,0,45
2021,WEST YORK AREA HS,Algebra I,All Students,11,181,27.1,32.6,29.8,10.5
2021,WEST YORK AREA HS,Algebra I,Historically Underperforming,11,75,16,32,36,16
2021,WEST YORK AREA HS,Biology,All Students,11,176,19.9,39.8,27.3,13.1
2021,WEST YORK AREA HS,Biology,Historically Underperforming,11,71,14.1,28.2,32.4,25.4
2021,YORK ACADEMY REGIONAL CHARTER SCHOOL,Algebra I,All Students,11,19,10.5,52.6,31.6,5.3
2021,YORK ACADEMY REGIONAL CHARTER SCHOOL,Biology,All Students,11,19,26.3,31.6,31.6,10.5
2021,WILLIAM PENN SHS,Algebra I,All Students,11,134,4.5,14.9,30.6,50
2021,WILLIAM PENN SHS,Algebra I,Historically Underperforming,11,132,4.5,14.4,31.1,50
2021,WILLIAM PENN SHS,Biology,All Students,11,110,1.8,17.3,30.9,50
