name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Mt Vernon El Sch,9.6,0.0,0.5,3.5,4.0,1.5,0.5,0.0,2.0,46.7,0.5,54.3,199,21.1,No,82.4
William Penn El Sch,8.2,0.0,0.0,4.6,3.0,0.3,1.5,0.0,2.1,54.7,0.3,50.2,329,18.2,Yes,84.2
Dorseyville MS,6.2,0.3,7.6,4.4,4.4,0.6,0.4,0.0,9.9,22.6,1.0,49.1,960,13.0,No,77.2
Fairview El Sch,5.4,0.0,4.9,1.9,2.2,0.0,0.5,0.0,4.6,8.1,0.0,42.3,371,12.9,No,85.7
Fox Chapel Area HS,4.4,0.1,8.3,3.8,4.4,0.2,0.5,0.0,9.5,24.1,0.9,45.6,1280,12.1,No,79.1
Hartwood El Sch,7.7,0.0,4.9,3.1,2.8,0.0,0.8,0.0,3.3,30.9,3.3,43.4,392,15.3,No,81.6
Kerr El Sch,12.0,0.0,6.7,8.3,6.0,0.7,0.9,0.2,3.5,35.9,3.5,45.9,434,7.6,Yes,66.8
OHara El Sch,7.9,0.1,5.8,1.0,4.7,0.3,0.1,0.0,5.3,13.9,2.1,50.2,719,12.8,No,80.4
Dr Cleveland Steward Jr El Sch,13.7,1.0,2.9,36.5,5.9,4.9,0.7,0.0,3.6,76.6,4.6,51.8,307,20.2,Yes,40.1
Evergreen El Sch,12.2,1.0,11.6,28.4,9.2,5.0,1.3,0.0,3.3,51.2,6.6,44.2,303,15.8,Yes,37.6
Gateway MS,12.1,0.2,7.2,30.3,5.0,1.3,0.5,0.2,7.4,53.7,2.2,48.1,1013,24.8,Yes,44.9
Gateway SHS,8.5,0.3,6.7,33.2,5.0,1.2,0.2,0.0,8.9,49.9,2.5,45.5,1129,21.3,No,46.3
Ramsey El Sch,9.4,0.3,5.0,32.1,6.3,0.9,0.6,0.0,6.0,52.5,2.8,48.1,318,20.1,Yes,46.9
University Park El Sch,13.4,0.0,8.5,16.9,10.4,0.7,2.3,0.0,4.9,51.1,1.3,51.8,307,13.7,Yes,50.8
Central El Sch,3.7,0.0,2.6,0.2,3.2,0.0,0.0,0.0,0.2,12.1,2.4,52.9,463,9.7,No,90.3
Hampton HS,2.5,0.3,3.8,0.7,1.6,0.0,0.0,0.0,0.9,19.4,0.6,47.0,895,10.7,Yes,91.2
Hampton MS,1.9,0.3,2.6,0.2,0.8,0.2,0.0,0.0,0.6,18.0,0.2,50.3,624,12.3,Yes,94.2
Poff El Sch,1.9,0.0,2.9,1.0,2.2,0.3,0.0,0.0,0.3,13.0,1.0,47.2,316,11.7,No,92.1
Wyland El Sch,3.1,0.0,1.4,1.1,1.7,0.0,0.0,0.3,0.0,17.2,2.5,48.5,355,10.1,No,92.4
Highlands Early Childhood Center,18.4,0.0,1.5,8.7,4.4,1.0,0.0,0.0,0.0,65.7,0.0,49.3,207,0.5,Yes,67.2
Highlands El Sch,15.2,0.3,0.5,13.3,3.1,3.1,0.3,0.0,1.0,65.5,0.2,48.0,585,25.6,Yes,67.5
Highlands MS,14.3,0.5,1.7,8.9,3.0,2.2,0.0,0.0,2.5,58.7,0.5,49.2,596,24.8,Yes,71.6
Highlands SHS,10.0,0.0,0.8,8.6,2.3,1.6,0.0,0.0,3.1,51.5,0.3,48.2,711,21.1,Yes,78.3
Dormont El Sch,1.7,0.8,0.8,7.0,7.8,0.6,0.3,0.6,5.0,34.2,5.0,48.7,357,14.0,Yes,81.2
Fred L Aiken El Sch,0.8,0.0,12.3,4.7,1.2,0.0,0.4,0.0,1.6,31.2,7.1,54.6,253,13.4,No,81.0
Keystone Oaks HS,6.9,0.0,5.2,6.2,5.9,1.9,0.4,0.0,7.8,48.0,3.6,49.9,577,15.9,No,75.7
Keystone Oaks MS,3.7,0.0,5.6,8.5,5.6,0.5,0.0,0.0,6.1,46.8,3.4,50.5,378,21.7,No,76.7
Myrtle Ave Sch,4.6,0.3,13.3,9.0,3.4,0.6,0.6,0.0,2.8,59.8,9.0,51.1,323,19.2,Yes,69.4
Founders Hall Middle Sch,12.6,0.2,0.3,49.1,5.4,3.3,0.0,0.3,1.7,68.4,3.3,49.7,636,27.7,Yes,32.2
McKeesport Area SHS,10.6,0.2,0.3,48.5,4.1,3.0,0.0,0.0,0.9,61.4,1.9,47.7,1051,25.7,No,36.4
Montour HS,5.6,0.1,2.1,6.1,3.8,0.9,0.7,0.0,4.5,31.2,1.6,52.8,963,15.2,No,82.2
Bon Meade El Sch,7.0,0.0,6.6,3.6,3.6,0.3,0.7,0.2,1.4,18.1,4.8,48.6,587,17.7,No,79.1
J H Brooks El Sch,8.1,0.0,6.3,6.8,7.1,0.0,0.5,0.0,3.1,27.4,6.8,46.0,383,15.9,No,71.8
McCormick El Sch,4.3,0.0,11.5,3.4,2.9,0.0,1.9,0.0,4.8,11.5,2.9,46.2,208,11.1,No,77.9
Moon SHS,7.9,0.3,4.9,6.0,9.0,0.6,1.2,0.0,5.5,28.4,5.9,47.8,1247,16.4,No,71.9
Foster El Sch,6.1,0.0,9.2,1.7,3.7,0.0,3.4,0.7,2.4,12.5,2.0,46.8,295,14.9,No,78.6
Hoover El Sch,3.8,0.0,17.0,2.4,3.8,0.0,1.0,0.0,0.4,18.3,4.2,50.9,289,16.3,No,73.0
Howe El Sch,7.5,0.0,6.1,2.4,2.9,0.0,1.6,0.0,3.2,18.1,3.5,47.5,375,19.5,No,81.1
Jefferson El Sch,6.9,0.0,5.4,2.5,4.7,0.3,0.0,0.0,4.1,12.9,3.8,48.6,317,16.1,No,80.4
Jefferson MS,5.2,0.0,6.7,2.2,3.7,0.2,1.2,0.0,8.8,18.1,3.5,45.9,601,14.8,No,82.4
Lincoln El Sch,4.8,0.0,3.7,3.0,4.6,0.0,0.0,0.0,1.6,19.5,7.1,47.9,436,14.9,Yes,83.9
Markham El Sch,5.1,0.0,3.2,0.6,4.8,0.0,0.3,0.0,3.5,10.0,3.9,49.5,311,9.0,No,86.2
Mellon MS,5.2,0.0,6.2,2.4,3.3,0.0,0.3,0.0,8.9,14.4,1.9,46.8,631,13.8,No,82.9
Mt Lebanon SHS,4.6,0.1,6.2,2.0,4.1,0.2,0.5,0.1,7.3,18.5,2.2,49.5,1789,12.5,No,83.0
Washington El Sch,8.3,0.0,4.3,4.3,8.8,0.0,0.5,0.0,2.8,23.4,6.9,48.9,423,18.9,Yes,74.5
Bradford Woods El Sch,6.0,0.3,12.5,0.9,3.3,0.0,1.2,0.0,8.3,8.6,0.0,48.8,336,14.3,No,77.1
Carson MS,4.9,0.5,10.8,2.2,4.5,0.0,0.5,0.2,10.0,14.0,0.9,50.8,648,16.4,No,77.0
Franklin El Sch,3.7,0.7,35.1,1.1,2.0,0.0,1.0,0.0,8.7,4.5,8.3,48.6,737,12.2,No,57.4
Hosack El Sch,4.2,0.0,9.9,3.0,4.2,0.0,0.6,0.3,5.4,11.8,0.6,52.4,332,13.0,Yes,78.3
Ingomar El Sch,4.6,0.3,7.2,1.2,2.0,0.0,0.0,0.0,7.2,8.6,0.0,53.3,349,12.0,No,84.8
Ingomar MS,3.2,0.2,20.8,1.5,2.1,0.0,0.8,0.2,11.7,6.6,0.4,46.0,530,10.8,No,72.1
Marshall El Sch,5.9,1.0,35.6,1.5,3.1,0.0,0.7,0.0,9.0,7.7,4.3,48.4,808,10.8,No,52.9
Marshall MS,4.5,0.1,31.8,1.2,4.5,0.0,0.1,0.0,14.0,6.5,3.8,50.0,820,10.1,No,57.8
McKnight El Sch,3.9,0.4,8.5,1.7,5.3,0.0,1.0,0.0,3.7,15.8,7.0,48.7,838,12.7,Yes,80.3
Peebles El Sch,4.0,0.0,9.3,1.5,3.0,0.0,0.3,0.0,5.3,12.0,0.5,52.8,400,14.8,Yes,82.3
Avalon El Sch,12.2,1.1,0.4,21.7,1.9,0.8,0.0,0.0,2.3,60.8,0.0,46.8,263,21.7,Yes,62.7
Bellevue El Sch,10.4,0.0,1.5,17.7,10.4,2.1,0.0,0.3,1.2,57.5,6.7,46.2,327,23.6,Yes,59.6
Northgate MSHS,11.2,0.0,1.1,20.8,4.4,1.5,0.0,0.2,3.7,57.5,2.2,51.3,456,23.7,No,62.3
McIntyre El Sch,3.9,0.2,17.2,2.5,10.1,0.2,1.7,0.3,3.1,23.9,21.1,43.8,641,14.0,No,65.8
North Hills MS,5.4,0.1,3.1,3.4,3.3,1.0,0.9,0.0,10.1,27.6,3.1,49.7,1075,17.9,No,84.8
North Hills SHS,6.5,0.1,2.8,4.0,3.1,1.1,1.1,0.0,12.3,30.5,2.9,47.8,1434,20.2,No,83.5
Ross El Sch,6.2,0.0,2.4,2.6,2.4,2.2,1.0,0.0,7.2,25.1,0.6,47.8,498,20.1,No,86.4
West View El Sch,12.0,0.2,1.3,4.7,3.5,0.0,1.1,0.0,5.1,36.7,0.4,50.0,452,14.8,Yes,78.3
Linton MS,8.7,0.3,0.5,63.3,5.6,3.0,1.1,0.2,1.7,73.0,2.0,49.5,645,29.9,No,21.6
Penn Hills SHS,6.5,0.2,0.6,67.1,4.7,1.5,1.0,0.0,1.5,65.8,2.4,47.4,1091,23.5,No,20.9
O'Block El Sch,5.4,0.0,4.4,10.3,3.8,0.6,1.6,0.0,1.4,41.1,2.8,47.9,497,16.7,Yes,76.1
Plum MS,5.1,0.0,1.3,7.3,1.3,1.5,1.3,0.0,7.0,32.0,0.6,43.1,547,17.0,No,85.0
Pivik El Sch,5.4,0.3,1.2,3.6,2.2,0.4,2.3,0.0,1.9,32.6,0.0,52.5,727,12.0,Yes,87.4
Plum SHS,4.0,0.1,0.9,6.7,2.2,0.7,0.4,0.0,6.1,31.1,0.6,47.2,1249,14.1,No,86.2
Edgeworth El Sch,8.9,0.0,1.2,2.2,5.5,0.5,0.7,0.2,0.0,22.5,2.2,50.0,418,14.1,Yes,82.1
Osborne El Sch,6.8,0.0,0.8,2.7,5.5,0.3,1.1,0.0,0.0,26.8,2.2,45.6,366,12.8,Yes,84.2
Quaker Valley HS,7.2,0.2,1.9,3.3,3.9,0.7,0.3,0.0,0.7,23.1,1.4,49.0,584,20.4,No,83.6
Quaker Valley MS,7.4,0.2,1.6,2.8,3.7,0.9,1.2,0.2,0.5,21.9,0.7,51.3,433,15.5,No,84.1
Riverview JSHS,7.6,0.0,1.0,8.1,2.4,0.5,0.0,0.2,8.4,39.4,0.2,46.5,419,18.6,No,80.7
Tenth Street El Sch,8.5,0.0,0.8,2.1,0.5,0.3,0.0,0.0,2.6,19.2,0.8,51.5,390,15.1,No,88.2
Verner El Sch,2.5,0.0,0.6,10.5,1.2,2.5,0.0,0.6,1.9,95.7,0.6,47.5,162,25.9,Yes,84.6
Burchfield Primary Sch,3.6,0.0,0.9,1.5,2.7,2.1,0.0,0.0,2.1,26.8,0.3,48.8,336,16.7,No,91.4
Marzolf Primary Sch,6.1,0.3,0.3,3.7,2.0,2.4,0.0,0.0,1.7,43.4,0.3,45.8,297,19.5,Yes,87.5
Reserve Primary Sch,8.9,0.0,0.0,0.0,4.4,7.1,0.0,0.0,0.0,58.4,0.0,51.3,113,21.2,Yes,86.7
Scott Primary Sch,5.3,0.0,1.6,1.3,5.0,2.1,0.3,0.0,2.9,29.9,7.4,48.4,378,15.3,No,86.8
Shaler Area El Sch,4.8,0.0,1.4,2.5,3.0,2.1,0.2,0.0,6.7,38.2,1.6,49.3,877,22.1,No,88.4
Shaler Area HS,4.6,0.1,1.5,2.2,3.2,2.0,0.1,0.0,9.8,39.2,1.5,49.0,1174,19.1,No,88.5
Shaler Area MS,3.8,0.0,1.2,3.1,3.3,1.7,0.2,0.0,8.3,44.2,1.2,51.6,581,20.0,No,88.6
South Allegheny El Sch,11.8,0.2,0.2,10.3,4.9,3.9,1.7,0.0,2.0,68.9,1.2,50.2,592,20.8,Yes,72.6
South Fayette MS,5.0,0.0,25.8,1.4,1.5,0.8,0.5,0.0,0.8,14.3,3.6,50.5,844,9.2,No,66.2
South Fayette Twp El Sch,6.1,0.0,22.7,3.0,4.0,0.4,1.0,0.1,0.0,14.1,3.6,51.2,724,11.7,Yes,64.1
South Fayette Twp HS,4.5,0.2,20.1,1.7,1.9,0.8,0.7,0.1,0.9,16.4,1.6,49.8,1115,10.3,No,71.6
South Park Elem Center,1.0,0.1,9.6,9.1,2.5,0.0,1.0,0.0,2.1,37.8,3.4,47.1,711,16.9,Yes,77.6
South Park MS,1.8,0.2,6.4,5.5,2.0,0.0,0.2,0.4,3.1,34.1,2.4,50.9,548,15.2,No,83.8
South Park SHS,1.8,0.4,3.6,5.6,2.0,1.1,0.0,0.0,3.1,29.9,1.4,48.8,555,14.4,No,86.7
Barrett El Sch,5.8,0.0,1.9,77.2,6.3,4.4,0.0,0.0,0.0,82.0,6.3,48.5,206,35.9,Yes,8.7
Park El Sch,8.1,0.0,1.7,15.6,1.4,1.4,0.0,0.0,2.0,50.3,1.4,48.9,358,21.8,Yes,73.2
Steel Valley MS,11.3,0.0,1.7,38.0,3.1,1.9,0.0,0.0,5.2,78.3,2.1,50.7,424,25.2,No,46.0
Steel Valley SHS,9.3,0.5,2.0,41.4,2.0,4.7,0.0,0.0,5.4,69.4,1.5,45.8,408,25.3,No,44.9
Sto-Rox Primary Ctr,20.6,0.0,0.0,60.1,4.0,8.6,0.0,0.0,0.0,100.0,1.0,49.2,301,18.9,Yes,15.3
Sto-Rox JSHS,14.5,0.0,0.0,57.3,4.4,6.5,0.0,0.0,0.0,94.1,1.1,52.0,475,32.4,Yes,23.8
Baker El Sch,4.4,0.0,13.5,0.9,2.8,0.0,1.8,0.0,3.5,9.4,4.2,48.3,458,11.8,No,78.4
Boyce MS,3.2,0.0,12.4,1.5,3.1,0.0,1.9,0.0,9.5,12.4,1.5,48.6,619,15.2,No,79.8
Eisenhower El Sch,6.7,0.4,10.8,0.8,1.4,0.2,1.2,0.2,2.7,11.6,6.4,50.5,519,12.0,No,79.8
Fort Couch MS,4.4,0.2,13.4,1.9,4.0,0.3,1.1,0.0,12.3,11.8,1.6,50.2,619,12.0,Yes,76.1
Streams El Sch,5.4,0.0,9.8,0.5,3.5,0.0,0.7,0.0,3.7,11.5,5.4,46.0,428,15.7,No,80.8
Upper Saint Clair HS,3.6,0.2,13.1,1.4,2.9,0.2,0.8,0.0,10.9,13.9,1.3,48.2,1301,13.1,No,78.8
Donaldson Elem Sch,3.1,0.0,1.1,2.4,1.6,0.0,1.5,0.2,0.7,25.9,0.4,44.2,548,9.9,No,91.6
McKee El Sch,8.1,0.6,9.5,1.6,3.6,0.2,0.0,0.0,0.8,40.9,13.6,49.8,506,10.5,Yes,76.7
West Allegheny MS,6.0,0.1,3.0,3.3,3.2,0.4,1.0,0.0,1.7,28.0,2.3,47.9,790,9.9,No,84.4
West Allegheny SHS,3.6,0.1,2.7,3.7,3.3,0.6,0.1,0.0,1.7,31.9,0.5,48.9,1022,13.3,No,86.5
Wilson El Sch,5.5,0.0,1.3,3.2,2.3,0.4,1.7,0.0,0.2,29.8,0.0,47.8,531,11.9,No,87.8
Gill Hall El Sch,4.9,0.3,11.5,2.3,2.3,0.0,0.0,0.3,0.3,30.7,3.1,45.5,391,9.2,No,78.5
Jefferson Hills Intermediate Sch,3.8,0.3,10.3,2.2,2.7,0.1,1.0,0.0,1.1,30.0,3.7,49.3,816,8.0,Yes,80.8
McClellan El Sch,6.4,1.0,11.1,4.1,2.8,1.3,0.5,0.0,0.3,33.0,4.6,48.2,388,5.2,No,74.5
Pleasant Hills MS,2.7,0.2,9.3,2.2,2.4,0.2,1.3,0.0,3.2,28.0,2.7,46.6,822,7.9,No,83.2
Thomas Jefferson HS,1.5,0.0,4.8,3.7,2.0,0.2,0.5,0.0,5.2,25.6,0.6,47.4,974,10.1,No,88.0
Clara Barton El Sch,12.4,0.0,5.8,15.9,5.3,2.7,0.0,0.0,0.4,63.3,8.4,50.4,226,23.5,Yes,60.6
West Mifflin Area HS,10.5,0.0,1.5,32.0,3.4,1.5,0.5,0.1,3.1,64.8,3.9,51.0,946,20.7,Yes,52.5
West Mifflin Area MS,12.3,0.0,1.8,21.6,4.8,1.5,0.1,0.1,3.2,59.9,2.5,48.5,786,25.8,Yes,59.3
Kelly Primary Sch,9.4,0.7,0.0,79.4,7.6,2.2,0.0,0.0,0.0,95.3,3.3,47.3,277,14.8,Yes,2.9
Turner Intermediate Sch,5.2,0.0,0.0,87.8,4.4,5.7,0.0,0.0,0.0,96.5,1.7,53.5,230,28.7,Yes,2.6
Edgewood El STEAM Academy,7.8,0.2,0.6,70.0,4.6,3.0,0.0,0.0,2.6,80.9,0.8,47.5,503,20.5,Yes,16.9
Wilkins El STEAM Academy,12.3,0.7,1.1,58.4,7.9,2.9,0.0,0.0,2.0,80.6,8.2,44.1,454,27.1,Yes,19.6
Woodland Hills HS,7.5,0.0,0.8,60.6,4.2,4.2,0.3,0.0,7.8,68.8,3.2,48.9,966,26.0,Yes,26.9
Butler Area IHS,3.0,0.1,0.3,1.9,2.6,1.7,0.0,0.0,7.6,46.1,0.6,48.3,1268,21.8,No,92.1
Center Twp Sch,2.5,0.3,0.0,1.0,0.7,1.5,0.0,0.3,3.8,40.6,0.0,46.6,608,16.9,Yes,95.2
Connoquenessing El Sch,0.7,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.7,28.7,0.0,50.3,296,13.2,No,97.0
Emily Brittain El Sch,6.8,0.4,0.4,6.4,5.2,0.0,0.0,0.4,3.6,69.5,2.4,47.0,249,28.5,Yes,80.3
Mcquistion El Sch,3.5,0.2,0.0,2.1,3.8,3.5,0.0,0.2,1.9,58.6,0.2,51.2,522,23.0,Yes,90.2
Northwest El Sch,3.1,0.2,0.5,0.9,1.2,1.7,0.0,0.0,4.2,45.4,0.7,47.3,425,21.2,Yes,94.1
Summit El Sch,2.0,0.0,0.4,0.0,1.2,2.9,0.0,0.0,2.0,52.0,0.0,45.1,246,17.5,Yes,96.3
Chicora El Sch,1.1,0.0,0.0,0.2,0.0,1.9,0.0,0.0,2.3,46.9,0.0,50.6,476,15.6,Yes,98.7
Karns City HS,2.0,0.0,0.0,0.5,0.0,0.9,0.0,0.0,6.3,45.5,0.0,46.8,650,16.5,No,97.5
Sugarcreek El Sch,2.8,0.0,0.0,0.0,0.0,1.7,0.0,0.0,1.7,53.9,0.0,58.4,178,9.6,Yes,97.2
Mars Area Centennial Sch,0.8,0.0,4.5,0.7,1.3,0.0,0.2,0.0,2.6,12.4,1.0,48.1,605,17.5,No,92.7
Mars Area El Sch,1.4,0.0,4.8,0.3,1.7,0.5,0.2,0.0,4.1,12.5,1.4,49.8,927,16.5,No,91.8
Mars Area MS,0.4,0.0,4.1,0.6,2.1,0.4,0.0,0.0,3.5,11.9,0.8,46.4,513,14.0,No,92.8
Mars Area Primary Ctr,2.8,0.4,4.4,0.2,1.8,0.2,0.4,0.0,0.8,11.7,2.4,48.8,496,6.5,Yes,90.3
Mars Area SHS,0.4,0.0,2.9,0.9,2.3,0.8,0.0,0.0,4.6,12.1,0.4,49.6,1048,13.8,No,93.6
Dassa McKinney El Sch,2.8,0.4,0.0,0.7,0.9,2.3,0.5,0.0,0.5,43.7,0.0,48.9,579,14.9,Yes,95.3
Moniteau JSHS,2.0,0.0,0.0,0.0,0.7,3.6,1.3,0.2,4.9,38.7,0.2,49.5,550,16.7,No,97.1
Moraine El Sch,2.1,0.0,0.3,0.6,0.9,1.2,1.2,0.0,2.1,44.3,0.0,47.5,341,22.9,Yes,96.2
Slippery Rock Area El Sch,4.1,0.0,1.1,1.6,0.5,0.2,0.0,0.0,4.1,49.2,0.9,49.2,443,21.7,Yes,92.8
Slippery Rock Area HS,2.0,0.5,1.9,1.1,0.5,1.6,0.0,0.0,6.7,40.8,0.6,49.1,640,19.7,No,94.1
Slippery Rock Area MS,1.4,0.2,0.7,0.5,0.2,0.5,0.0,0.0,7.4,37.7,0.2,51.9,422,20.4,No,96.9
Knoch HS,1.1,0.1,0.4,0.1,0.8,4.0,0.0,0.0,3.5,32.9,0.0,46.3,721,15.0,No,97.4
Knoch MS,1.0,0.0,0.2,0.6,0.8,3.5,0.0,0.0,4.6,36.4,0.2,51.1,483,18.6,No,97.3
Knoch Intermediate El Sch,0.3,0.0,0.0,0.7,1.0,2.6,0.0,0.0,3.3,36.2,0.0,51.6,304,20.1,Yes,98.0
Knoch Primary Sch,2.3,0.2,0.2,1.1,1.7,1.7,0.0,0.4,0.9,34.3,0.0,48.9,534,13.9,Yes,94.2
Connoquenessing Valley El Sch,3.3,0.1,1.6,1.2,2.7,0.5,1.7,0.0,4.7,19.2,0.9,48.5,749,13.6,No,91.1
Ehrman Crest El Sch,3.9,0.0,1.4,0.8,4.8,0.5,1.5,0.1,5.3,19.0,1.8,47.3,789,14.1,No,89.0
Ehrman Crest MS,4.8,0.0,1.4,1.4,2.0,1.1,0.5,0.0,9.7,20.1,0.3,47.3,641,19.7,No,90.3
Haine El Sch,5.1,0.0,7.0,3.4,9.2,2.2,1.4,0.0,3.7,25.4,8.7,49.4,803,14.6,Yes,75.3
Haine MS,5.5,0.0,5.8,2.5,7.0,2.5,0.6,0.0,14.5,24.3,6.0,47.8,531,20.5,Yes,79.3
Rowan El Sch,6.6,0.0,3.6,2.4,3.2,2.0,1.0,0.0,7.7,19.3,4.6,48.4,504,11.5,No,84.3
Ryan Gloyer MS,4.9,0.1,2.3,2.5,3.9,1.6,0.6,0.0,13.5,23.7,2.3,47.4,1100,18.1,No,86.4
Lincoln JSHS,7.7,0.0,0.4,1.6,3.0,2.5,0.3,0.0,1.2,50.8,0.2,46.5,679,13.4,No,87.3
Laurel El Sch,0.8,0.0,0.4,0.8,1.8,1.6,0.0,0.0,0.2,39.1,0.0,43.5,499,10.6,Yes,96.2
Laurel HS,1.6,0.0,0.3,0.3,1.3,0.0,23.3,0.3,2.5,32.8,0.0,51.4,317,10.4,No,96.2
Mohawk El Sch,3.9,0.0,0.4,0.2,1.5,1.3,0.0,0.0,1.5,49.2,0.0,50.5,685,16.5,Yes,94.0
Mohawk SHS,2.1,0.0,0.2,0.2,1.2,0.7,0.9,0.0,3.2,41.9,0.0,51.2,434,12.9,No,96.3
Neshannock JSHS,3.3,0.0,1.0,0.8,1.5,1.0,1.7,0.0,4.6,29.5,0.0,51.2,523,10.9,No,93.5
Neshannock Memorial El Sch,3.1,0.2,1.0,1.5,2.2,0.3,1.6,0.0,1.0,30.3,0.0,50.7,671,16.1,Yes,92.0
New Castle SHS,14.6,0.1,0.3,22.8,6.7,1.0,0.6,0.0,4.1,89.8,2.3,51.6,732,19.1,Yes,55.5
Washington Intrmd Sch,23.4,0.0,0.1,17.1,7.4,5.7,0.1,0.0,0.6,92.6,2.7,46.5,706,21.7,Yes,52.0
Shenango El Sch,5.7,0.2,0.2,1.2,1.4,1.0,0.0,0.0,0.6,42.2,0.0,47.7,509,18.9,Yes,91.4
Shenango HS,4.2,0.0,0.5,0.9,1.4,1.2,0.5,0.0,2.8,33.9,0.7,51.8,434,15.9,No,93.1
Union Area HS,3.9,0.5,0.5,9.4,0.5,0.0,0.0,0.0,1.0,50.3,0.0,49.3,203,18.2,No,85.2
Union Area MS,6.2,0.0,0.6,16.8,1.9,0.6,0.0,0.0,0.6,62.1,0.0,50.3,161,18.6,Yes,74.5
Union Memorial El Sch,10.0,0.3,0.0,10.0,1.2,1.8,0.0,0.0,0.0,64.7,0.3,47.4,329,18.8,Yes,78.4
Wilmington Area El Sch,1.9,0.0,0.0,0.6,1.1,0.8,1.1,0.0,2.7,40.7,0.0,48.6,366,27.9,Yes,96.5
Wilmington Area HS,3.1,0.0,0.4,0.4,2.1,1.0,0.0,0.0,1.4,38.2,0.0,51.7,288,18.4,No,94.1
Wilmington Area MS,3.6,0.0,0.0,0.0,1.7,0.3,0.0,0.0,3.3,44.7,0.3,48.3,302,24.8,Yes,94.7
Commodore Perry JSHS,2.5,0.0,0.5,0.5,2.0,5.9,0.0,0.0,1.5,55.5,0.5,43.1,202,20.8,No,94.6
Commodore Perry Sch,2.3,0.0,0.0,0.5,1.4,2.3,0.0,0.0,0.0,59.0,0.0,47.9,217,20.7,Yes,95.9
Farrell Area ES/LMS,17.8,0.8,0.0,64.2,3.3,3.6,2.5,0.0,0.3,99.8,0.3,46.5,394,33.8,Yes,14.0
Farrell Area HS/UMS,8.7,1.1,0.4,74.2,2.6,2.2,1.5,0.0,0.4,98.6,0.0,46.6,275,27.3,Yes,13.1
Greenville JSHS,2.7,0.0,0.8,1.1,2.1,1.1,0.0,0.0,5.2,53.1,0.2,50.7,621,20.6,No,93.2
Grove City Area HS,3.9,0.0,0.6,4.2,2.5,2.6,0.0,0.0,5.7,43.4,0.6,45.1,650,25.4,No,88.9
Hillview El Sch,4.5,0.0,0.7,1.4,1.6,1.0,0.0,0.0,2.5,43.5,0.5,50.9,772,18.4,Yes,91.8
Artman El Sch,9.4,0.0,1.0,7.4,0.3,1.6,0.0,0.0,2.3,51.0,1.0,51.3,620,16.1,Yes,81.9
Delahunty MS,8.4,0.0,2.3,9.0,0.0,1.0,0.3,0.3,6.1,44.2,0.3,50.3,310,21.3,No,80.0
Hickory HS,6.2,0.0,2.0,7.5,0.0,1.8,0.4,0.6,8.1,44.1,0.3,48.5,789,14.2,No,83.7
Karen A. Ionta El Sch,9.0,0.0,1.0,8.3,0.0,2.4,0.0,0.0,4.1,50.0,0.3,47.2,290,23.5,Yes,81.7
Jamestown Area El Sch,4.9,0.0,0.0,0.0,2.2,7.7,0.0,0.0,0.0,56.3,0.0,53.6,183,10.9,Yes,92.9
Jamestown Area JSHS,1.1,0.0,0.5,0.0,0.5,9.1,0.0,0.0,2.2,51.1,0.0,43.0,186,21.0,No,97.9
Oakview El Sch,1.3,0.0,0.0,1.6,1.3,1.3,0.0,0.0,1.3,50.3,0.0,48.1,374,19.3,Yes,95.7
Mercer Area El Sch,4.9,0.0,0.0,0.9,0.2,1.7,0.0,0.0,1.0,51.7,0.0,49.3,576,29.5,Yes,94.1
Mercer Area MS,5.3,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.3,39.9,0.0,49.6,133,25.6,Yes,91.7
Mercer Area SHS,2.6,0.0,0.0,0.3,0.0,1.0,0.0,0.0,8.7,38.3,0.0,50.5,311,19.6,Yes,97.1
Reynolds El Sch,4.5,0.0,0.0,1.7,1.3,3.4,0.0,0.0,0.4,51.1,0.0,46.3,536,24.8,Yes,92.5
Reynolds JSHS,3.5,0.0,0.3,0.5,3.7,1.5,0.0,0.0,1.7,42.1,0.0,48.8,404,14.1,No,92.1
Case Avenue El Sch,16.3,0.2,1.1,19.9,1.3,1.3,0.0,0.0,0.4,62.3,0.2,44.8,478,26.8,Yes,61.3
Musser El Sch,11.4,0.3,0.0,51.9,4.4,2.5,0.0,0.0,0.0,70.6,0.0,49.7,316,30.1,Yes,32.0
Sharon HS,13.0,0.0,0.2,21.5,2.4,1.9,0.0,0.0,0.0,70.7,0.9,49.7,539,28.8,No,62.9
Sharon MS,14.7,0.0,0.0,29.0,2.5,2.1,0.0,0.0,0.0,73.4,1.4,48.3,286,31.5,No,53.9
West Hill El Sch,13.9,0.0,0.0,24.6,2.3,2.7,0.0,0.0,0.0,71.2,1.2,46.5,260,38.1,Yes,59.2
Sharpsville Area El Sch,6.9,0.0,0.7,4.0,3.8,0.2,0.2,0.0,0.0,45.3,0.0,48.9,448,15.9,Yes,84.6
Sharpsville Area MS,5.6,0.4,0.4,3.0,1.7,0.4,0.4,0.0,2.6,52.4,0.0,48.5,231,20.8,No,88.7
