name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Morris Robert Sch,6.9,0,0,88,4.1,,,0,0.3,  -  -,0,50.5,291,17.5,Yes,1
Morrison Andrew J Sch,7.4,0,5.6,52.6,32.9,,,0,0.2,  -  -,13.6,45.9,675,14.8,Yes,1.5
Morrisville HS,4.6,0,2,41.7,18.7,,,0,2,65.4,3.6,50.3,439,15,No,33
Morrisville Intermediate Sch,7.6,1,1.5,34.7,24,,,0,3.1,74.5,9.2,45.4,196,29.6,Yes,31.1
Morrow El Sch,1.8,0.2,1,1.3,1.5,,,0,0,66.2,0,51.5,396,17.4,Yes,94.2
Morton Thomas G Sch,3.9,0.5,4.2,86.4,1.9,,,0,0,  -  -,8.4,46.8,618,12.1,Yes,3.1
Moscow El Sch,0.7,0,1.2,1.8,5.6,,,0.4,0,39.9,1.1,50.6,569,16.9,Yes,90.3
Moshannon Valley El Sch,2.7,0,1.1,0,0.7,,,0,2,55.9,0.7,47.5,442,20.6,Yes,95.5
Moshannon Valley JSHS,1.2,0,0,0,0,,,0.2,1.9,50.1,0,50.8,429,10.7,Yes,98.6
Moss Side MS,6.2,0,7.8,25.2,4.4,,,0,7.2,61.8,2.2,44.6,500,21.4,Yes,56.4
Mosser El Sch,5.6,0.2,0.7,11.8,74.3,,,0.6,0.7,88,12.2,47,549,14.9,Yes,6.7
Motivation HS,3,0,3.5,91.4,1.7,,,0,0.7,  -  -,8.9,53.1,405,12.1,Yes,0.5
Mount Carmel Area El Sch,3.9,0.1,1.2,1.4,6.1,,,0,0.4,69.7,0.9,46,815,23.7,Yes,87.2
Mount Carmel Area HS,2.1,0,0.9,3,3.2,,,0,4.1,59,0.5,45.5,437,10.1,No,90.8
Mount Carmel Area JH,3,0,0.4,2.2,7,,,0,4.4,66.5,0.4,47.4,230,24.3,No,87.4
Mount Nittany El Sch,8.1,0.3,5.8,5.6,3.1,,,0.3,1.4,30,6.9,45,360,14.4,Yes,76.9
Mount Nittany MS,7,0.3,6.4,1.9,4,,,0,1,22.7,1.5,50.3,780,11.3,No,80.4
Mount Pleasant Area HS,0.8,0,0.6,1.7,0.6,,,0,5.9,38.9,0,52.6,645,11,No,96.3
Mount Pleasant Area JHS,1.4,0,0.3,1.4,1,,,0.7,5.5,44.1,0,50,290,19,No,95.2
Mount Rock Elem Sch,1.9,0,0.3,1.9,0.3,,,0,0.3,35.6,0,52.7,374,14.4,Yes,95.7
Mount Union Area JHS,4.4,0,0.4,5.6,3.9,,,0,3.9,56.1,0.9,48.3,230,18.7,No,85.6
Mount Union Area SHS,4.4,0,0.4,4.9,1.8,,,0,2,38.7,0,48.2,452,14.8,No,88.5
Mount Union-Kistler El Sch,9.1,0,0,4.7,3.3,,,0,0.4,43.3,0.4,50.2,275,23.3,Yes,82.9
Mountain View El Sch,8.8,0.5,2.8,6.8,9.8,,,0.2,2.5,29.8,0.3,51.4,399,13.3,No,71.2
Mountain View JSHS,2.4,0.2,0,2.4,0.4,,,0,4,40,0,48.2,452,15.7,No,94.5
Mountaintop Area El Sch,1.6,0,0,1.6,0,,,0,1.6,36.7,0,48.4,128,12.5,No,96.9
Mountville El Sch,2.6,0,5.9,6.2,18.5,,,0,1.7,39.9,5.5,48,577,14.4,Yes,66.7
Mowrey El Sch,5.5,0.2,0,1.5,3.3,,,0,0.2,55.1,0.2,46,454,21.8,Yes,89.4
Mowrie A Ebner El Sch,1.6,0.5,0.5,8.8,1.5,,,0,0.3,72.6,0,52.3,610,26.1,Yes,87
Mt Holly Springs El Sch,5.6,0,0,1.8,8.3,,,0,0.5,58.3,0,49.1,216,17.6,Yes,84.3
Mt Lebanon SHS,1.7,0.1,4.6,1.8,2.1,,,0.3,4.9,14,1.2,49.8,1761,12.1,No,89.4
Mt Penn El Sch,3.2,0,0.2,6.5,35.1,,,0,3.9,62.1,3,49.1,462,28.8,Yes,55
Mt Penn Primary Ctr,5.4,0,0,6,35.7,,,0,0,57.8,3.8,46.5,185,10.8,Yes,53
Mt Vernon El Sch,1.5,0,0,7.6,0.5,,,0,0,40.1,0,50.8,197,25.9,No,90.4
Mt Wolf El Sch,6.7,0,0.6,2.8,2.2,,,0.6,0.6,31.7,0,51.1,180,16.7,No,87.2
Muhlenberg El Ctr,5.3,0.1,0.9,6.1,53.6,,,0.1,0.4,56.3,5.8,47,1348,12.6,Yes,33.9
Muhlenberg El Sch,1.6,0.2,2.7,17.2,56.5,,,0.4,2,79.5,8.3,46.6,448,15.6,Yes,21.4
Muhlenberg HS,3.1,0.1,2.5,7,42.1,,,0.1,4.2,53.6,5.4,49.3,894,16.7,No,45.1
Muhlenberg MS,3.1,0,2.5,7.2,46.6,,,0.1,3.2,60.6,6.5,47.3,928,21.9,No,40.5
Multicultural Academy CS,0,0,1.1,93.2,5.4,,,0,0,81.4,1.8,58.4,279,11.5,Yes,0.4
Muncy JSHS,1,0.8,0.4,1,3.4,,,0,2.7,38.4,0,50,474,17.7,No,93.2
Munoz-Marin Luis,8.5,0.2,0.2,12.1,76.7,,,0,0,  -  -,19.7,51,610,17.4,Yes,2.3
Murray Avenue Sch,1.8,0,16.1,0.5,3.2,,,0.5,7.6,15.9,2.8,47.3,565,17.7,No,77.9
Muse El Sch,5.2,0.3,1,4.2,1.8,,,0,2.2,23,0.5,49.2,735,14.3,No,87.6
Musser El Sch,18.9,0.6,0,42.9,1.8,,,0.9,0.6,88.3,0,47.8,333,30.3,Yes,34.8
Myers El Sch,8.7,0.6,4.5,54.6,7.3,,,0.6,4.8,26,2.2,44.3,357,16.8,Yes,23.8
Myrtle Ave Sch,6.3,0,13.6,5.6,4.2,,,0,2.1,40.2,5.6,50,286,15.4,Yes,70.3
N Hopewell-Winterstown El Sch,5.7,0,0.8,0.4,3,,,0,1.9,36.6,0,53.2,265,12.1,Yes,90.2
Nancy Grayson El Sch,2.7,0.4,0.7,4.3,6,,,0,0,45.5,0.7,49.8,446,10.1,Yes,85.9
Nazareth Area HS,1.6,0.1,4.4,1.9,5.2,,,0.1,8.3,18.8,0.5,48.1,1554,11.9,No,86.7
Nazareth Area Intermediate Sch,3.4,0.2,4.7,1.8,6.1,,,0.3,6.5,19.1,1.2,50,1105,14,Yes,83.6
Nazareth Area MS,2,0.3,4.6,2.2,6.2,,,0,9.5,20,0.3,46.6,761,14.7,No,84.8
Neason Hill El Sch,5.3,0.6,1.2,2.1,1.2,,,0,1.2,59.1,0.9,45,340,20,Yes,89.7
Nebinger George W Sch,10.2,0,8.9,39.7,20.8,,,0.5,0.5,  -  -,15.4,43.9,403,16.4,Yes,19.8
Neff Sch,6,0.3,4.8,2.4,8.1,,,0,4.5,24,1.2,41.6,334,18.3,No,78.4
Neidig El Sch,6.7,0.8,1.2,0.8,7.5,,,0,0.8,31.7,0.7,47.9,401,12.7,Yes,83
Neil A Armstrong MS,3.8,0,1.2,10.9,11.7,,,0.1,1.6,52.1,1.7,51.8,819,21.6,Yes,72.3
Neil Armstrong #40,6.6,0.2,3,11.8,22.9,,,0.5,0.7,75.8,3.9,51.5,608,17.6,Yes,55.1
Neil Armstrong 5-6 MS,0.6,0.2,2.5,3.3,0.6,,,0.5,5.6,17.2,0.6,48,629,18.9,No,92.2
Nescopeck El Sch,1.6,0,0,0,5.2,,,0,1.6,42.7,1,47.4,192,12,Yes,93.2
Neshaminy HS,2.6,0.1,4.2,4.7,4.5,,,0.1,7.4,28.2,0.9,49.8,2565,16.1,No,83.8
Neshannock JSHS,1.1,0,1.3,1.5,0.5,,,0,3.6,19.5,0,48.5,614,9.6,No,95.6
Neshannock Memorial El Sch,1.5,0.2,0.7,0.8,1,,,0,1.2,21.9,0,50.4,585,15.6,Yes,95.7
Nether Providence El Sch,9.3,0,13.9,5.6,6.4,,,0,5,25.3,2.1,45.4,518,15.3,Yes,64.9
New Bloomfield El Sch,2.8,0.2,0.2,0.2,1.8,,,0.2,0.2,49.9,0,46.6,433,14.1,Yes,94.5
New Brighton Area El Sch,16.6,0.3,0,7.5,2.2,,,0,4.2,67.6,0,50.1,639,16.1,Yes,73.4
New Brighton Area HS,4.5,0.7,0.2,10.4,2.4,,,0,5.2,55.4,0,45.8,424,13.2,No,81.8
New Brighton Area MS,8.9,0,0.3,12.7,4.1,,,0,7,69,0,48.4,316,12.7,No,74
New Castle JHS,2.7,0.2,0,29.4,2.7,,,0,5,68.1,0.2,48.8,477,16.4,Yes,65
New Castle SHS,2.9,0.4,0.4,27.5,2.3,,,0,4,59.4,0.3,46.9,748,17.1,Yes,66.4
New Cumberland MS,5.4,0,1.6,5.6,12.4,,,0.2,4.1,38.7,3.3,46.3,607,22.4,No,74.8
New Day Charter School,1.8,0,0,5.4,0.6,,,0,0.6,38,0,50.6,166,39.8,Yes,92.2
New Eagle El Sch,6.5,0.2,14.2,2.3,3.8,,,0,11,3.1,2.7,48.3,480,12.9,No,73.1
New Emerson El Sch,11.5,0,0,16.8,3.1,,,0,1,56,0,48.7,191,17.8,Yes,68.6
New Foundations CS,1.2,0.3,4.6,14.4,19,,,0.2,0.2,54.6,0.5,52.2,1471,7.5,Yes,60.4
New Franklin El Sch,8.3,0.6,1.1,3.9,16.6,,,0,0,57.5,2.2,43.6,181,10.5,Yes,69.6
New Garden El Sch,2.6,0.9,2.2,1.1,39.4,,,0,1.8,38.9,15.9,50,452,11.5,Yes,53.8
New Hanover-Upper Frederick El,2.2,0,1.5,1.9,2.7,,,0,2.5,11.6,0,50,670,23.4,No,91.6
New Holland Elementary,3.8,0.3,2.4,4.8,15,,,0,2,51.7,0,54.3,586,13.8,Yes,73.7
New Hope-Solebury HS,2.3,0,4,0.4,4,,,0,9,10.4,1.3,45.6,520,13.5,No,89.2
New Hope-Solebury Lower El Sch,4.2,0,5.4,0.8,9.6,,,0,0,10.5,4.6,48.5,239,12.1,Yes,79.9
New Hope-Solebury MS,5.6,0,6.2,0,5.6,,,0,15.4,9.5,0.8,45.8,358,14.2,No,82.7
New Hope-Solebury Upper El Sch,6.1,0.3,5.5,0.3,5.8,,,0.3,6.4,8.4,1.9,51.3,310,19,Yes,81.6
New Oxford El Sch,1.2,0,0,1.2,18.7,,,0,0.8,50.8,3.9,47.6,588,8.5,Yes,78.9
New Oxford MS,2,0.2,0.5,1,17.5,,,0.2,4.3,41.7,0.5,48.8,611,14.2,No,78.7
New Oxford SHS,3.1,0,0.8,1.8,14.6,,,0,4.2,39.2,0.5,48.8,1202,14.1,No,79.6
New Salem El Sch,3.3,0,0.5,4.5,4,,,0,1.9,28.9,0,44.9,425,9.6,Yes,87.8
Newberry El Sch,2.7,0,0.6,0.9,3.6,,,0,0.3,46.8,0,56.8,331,26.6,Yes,92.2
Newlonsburg El Sch,3.8,0,12.1,3.3,3.8,,,0,5.4,15,2.1,45.4,240,13.3,Yes,77.1
Newport El Sch,2.9,0.4,0,0,3.3,,,0,0.6,60.4,0,48.8,490,19.2,Yes,93.5
Newport HS,2.2,0,0,0.6,3.1,,,0,1.3,45.9,0,51.6,318,16.4,Yes,94
Newport MS,2,0.8,0,0.4,1.6,,,0,1.2,50.6,0,49,257,21.4,Yes,95.3
Newton-Ransom Sch,2,0,0,1.6,2.4,,,0,0.8,30.6,0,51.2,248,13.7,Yes,94
Newtown El Sch,0.6,0,16,1.9,4.6,,,0,8.7,9.6,2.7,50.8,782,13.7,Yes,76.8
Newtown MS,0.1,0.4,10.1,1.2,3,,,0,12.1,7.3,1.2,47.8,809,18.7,No,85.2
Newville El Sch,3.2,0,0.3,0.3,3.2,,,0,0.9,48.7,0.9,49.6,349,13.8,Yes,93.1
Nicely El Sch,6.6,0,0.9,7.8,2.3,,,0,1.7,50,0,49.1,348,19.8,Yes,82.5
Nitrauer Sch,6.2,0,9.1,4.4,9.7,,,0,3,25.2,4.2,48.8,496,12.5,No,70.6
Nitschmann MS,4,0.1,4.6,8.2,28,,,0.1,9.2,44.1,1.4,48.4,808,16.3,No,55.1
Nittany Valley CS,0,0,4.1,4.1,6.1,,,0,0,12.2,0,49,49,28.6,No,85.7
Norristown Area HS,4.4,0,2,40.8,35.3,,,0,6.3,68.7,11,48.5,1714,21.8,Yes,17.6
North Allegheny HS,0.8,0.1,14.4,2.5,0.7,,,0.2,14.9,6.8,0.7,47.3,2650,7.6,No,81.4
North Brandywine MS,2,0,0.8,29.8,16.9,,,0,5.8,59.3,4.3,51.3,396,21.2,No,50.5
North Clarion Co El Sch,1.2,0,0,0,0,,,0,0.3,44.2,0,49.8,337,13.6,Yes,98.8
North Clarion Co JSHS,2.2,0,0,0,0,,,0,2.5,43.4,0,47.3,279,15.4,No,97.8
North Coventry El Sch,5.4,0,1.1,5.1,7.6,,,0,3.1,25.8,0.8,48,648,13.9,Yes,80.9
North Dickinson El Sch,6.1,0,1.7,2.2,7.7,,,0,1.7,26.5,1.1,53.6,181,24.9,No,82.3
North East HS,1.6,0.2,0.4,0.8,2.5,,,0,2.9,50.3,0,48,517,13.9,No,94.6
North East Intrmd El,3.4,0,0,1,1.7,,,0,1.5,55.1,0,48.5,410,11.5,No,93.9
North East MS,3.8,0.3,0.8,0,2.6,,,0,1.3,49,0.3,46.2,390,15.4,No,92.6
North Hills El Sch,9.7,0.2,3.8,10.9,13.1,,,0,3.5,43.2,2.9,48.5,662,14.7,Yes,62.4
North Hills MS,3.1,0,2.6,5.2,1.9,,,0,10.4,25.1,1.2,47.3,641,16.4,No,87.2
North Hills SHS,1.1,0,4.1,3.8,1.1,,,0,11.1,23.8,1,51.7,1299,9.1,No,90
North Montco Tech Career Center,0.9,0.1,5.7,11.7,10.2,,,0,0,41.2,0,38.2,960,1.2,No,71.4
North Penn SHS,1.7,0.2,20.9,9.1,6.3,,,0.1,8.2,32.5,4.1,49.1,3120,16,No,61.7
North Penn-Liberty JSHS,0.6,0,0,0.6,0.9,,,0,2.5,45.5,0.3,49.5,321,16.8,No,97.8
North Penn-Mansfield JSHS,1.3,0.9,0.7,0.4,0.7,,,0,2.6,42.6,0.4,47.4,544,22.8,No,96
North Pocono HS,1.3,0.1,0.6,1.3,2.9,,,0.2,1.7,33.3,0.1,47.4,938,11.5,No,93.6
North Pocono Intmd Sch,0.2,0.2,0.6,2.1,3.1,,,0.2,0.2,34.7,0.6,46,481,19.1,Yes,93.6
North Pocono MS,1.1,0.1,1.5,1.5,2.5,,,0,1.2,34.3,0.3,46.5,721,14.8,No,93.2
North Salem El Sch,2.8,0,0.4,2.8,4.6,,,0,2.2,43.9,0.9,48.3,460,18.5,Yes,89.4
North Schuylkill Elem Sch,1.4,0.2,0.7,0.8,4.3,,,0.1,1,31.7,0.2,48.7,1050,21,Yes,92.6
North Schuylkill JSHS,1,0.3,0.3,1.6,2.8,,,0,2.4,40.8,0.3,45.4,900,14.9,No,94
North Side El Sch,9.3,0.3,6.4,22.9,10.9,,,0,1.4,41.7,7.2,49.2,654,12.7,No,50.2
North Side Primary School,6.1,0,0.5,1.5,2.8,,,0,0.5,55.6,0.3,45.9,394,19.8,Yes,89.1
North Star Central El Sch,2.1,0,0,0.2,0.5,,,0,0,53.8,0,44.1,426,17.4,Yes,97.2
North Star East MS,1.2,0,0,0.9,0.6,,,0,2.3,54.4,0,46.4,349,18.3,No,97.4
North Star HS,2,0,0,0.9,0.3,,,0.6,3.5,55.8,0.3,47.4,346,17.9,No,96.2
North Strabane Intrmd Sch,5.5,0,1,2.8,1.5,,,0,4.5,24.8,0,48,400,14.2,Yes,89.2
North Wales El Sch,10.7,0.7,5.7,3.6,5.9,,,0,5.9,27,0,50.5,422,17.3,No,73.5
Northampton Area HS,1.3,0.1,1.1,3.4,7.2,,,0,5.7,31.3,0.9,47.1,1849,14.7,No,86.8
Northampton Area MS,2.7,0,1,3.7,8.8,,,0.1,1.8,33.4,0.7,48.7,1355,17.9,No,83.8
Northeast Bradford El Sch,0.2,0.5,0,0.7,2.2,,,0,0,63.3,0.5,47.1,414,19.6,Yes,96.4
Northeast Bradford JSHS,0.8,0,1,0,0.8,,,0,0.8,53.6,0.5,45.3,384,20.3,No,97.4
Northeast HS,6.6,0.1,22.3,28.8,23.8,,,0.2,2.2,  -  -,20.1,43.2,3308,9,Yes,18.2
Northeast Intrmd Sch,6.1,0.4,6.4,15.2,24.9,,,2.3,1.2,82.2,11.3,46.8,864,19.3,No,44.8
Northeast MS,1.8,0.1,2.2,15.1,49.5,,,0,5,76,4.8,48.4,786,23.2,Yes,31.3
Northeastern MS,2.3,0.9,1.9,8.6,9.1,,,0.2,3.6,36.4,0.8,48.6,640,18.8,No,77
Northeastern SHS,2.5,0.6,1.5,9,5.9,,,0.3,3.1,32.4,0.9,49.1,1128,14.4,No,80.1
Northern Bedford Co El Sch,2.4,0,0,0,0.2,,,0,0.2,42.6,0.2,49.4,411,10.5,Yes,97.3
Northern Bedford Co MS/SHS,1.6,0,0,0,1.2,,,0.2,2.3,42,0,51.4,486,11.3,No,96.9
Northern Cambria El Sch,0.3,0,0.8,0.3,0,,,0,1.1,32.2,0,51.1,366,17.8,Yes,98.6
Northern Cambria HS,0.6,0,0,0.3,0.3,,,0,3.3,42.5,0,47.6,334,12.6,No,98.8
Northern Cambria MS,0.6,0,0,0,0.3,,,0,1.7,43.8,0,48.3,352,13.1,No,99.2
Northern El Sch,2.4,0.9,3.8,1.5,5.9,,,0,1.5,31.1,4.7,50.3,338,20.7,Yes,85.5
Northern HS,1.2,0.3,2,1.1,2.6,,,0,5.8,20.9,0.1,47.4,1004,13.5,No,92.8
Northern Lebanon MS,1.3,0,1.1,1.5,6.1,,,0,4.6,35.3,0.9,52.4,538,21.2,No,90
Northern Lebanon SHS,0.4,0,0.9,1.3,5.2,,,0.1,7.9,32.8,0.9,47.7,696,18,No,92.1
Northern Lehigh MS,2.5,0.4,0.4,0.4,13.6,,,0,2.5,46.1,1.2,49.8,243,17.7,No,82.7
Northern Lehigh SHS,2.9,0,1,0.6,10.4,,,0,3.1,41,0.6,44.1,512,14.5,No,85.2
Northern MS,1,0.3,1.4,1.2,2.8,,,0,6.3,24.7,0.1,54.6,765,14.6,No,93.3
Northern Potter Childrens Sch,3,0,0,0,1,,,0,3,63,0,46.2,303,19.8,Yes,96
Northern Potter JSHS,0,0.4,0,0.4,0.4,,,0,3.5,66.5,0.4,43.5,230,17.8,No,98.7
Northern Tier Career Center,0,0,0.2,0.5,0.5,,,0,0,54,0.5,41.3,407,0,No,98.8
Northern Westmoreland CTC,0,0,0.2,9.4,2.7,,,0,0,59.1,0,31.5,438,1.4,No,87.7
Northgate MSHS,10.8,0,2.6,13,2.6,,,1.3,6.5,53.6,2.8,49.7,463,21.2,No,69.8
Northley MS,2.9,0,2,8.3,2.4,,,0.2,6.4,27.5,0.6,50.2,785,15,Yes,84.1
Northside El Sch,2.5,0,0,0,0,,,0,0,46.3,0.8,47.1,121,9.9,Yes,97.5
Northumberland County CTC,1.1,1.1,0,3.9,5.1,,,0,0,65.7,0,43.8,178,0.6,No,88.8
Northwest Area HS,1,0,0.2,1.8,1.2,,,0,1.4,44.7,0,50.5,503,19.5,No,95.8
Northwest Area Intermediate Sch,1.8,0,0,0,0.9,,,0,1.4,49.1,0,50,220,22.3,Yes,97.3
Northwest Area Primary Sch,2.4,0,0.7,0.7,3.1,,,0.4,0.4,50.4,0,48.3,288,19.4,Yes,92.7
Northwest El Sch,4.8,0,0.6,0.9,1.5,,,0,0.9,36.1,0.3,48.7,335,15.8,Yes,92.2
Northwest MS,2.1,0,0,6.9,86.6,,,0.2,1.5,95.2,23.9,50.6,664,22,Yes,4.2
Northwest PA Collegiate Academy,3.4,0.2,4.7,14.8,6.6,,,0.1,4.7,33.4,1.4,57.8,853,2.1,No,70.2
Northwestern El Sch,2.1,0,0,0.5,0.5,,,0,1.8,60.4,0,48.1,389,19.3,Yes,96.9
Northwestern Lehigh El Sch,1.4,0.5,0.5,1.9,3.3,,,0,3,27.9,0.5,50.2,426,19.2,Yes,92.5
Northwestern Lehigh HS,0.1,0.3,2,0.8,5.5,,,0,7.4,14.8,0.3,47.5,743,15.3,No,91.2
Northwestern Lehigh MS,1.5,0,1.9,1.1,5.4,,,0,6.7,16.3,0.6,49.9,535,18.7,No,90.1
Northwestern MS,4.8,0.3,0.6,0.3,0.6,,,0,2.9,62.5,0.3,47.1,312,22.1,No,93.3
Northwestern Primary Sch,2.9,0,1.1,0.4,1.8,,,0,0.7,36.7,0,47.6,275,16,Yes,93.8
Northwestern SHS,0.7,0.2,0,0.2,1.3,,,0,2.7,55.8,0,47.3,450,17.6,No,97.6
Northwood Academy CS,4,0,1.9,66.5,21.7,,,0.1,0,51.6,2.2,48.9,785,16.4,Yes,5.9
Norvelt El Sch,1,0,0,0,0.5,,,0,5.7,30,0,49.2,386,20.2,No,98.4
Norwin MS,2.1,0.1,2.2,1.5,0.5,,,0,8.5,25.8,0.1,49.6,801,14,No,93.5
Norwin SHS,0.9,0.2,1.7,1,0.7,,,0,6.4,24.1,0.2,49.7,1633,11,No,95.5
Norwood Sch,6.8,0,5.6,7.6,6,,,0,2.8,52.4,1.4,50.4,502,23.7,Yes,74.1
Nottingham Sch,4.4,0.2,0.4,3.7,32.9,,,0,3.5,41.4,11.6,47.8,517,23.6,Yes,58.4
Nye El Sch,4.7,0.3,3.1,0,10.6,,,0,2.5,29.2,2.2,48.6,360,17.2,Yes,81.4
OHara El Sch,4.3,0.2,12.2,2.1,5.7,,,0,4.6,15.1,3.7,48.7,670,9.7,No,75.5
Oak Flat El Sch,2.5,0,0.5,1.5,2.7,,,0,1.5,42.2,0.5,43.5,405,25.4,Yes,92.8
Oak Park El Sch,7.7,0.2,25.2,8.5,16,,,0.4,2.7,60.2,15.6,41,480,15.4,Yes,41.9
Oak Ridge El Sch,0,0.2,8.5,6.2,4,,,0,2.3,18.7,3.9,46.1,518,12.5,No,81.1
Oaklyn Sch,5,0,0,1,5.5,,,0,0.3,40.8,0.8,50.5,380,22.1,Yes,88.4
Oaks El Sch,5.9,0,18.5,4.4,4.1,,,0,4.4,12.4,2,53.9,540,8,No,67
Oakview El Sch,1.3,0,0.2,0.8,1,,,0,2.3,51.1,0,50.9,395,18,Yes,96.7
Oblock JHS,2.8,0,1.4,6.6,1,,,0,5.8,25.6,0.3,48.6,574,13.8,No,88.2
Octorara Area JSHS,1.4,0,1.1,6.2,12.9,,,0,3.3,33.3,1.5,46.8,1131,19.5,No,78.4
Octorara El Sch,5.6,0.3,0.3,5.9,16.7,,,0,2.8,44.9,5.6,48.3,354,15.8,Yes,71.2
Octorara Intermediate Sch,3.1,0,0.6,4.8,14.5,,,0,10.5,41.6,2.3,50.1,351,15.4,Yes,76.9
Octorara Primary LC,7.4,0,0.2,6.9,15.9,,,0,1,46.1,4.7,49.6,490,11,Yes,69.6
Oil City Area MS,0.7,0,0,3.9,0.8,,,0.3,0.8,52.8,0,49.9,593,14.5,Yes,94.3
Oil City SHS,0.6,0.8,1.1,1.9,1.3,,,0.3,2.6,47.7,0.3,48.3,619,13.6,Yes,93.9
Oklahoma El Sch,2.2,0.3,0.8,0.6,2.5,,,0,1.9,48.6,0,48.9,362,21,Yes,93.6
Old Forge El Sch,5.6,0,2,3,7.6,,,0.4,1.4,45.9,1.4,49.5,503,19.1,Yes,81.5
Old Forge JSHS,3,0,3.2,3.9,5.8,,,0,4.2,36.9,0.7,48.3,431,9.3,No,84
Oley Valley El Sch,2.3,0,0.9,0.3,8.1,,,0,2.9,35.2,0.7,47.5,693,14,Yes,88.5
Oley Valley MS,1.3,0,2.1,0.3,3.7,,,0,6.1,30.2,0.8,49.7,378,20.4,No,92.6
Oley Valley SHS,0.9,0,2,0.2,4.8,,,0,5.9,26.9,1.1,50.2,562,17.8,No,92.2
Olney Charter High School,1.3,0,4.1,32,61.8,,,0.2,0.4,66.7,28.2,44,1984,25.1,Yes,0.7
Olney El Sch,4.9,0.4,13.7,43.3,35.6,,,0,0.5,  -  -,22.4,48.5,852,9.3,Yes,2.1
Ore Valley El Sch,2.5,0,3.8,7.8,10.8,,,0,0.4,33.3,9.6,46.3,529,8.3,Yes,75.2
Orefield MS,4,0,4.6,1.9,15.3,,,0,9.1,29.1,1.1,48.7,945,19.4,No,74.2
Orendorf El Sch,6.6,0.9,2.1,3.9,9.3,,,0,0,25.9,2.7,49.7,332,14.2,No,77.1
Osborne El Sch,8.3,0.3,2.3,5.2,3.4,,,0.3,0,22,0,51.2,387,12.7,Yes,80.4
Osceola Mills El Sch,0.7,0,0,0.4,0.7,,,0,0.4,40.3,0,47.1,278,17.3,Yes,98.2
Oswayo Valley El Sch,0,0,0,0,1.5,,,0,1.5,66.2,0,50.2,201,10.4,Yes,98.5
Oswayo Valley HS,0.8,0,0,0,0,,,0,1.6,53.5,0,43.4,129,17.8,Yes,99.2
Oswayo Valley MS,0,0,0,1.3,0,,,0,5.2,53.2,0,61,77,18.2,Yes,98.7
Otto-Eldred El Sch,1.5,0.3,0.3,0.6,0.9,,,0,0.6,50.3,0,44.3,332,20.2,Yes,96.4
Otto-Eldred JSHS,0,0.7,0.7,0.3,1,,,0,3,52.2,0,45.2,303,14.5,No,97.4
Overbrook Edu Ctr,12.4,0,0,83.4,2.7,,,0,0.4,  -  -,2.7,49.4,259,27.4,Yes,1.5
Overbrook Elementary School,3.8,0.4,0,92.7,1.3,,,0,0,  -  -,0,47,234,6.4,Yes,1.7
Overbrook HS,0.4,0,0.2,94.2,1.6,,,0,0.2,  -  -,0.5,45.2,553,26.2,Yes,3.6
Overlook Sch,7.8,0.2,5.5,26.3,8,,,0,6.8,31.8,1.6,41.6,548,10.4,Yes,52.2
Owatin Creek El Sch,5.1,0,2.6,3.7,8.6,,,0,1.8,22.2,0.4,48.4,546,15.2,No,80
Owen J Roberts HS,3.8,0.1,2.5,1.9,3.5,,,0.1,6.4,17.4,0.2,51.1,1591,18.7,No,88.2
Owen J Roberts MS,4.2,0.1,3.2,3.8,5.2,,,0,7.6,17.7,0.3,47.1,866,19.7,No,83.5
Oxford Area HS,1.8,0.2,1,4.3,22.4,,,0.2,4.9,31,4,50.2,1314,16.2,No,70.1
Oxford Valley El Sch,8.7,0,4.5,4,5.4,,,0,0.9,40.5,2.4,52,425,16.2,Yes,77.4
Palisades HS,2.2,0.3,1.8,0.5,2.7,,,0,7.7,15.9,0.2,51,598,10.7,No,92.5
Palisades MS,1.4,0.3,1.7,1.4,2.9,,,0,6.9,19.2,0,50.4,349,14.9,No,92.3
Palmer El Sch,4.5,0.2,6.9,13,18.9,,,0.2,2.2,43.5,4.5,45.6,598,19.1,No,56.4
Palmerton Area HS,0.6,0,0.6,0.9,3.4,,,0,3.6,27.6,0.2,49,467,13.9,No,94.4
Palmerton Area JHS,1.1,0,0,0.7,4.3,,,0,6,30.2,0.4,47.7,281,14.9,No,94
Palmyra Area MS,3.3,0,2.6,0.9,6,,,0,2.6,24,0.4,48.8,897,19.2,No,87.2
Palmyra Area SHS,2.6,0,2.8,0.8,5.5,,,0.1,2.4,21.3,0.5,48.2,1123,16.6,No,88.2
Pan American Academy CS,4.6,0,0,7.1,88,,,0,0,74.4,23.7,52.2,743,20.5,Yes,0.3
Panther Valley El Sch,5.3,0.4,0.4,3.9,10,,,0,0.2,83.9,1,49.3,509,16.1,Yes,80
Panther Valley Intermediate Sch,5.4,0.2,0.9,3.3,6,,,0,2.2,99.3,1.1,47,449,19.4,Yes,84.2
Panther Valley JSHS,2,0,0.5,3.3,9.1,,,0.1,1,99.5,1.6,48.1,734,18,No,84.9
Paradise El Sch,3.9,0.2,0.4,2.5,15.8,,,0,1,61.5,7.8,51.2,486,20.2,Yes,77.2
