SchoolName,AcademicYearId,DataElement,DisplayValue
Trinity South El Sch,2018,State - Personnel,4962.29
Trinity West El Sch,2018,State - Personnel,4767.05
Washington HS,2018,State - Personnel,0
Washington Park El Sch,2018,State - Personnel,0
Washington Junior High School,2018,State - Personnel,0
Pittsburgh Allderdice HS,2018,State - Personnel,6868.74
Pittsburgh Allegheny K-5,2018,State - Personnel,7027.25
Pittsburgh Allegheny 6-8,2018,State - Personnel,7015.22
Pittsburgh Arlington K-8,2018,State - Personnel,7352.92
Pittsburgh Arsenal K-5,2018,State - Personnel,7259.44
Pittsburgh Arsenal 6-8,2018,State - Personnel,7257.73
Pittsburgh Banksville K-5,2018,State - Personnel,6928.5
Pittsburgh Beechwood K-5,2018,State - Personnel,7266.85
Pittsburgh Brashear HS,2018,State - Personnel,6963.67
Pittsburgh Brookline K-8,2018,State - Personnel,7061.61
Pittsburgh Carmalt K-8,2018,State - Personnel,7031.36
Pittsburgh Carrick HS,2018,State - Personnel,6628.82
Pittsburgh Colfax K-8,2018,State - Personnel,7119.71
Pittsburgh Concord K-5,2018,State - Personnel,7156.08
Pittsburgh Conroy,2018,State - Personnel,7175.82
Pittsburgh Dilworth K-5,2018,State - Personnel,7049.56
Pittsburgh Fulton K-5,2018,State - Personnel,7066.75
Pittsburgh Grandview K-5,2018,State - Personnel,6967.03
Pittsburgh Greenfield K-8,2018,State - Personnel,7145.92
Pittsburgh Obama 6-12,2018,State - Personnel,6966.19
Pittsburgh King K-8,2018,State - Personnel,7187.21
Pittsburgh Liberty K-5,2018,State - Personnel,7064.38
Pittsburgh Lincoln K-5,2018,State - Personnel,7018.19
Pittsburgh Linden K-5,2018,State - Personnel,6994.29
Pittsburgh Manchester K-8,2018,State - Personnel,7158.33
Pittsburgh Oliver,2018,State - Personnel,7091.99
Pittsburgh Mifflin K-8,2018,State - Personnel,7183.29
Pittsburgh Minadeo K-5,2018,State - Personnel,7255.75
Pittsburgh Morrow K-8,2018,State - Personnel,7051.75
Pittsburgh Perry HS,2018,State - Personnel,6449.92
Pittsburgh Phillips K-5,2018,State - Personnel,6959.86
Pittsburgh Pioneer,2018,State - Personnel,7384.24
Pittsburgh CAPA 6-12,2018,State - Personnel,7071.37
Pittsburgh Classical 6-8,2018,State - Personnel,6954.64
Pittsburgh Miller K-5,2018,State - Personnel,7024.12
Pittsburgh Montessori K-5,2018,State - Personnel,7085.35
Pittsburgh Science and Technology Academy 6-12,2018,State - Personnel,7014.71
Pittsburgh Milliones 6-12,2018,State - Personnel,6830.98
Pittsburgh Roosevelt K -5,2018,State - Personnel,7078.78
Pittsburgh Schiller 6-8,2018,State - Personnel,6906.96
Pittsburgh South Brook 6-8,2018,State - Personnel,7136.82
Pittsburgh South Hills 6-8,2018,State - Personnel,7358.51
Pittsburgh Spring Hill K-5,2018,State - Personnel,6911.2
Pittsburgh Sterrett 6-8,2018,State - Personnel,7117.32
Pittsburgh Sunnyside K-8,2018,State - Personnel,6971.91
Pittsburgh Weil K-8,2018,State - Personnel,7248.22
Pittsburgh West Liberty K-5,2018,State - Personnel,7036.74
Pittsburgh Westwood K-8,2018,State - Personnel,7124.43
Pittsburgh Whittier K-5,2018,State - Personnel,7016.85
Pittsburgh Woolslair K-5,2018,State - Personnel,7039.41
Acmetonia El Sch,2018,State - Personnel,2851.67
Springdale JSHS,2018,State - Personnel,3579.95
Avonworth El Sch,2018,State - Personnel,2466.63
Avonworth HS,2018,State - Personnel,3241.03
Avonworth MS,2018,State - Personnel,3241.98
Eden Hall Upper El Sch,2018,State - Personnel,2187.41
Hance El Sch,2018,State - Personnel,2206.72
Pine-Richland HS,2018,State - Personnel,2393.16
Pine-Richland MS,2018,State - Personnel,2512.6
Richland El Sch,2018,State - Personnel,2165.9
Wexford El Sch,2018,State - Personnel,1796.87
Baldwin SHS,2018,State - Personnel,0
Harrison MS,2018,State - Personnel,0
McAnnulty El Sch,2018,State - Personnel,0
Paynter El Sch,2018,State - Personnel,0
Whitehall El Sch,2018,State - Personnel,0
Abraham Lincoln El Sch,2018,State - Personnel,11.27
Benjamin Franklin El Sch,2018,State - Personnel,7.87
Bethel Memorial El Sch,2018,State - Personnel,6.82
Bethel Park HS,2018,State - Personnel,0.96
George Washington El Sch,2018,State - Personnel,11.55
Independence MS,2018,State - Personnel,3.53
Neil Armstrong 5-6 MS,2018,State - Personnel,3.75
William Penn El Sch,2018,State - Personnel,21.55
Brentwood MS,2018,State - Personnel,5347.6
Brentwood SHS,2018,State - Personnel,6852.77
Elroy Avenue El Sch,2018,State - Personnel,4955.14
Moore Sch,2018,State - Personnel,5475.96
Carlynton JSHS,2018,State - Personnel,2039.05
Carnegie El Sch,2018,State - Personnel,2601.1
Crafton El Sch,2018,State - Personnel,1957.38
Clairton El Sch,2018,State - Personnel,0
Clairton MS/HS,2018,State - Personnel,0
Cornell El Sch,2018,State - Personnel,4826.81
Cornell HS,2018,State - Personnel,5094.32
Curtisville Pri Ctr,2018,State - Personnel,5216.58
Deer Lakes HS,2018,State - Personnel,6348.37
Deer Lakes MS,2018,State - Personnel,8070.16
East Union Intrmd Sch,2018,State - Personnel,4476.12
Duquesne El Sch,2018,State - Personnel,0
Central El Sch,2018,State - Personnel,6594.47
Elizabeth Forward MS,2018,State - Personnel,6979.75
Elizabeth Forward SHS,2018,State - Personnel,8150.41
Greenock El Sch,2018,State - Personnel,5491.36
Mt Vernon El Sch,2018,State - Personnel,6823.19
William Penn El Sch,2018,State - Personnel,5482.1
Dorseyville MS,2018,State - Personnel,3769.5
Fairview El Sch,2018,State - Personnel,3396.96
Fox Chapel Area HS,2018,State - Personnel,3840.41
Hartwood El Sch,2018,State - Personnel,3606.12
Kerr El Sch,2018,State - Personnel,3913.28
OHara El Sch,2018,State - Personnel,3256.98
Dr Cleveland Steward Jr El Sch,2018,State - Personnel,3755.3
Evergreen El Sch,2018,State - Personnel,3850.82
Gateway MS,2018,State - Personnel,4006.56
Gateway SHS,2018,State - Personnel,4475.07
Moss Side MS,2018,State - Personnel,3793.31
Ramsey El Sch,2018,State - Personnel,3956.69
University Park El Sch,2018,State - Personnel,3829.19
Central El Sch,2018,State - Personnel,3550.88
Hampton HS,2018,State - Personnel,3847.14
