DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Manheim Township SD,Manheim Twp HS,2623,2021,113364503,State - Non-Personnel,1013535.54
Manheim Township SD,Manheim Twp MS,5114,2021,113364503,State - Non-Personnel,463684.06
Manheim Township SD,Neff Sch,2621,2021,113364503,State - Non-Personnel,138728.66
Manheim Township SD,Nitrauer Sch,4708,2021,113364503,State - Non-Personnel,212483.52
Manheim Township SD,Reidenbaugh El Sch,7383,2021,113364503,State - Non-Personnel,215890.15
Manheim Township SD,Schaeffer Sch,2620,2021,113364503,State - Non-Personnel,135891.73
Marion Center Area SD,Marion Center Area JR/SR HS,2339,2021,128325203,State - Non-Personnel,2423238.71
Marion Center Area SD,Rayne El Sch,8066,2021,128325203,State - Non-Personnel,825033.56
Marion Center Area SD,W.A. McCreery El Sch,8138,2021,128325203,State - Non-Personnel,867616.9
Marple Newtown SD,Culbertson El Sch,1898,2021,125235502,State - Non-Personnel,178786.89
Marple Newtown SD,Loomis El Sch,1899,2021,125235502,State - Non-Personnel,140086.98
Marple Newtown SD,Marple Newtown SHS,1902,2021,125235502,State - Non-Personnel,510920.48
Marple Newtown SD,Paxon Hollow MS,1901,2021,125235502,State - Non-Personnel,300699.04
Marple Newtown SD,Russell El Sch,1894,2021,125235502,State - Non-Personnel,131160.72
Marple Newtown SD,Worrall El Sch,1896,2021,125235502,State - Non-Personnel,142139.83
Mars Area SD,Mars Area Centennial Sch,7929,2021,104105003,State - Non-Personnel,247715.24
Mars Area SD,Mars Area El Sch,1155,2021,104105003,State - Non-Personnel,437816.82
Mars Area SD,Mars Area MS,5363,2021,104105003,State - Non-Personnel,238261.7
Mars Area SD,Mars Area Primary Ctr,1158,2021,104105003,State - Non-Personnel,261534.08
Mars Area SD,Mars Area SHS,1159,2021,104105003,State - Non-Personnel,649047.48
McGuffey SD,Claysville El Sch,4248,2021,101633903,State - Non-Personnel,1138712.74
McGuffey SD,Joe Walker El Sch,4244,2021,101633903,State - Non-Personnel,546320.67
McGuffey SD,McGuffey HS,4249,2021,101633903,State - Non-Personnel,1490714.24
McGuffey SD,McGuffey MS,6976,2021,101633903,State - Non-Personnel,891909.54
McKeesport Area SD,Founders Hall Middle Sch,7673,2021,103026002,State - Non-Personnel,705243
McKeesport Area SD,Francis McClure El Sch,8400,2021,103026002,State - Non-Personnel,669262
McKeesport Area SD,McKeesport Area SHS,6105,2021,103026002,State - Non-Personnel,1050669
McKeesport Area SD,Twin Rivers El Sch,8399,2021,103026002,State - Non-Personnel,712440
Mechanicsburg Area SD,Broad Street El Sch,1709,2021,115216503,State - Non-Personnel,28412.8
Mechanicsburg Area SD,Elmwood Academy,7837,2021,115216503,State - Non-Personnel,145276.67
Mechanicsburg Area SD,Kindergarten Academy,8008,2021,115216503,State - Non-Personnel,43252.41
Mechanicsburg Area SD,Mechanicsburg Area SHS,5098,2021,115216503,State - Non-Personnel,231395.29
Mechanicsburg Area SD,Mechanicsburg MS,1715,2021,115216503,State - Non-Personnel,139942.3
Mechanicsburg Area SD,Northside El Sch,5021,2021,115216503,State - Non-Personnel,32012.53
Mechanicsburg Area SD,Shepherdstown El Sch,1711,2021,115216503,State - Non-Personnel,32643.04
Mechanicsburg Area SD,Upper Allen El Sch,4851,2021,115216503,State - Non-Personnel,40923.67
Mercer Area SD,Mercer Area El Sch,3157,2021,104435003,State - Non-Personnel,280571.22
Mercer Area SD,Mercer Area MS,7792,2021,104435003,State - Non-Personnel,172763.28
Mercer Area SD,Mercer Area SHS,3158,2021,104435003,State - Non-Personnel,327708.1
Methacton SD,Arcola Intrmd Sch,6716,2021,123465303,State - Non-Personnel,680978.96
Methacton SD,Arrowhead El Sch,6845,2021,123465303,State - Non-Personnel,338078.99
Methacton SD,Eagleville El Sch,3303,2021,123465303,State - Non-Personnel,337485.79
Methacton SD,Methacton HS,3305,2021,123465303,State - Non-Personnel,1421811.52
Methacton SD,Skyview Upper El Sch,8139,2021,123465303,State - Non-Personnel,498235.1
Methacton SD,Woodland El Sch,5252,2021,123465303,State - Non-Personnel,354001.2
Methacton SD,Worcester El Sch,7573,2021,123465303,State - Non-Personnel,337266.51
Meyersdale Area SD,Meyersdale Area El Sch,6208,2021,108565203,State - Non-Personnel,615680.56
Meyersdale Area SD,Meyersdale Area HS,3994,2021,108565203,State - Non-Personnel,466924.43
Meyersdale Area SD,Meyersdale Area MS,7613,2021,108565203,State - Non-Personnel,357405.47
Mid Valley SD,Mid Valley El Ctr,2423,2021,119355503,State - Non-Personnel,740308.96
Mid Valley SD,Mid Valley Secondary Center,8304,2021,119355503,State - Non-Personnel,646154.25
Midd-West SD,Midd-West HS,3962,2021,116555003,State - Non-Personnel,4667.46
Midd-West SD,Midd-West MS,7799,2021,116555003,State - Non-Personnel,2449.76
Midd-West SD,Middleburg El Sch,3961,2021,116555003,State - Non-Personnel,4321.47
Midd-West SD,West Snyder El Sch,8232,2021,116555003,State - Non-Personnel,2648.64
Middletown Area SD,Fink El Sch,8005,2021,115226003,State - Non-Personnel,1991.98
Middletown Area SD,Kunkel El Sch,1788,2021,115226003,State - Non-Personnel,32458.13
Middletown Area SD,Middletown Area HS,1790,2021,115226003,State - Non-Personnel,7099.66
Middletown Area SD,Middletown Area MS,1785,2021,115226003,State - Non-Personnel,22431.68
Middletown Area SD,Robert Reid El Sch,7756,2021,115226003,State - Non-Personnel,2042.34
Midland Borough SD,Midland El/MS,6566,2021,127045303,State - Non-Personnel,21516
Mifflin County SD,East Derry El Sch,6261,2021,111444602,State - Non-Personnel,1286
Mifflin County SD,Indian Valley El Sch,8182,2021,111444602,State - Non-Personnel,1448
Mifflin County SD,Indian Valley Intrmd Sch,8183,2021,111444602,State - Non-Personnel,1452
Mifflin County SD,Lewistown El Sch,7789,2021,111444602,State - Non-Personnel,1301
Mifflin County SD,Lewistown Intrmd Sch,8184,2021,111444602,State - Non-Personnel,1228
Mifflin County SD,Mifflin Co HS,8187,2021,111444602,State - Non-Personnel,1812
Mifflin County SD,Mifflin Co JHS,8186,2021,111444602,State - Non-Personnel,1146
Mifflin County SD,Mifflin Co MS,8185,2021,111444602,State - Non-Personnel,1160
Mifflin County SD,Strodes Mills El Sch,3196,2021,111444602,State - Non-Personnel,1306
Mifflinburg Area SD,Mifflinburg Area Intrmd Sch,7863,2021,116605003,State - Non-Personnel,1
Mifflinburg Area SD,Mifflinburg Area MS,6809,2021,116605003,State - Non-Personnel,1
Mifflinburg Area SD,Mifflinburg Area SHS,4091,2021,116605003,State - Non-Personnel,10849.55
Mifflinburg Area SD,Mifflinburg El Sch,6360,2021,116605003,State - Non-Personnel,1
Millcreek Township SD,Asbury El Sch,2053,2021,105257602,State - Non-Personnel,350245.03
Millcreek Township SD,Belle Valley El Sch,2054,2021,105257602,State - Non-Personnel,367949.5
Millcreek Township SD,Chestnut Hill El Sch,4724,2021,105257602,State - Non-Personnel,246174.14
Millcreek Township SD,Grandview El Sch,5329,2021,105257602,State - Non-Personnel,404081.44
Millcreek Township SD,James S Wilson MS,4954,2021,105257602,State - Non-Personnel,403291.83
Millcreek Township SD,McDowell HS,8071,2021,105257602,State - Non-Personnel,1590391.76
Millcreek Township SD,Tracy El Sch,2059,2021,105257602,State - Non-Personnel,327094.41
Millcreek Township SD,Walnut Creek MS,7384,2021,105257602,State - Non-Personnel,339307.7
Millcreek Township SD,Westlake MS,2062,2021,105257602,State - Non-Personnel,328385.78
Millersburg Area SD,Lenkerville El Sch,1793,2021,115226103,State - Non-Personnel,16091.35
Millersburg Area SD,Millersburg Area High School,1794,2021,115226103,State - Non-Personnel,11843.27
Millersburg Area SD,Millersburg Area MS,6682,2021,115226103,State - Non-Personnel,9351.35
Millville Area SD,Millville Area El Sch,7064,2021,116195004,State - Non-Personnel,316971.56
Millville Area SD,Millville Area JSHS,1623,2021,116195004,State - Non-Personnel,316971.56
Milton Area SD,James F Baugher El Sch,5353,2021,116495003,State - Non-Personnel,716138.56
Milton Area SD,Milton Area MS,6863,2021,116495003,State - Non-Personnel,525111.36
Milton Area SD,Milton HS,3541,2021,116495003,State - Non-Personnel,789320.54
Milton Area SD,White Deer El Sch,3537,2021,116495003,State - Non-Personnel,253556.25
Minersville Area SD,Early Childhood Edu Ctr,4836,2021,129544703,State - Non-Personnel,32460.6
Minersville Area SD,Minersville Area El Ctr,6699,2021,129544703,State - Non-Personnel,810625.62
Minersville Area SD,Minersville Area JSHS,6583,2021,129544703,State - Non-Personnel,1654830.84
Mohawk Area SD,Mohawk El Sch,7108,2021,104375003,State - Non-Personnel,121374.27
Mohawk Area SD,Mohawk JHS,8404,2021,104375003,State - Non-Personnel,39719.84
Mohawk Area SD,Mohawk SHS,2686,2021,104375003,State - Non-Personnel,86788.39
Monessen City SD,Monessen El Ctr,4444,2021,107655803,State - Non-Personnel,2044.1
Monessen City SD,Monessen MS,7399,2021,107655803,State - Non-Personnel,2293.39
Monessen City SD,Monessen SHS,6181,2021,107655803,State - Non-Personnel,2293.39
Moniteau SD,Dassa McKinney El Sch,6605,2021,104105353,State - Non-Personnel,1391005.2
Moniteau SD,Moniteau JSHS,1164,2021,104105353,State - Non-Personnel,1525703.23
Montgomery Area SD,Montgomery El Sch,3039,2021,117415004,State - Non-Personnel,439306.39
Montgomery Area SD,Montgomery JSHS,3040,2021,117415004,State - Non-Personnel,903680.14
Montour SD,David E Williams MS,8177,2021,103026303,State - Non-Personnel,380970.75
Montour SD,Montour El Sch,8418,2021,103026303,State - Non-Personnel,444661.84
Montour SD,Montour HS,5017,2021,103026303,State - Non-Personnel,530224.79
Montoursville Area SD,C E McCall MS,5343,2021,117415103,State - Non-Personnel,1459638.79
Montoursville Area SD,Loyalsock Valley El Sch,3044,2021,117415103,State - Non-Personnel,623251
Montoursville Area SD,Lyter El Sch,3042,2021,117415103,State - Non-Personnel,1013380
Montoursville Area SD,Montoursville Area SHS,3045,2021,117415103,State - Non-Personnel,1883321.63
Montrose Area SD,Choconut Valley El Sch,5354,2021,119584503,State - Non-Personnel,0.01
Montrose Area SD,Lathrop Street El Sch,6421,2021,119584503,State - Non-Personnel,0.01
Montrose Area SD,Montrose Area JSHS,4044,2021,119584503,State - Non-Personnel,0.01
Moon Area SD,Bon Meade El Sch,240,2021,103026343,State - Non-Personnel,368777.3
Moon Area SD,J H Brooks El Sch,7441,2021,103026343,State - Non-Personnel,249332.16
Moon Area SD,J.A. Allard El Sch,8347,2021,103026343,State - Non-Personnel,134216.6
Moon Area SD,McCormick El Sch,7952,2021,103026343,State - Non-Personnel,124793.42
Moon Area SD,Moon Area Lower MS,8253,2021,103026343,State - Non-Personnel,384822.16
Moon Area SD,Moon Area Upper MS,8254,2021,103026343,State - Non-Personnel,390170.45
Moon Area SD,Moon SHS,4951,2021,103026343,State - Non-Personnel,760475.83
Moon Area SD,Richard J. Hyde El Sch,8370,2021,103026343,State - Non-Personnel,134216.6
Morrisville Borough SD,Grandview El Sch,8112,2021,122097203,State - Non-Personnel,244330
Morrisville Borough SD,Morrisville HS,8381,2021,122097203,State - Non-Personnel,459333
Morrisville Borough SD,Morrisville Intermediate Sch,8380,2021,122097203,State - Non-Personnel,218745
Moshannon Valley SD,Moshannon Valley El Sch,6929,2021,110175003,State - Non-Personnel,1032896.46
Moshannon Valley SD,Moshannon Valley JSHS,1550,2021,110175003,State - Non-Personnel,950555.3
Mount Carmel Area SD,Mount Carmel Area El Sch,7498,2021,116495103,State - Non-Personnel,1294.81
Mount Carmel Area SD,Mount Carmel Area HS,6936,2021,116495103,State - Non-Personnel,802.78
Mount Carmel Area SD,Mount Carmel Area JHS,8135,2021,116495103,State - Non-Personnel,492.03
Mount Pleasant Area SD,Donegal El Sch,4454,2021,107655903,State - Non-Personnel,134336.74
Mount Pleasant Area SD,Mount Pleasant Area HS,4458,2021,107655903,State - Non-Personnel,935060.15
Mount Pleasant Area SD,Mount Pleasant Area JHS,7791,2021,107655903,State - Non-Personnel,475074.29
Mount Pleasant Area SD,Norvelt El Sch,4455,2021,107655903,State - Non-Personnel,472512.38
Mount Pleasant Area SD,Ramsay El Sch,4457,2021,107655903,State - Non-Personnel,428529.4
Mount Union Area SD,Mount Union Area JHS,2297,2021,111316003,State - Non-Personnel,645728.22
Mount Union Area SD,Mount Union Area SHS,7944,2021,111316003,State - Non-Personnel,723215.6
Mount Union Area SD,Mount Union-Kistler El Sch,7733,2021,111316003,State - Non-Personnel,671557.34
Mount Union Area SD,Shirley Twp El Sch,2291,2021,111316003,State - Non-Personnel,542411.7
Mountain View SD,Mountain View El Sch,7339,2021,119584603,State - Non-Personnel,689661.45
Mountain View SD,Mountain View JSHS,4049,2021,119584603,State - Non-Personnel,652505.15
Mt Lebanon SD,Foster El Sch,249,2021,103026402,State - Non-Personnel,3525
Mt Lebanon SD,Hoover El Sch,251,2021,103026402,State - Non-Personnel,3630
Mt Lebanon SD,Howe El Sch,248,2021,103026402,State - Non-Personnel,4702
Mt Lebanon SD,Jefferson El Sch,250,2021,103026402,State - Non-Personnel,3907
Mt Lebanon SD,Jefferson MS,7535,2021,103026402,State - Non-Personnel,7905
Mt Lebanon SD,Lincoln El Sch,246,2021,103026402,State - Non-Personnel,22931
Mt Lebanon SD,Markham El Sch,247,2021,103026402,State - Non-Personnel,3874
Mt Lebanon SD,Mellon MS,7534,2021,103026402,State - Non-Personnel,8240
Mt Lebanon SD,Mt Lebanon SHS,254,2021,103026402,State - Non-Personnel,23262
Mt Lebanon SD,Washington El Sch,245,2021,103026402,State - Non-Personnel,5358
Muhlenberg SD,C E Cole Intermediate Sch,8006,2021,114065503,State - Non-Personnel,501185.63
Muhlenberg SD,Muhlenberg El Ctr,4919,2021,114065503,State - Non-Personnel,600744.41
Muhlenberg SD,Muhlenberg HS,6610,2021,114065503,State - Non-Personnel,502490.26
Muhlenberg SD,Muhlenberg MS,827,2021,114065503,State - Non-Personnel,631000.21
Muncy SD,Muncy JSHS,3048,2021,117415303,State - Non-Personnel,1060244.35
Muncy SD,Ward L Myers El Sch,3047,2021,117415303,State - Non-Personnel,1018666.15
Nazareth Area SD,Kenneth N Butz Jr El Sch,8054,2021,120484803,State - Non-Personnel,304287
Nazareth Area SD,Lower Nazareth El Sch,8055,2021,120484803,State - Non-Personnel,324395
Nazareth Area SD,Nazareth Area HS,3495,2021,120484803,State - Non-Personnel,806523
Nazareth Area SD,Nazareth Area Intermediate Sch,8053,2021,120484803,State - Non-Personnel,397976
Nazareth Area SD,Nazareth Area MS,3494,2021,120484803,State - Non-Personnel,431860
Nazareth Area SD,Shafer El Sch,8056,2021,120484803,State - Non-Personnel,254762
Neshaminy SD,Buck El Sch,5154,2021,122097502,State - Non-Personnel,397246.77
Neshaminy SD,Hoover El Sch,7128,2021,122097502,State - Non-Personnel,440027.19
Neshaminy SD,Joseph E Ferderbar El Sch,1069,2021,122097502,State - Non-Personnel,322550.79
Neshaminy SD,Maple Point MS,7380,2021,122097502,State - Non-Personnel,868510.45
Neshaminy SD,Miller El Sch,1071,2021,122097502,State - Non-Personnel,338848.1
Neshaminy SD,Neshaminy HS,6455,2021,122097502,State - Non-Personnel,1919686.51
Neshaminy SD,Poquessing MS,1077,2021,122097502,State - Non-Personnel,660719.84
Neshaminy SD,Sandburg MS,1076,2021,122097502,State - Non-Personnel,475338.01
Neshaminy SD,Schweitzer El Sch,1072,2021,122097502,State - Non-Personnel,296746.73
Neshaminy SD,Tawanka El Sch,8374,2021,122097502,State - Non-Personnel,568368.45
Neshannock Township SD,Neshannock JSHS,2689,2021,104375203,State - Non-Personnel,1506174
Neshannock Township SD,Neshannock Memorial El Sch,2688,2021,104375203,State - Non-Personnel,1393968
New Brighton Area SD,New Brighton Area El Sch,6720,2021,127045653,State - Non-Personnel,46114.52
New Brighton Area SD,New Brighton Area HS,695,2021,127045653,State - Non-Personnel,28453.64
New Brighton Area SD,New Brighton Area MS,694,2021,127045653,State - Non-Personnel,23547.84
New Castle Area SD,Harry W Lockley Early Learning Center,8319,2021,104375302,State - Non-Personnel,2056311.12
New Castle Area SD,New Castle JHS,8284,2021,104375302,State - Non-Personnel,1487312.68
New Castle Area SD,New Castle SHS,2704,2021,104375302,State - Non-Personnel,1811388.88
New Castle Area SD,Washington Intrmd Sch,7164,2021,104375302,State - Non-Personnel,1918356.88
New Hope-Solebury SD,New Hope-Solebury HS,1084,2021,122097604,State - Non-Personnel,27506
New Hope-Solebury SD,New Hope-Solebury Lower El Sch,1082,2021,122097604,State - Non-Personnel,10443
New Hope-Solebury SD,New Hope-Solebury MS,7561,2021,122097604,State - Non-Personnel,18977
New Hope-Solebury SD,New Hope-Solebury Upper El Sch,7830,2021,122097604,State - Non-Personnel,16967
New Kensington-Arnold SD,Berkey Sch,8321,2021,107656303,State - Non-Personnel,3978.59
New Kensington-Arnold SD,Martin Sch,4466,2021,107656303,State - Non-Personnel,4949.1
New Kensington-Arnold SD,Roy A. Hunt El Sch,8322,2021,107656303,State - Non-Personnel,7999.7
New Kensington-Arnold SD,Valley JSHS,8323,2021,107656303,State - Non-Personnel,10132.25
Newport SD,Newport El Sch,5260,2021,115504003,State - Non-Personnel,1530
Newport SD,Newport HS,7930,2021,115504003,State - Non-Personnel,916.15
Newport SD,Newport MS,7931,2021,115504003,State - Non-Personnel,658.39
Norristown Area SD,Cole Manor El Sch,3263,2021,123465602,State - Non-Personnel,29102.02
Norristown Area SD,East Norriton MS,3265,2021,123465602,State - Non-Personnel,65136.53
Norristown Area SD,Eisenhower MS,3321,2021,123465602,State - Non-Personnel,57842.97
Norristown Area SD,Gotwals El Sch,5080,2021,123465602,State - Non-Personnel,28813.16
Norristown Area SD,Hancock El Sch,3318,2021,123465602,State - Non-Personnel,23974.86
Norristown Area SD,Marshall Street El Sch,3408,2021,123465602,State - Non-Personnel,43183.64
Norristown Area SD,Norristown Area HS,6729,2021,123465602,State - Non-Personnel,145510.09
Norristown Area SD,Paul V Fly El Sch,5253,2021,123465602,State - Non-Personnel,35601.23
Norristown Area SD,Ray S. Musselman Learning Center,8313,2021,123465602,State - Non-Personnel,17764.5
Norristown Area SD,Roosevelt Campus of the Norristown Area,6998,2021,123465602,State - Non-Personnel,9821.03
Norristown Area SD,Stewart MS,3320,2021,123465602,State - Non-Personnel,56615.34
Norristown Area SD,Whitehall El Sch,7364,2021,123465602,State - Non-Personnel,36901
North Allegheny SD,Bradford Woods El Sch,263,2021,103026852,State - Non-Personnel,0.01
North Allegheny SD,Carson MS,5108,2021,103026852,State - Non-Personnel,0.01
North Allegheny SD,Franklin El Sch,265,2021,103026852,State - Non-Personnel,0.01
North Allegheny SD,Hosack El Sch,6603,2021,103026852,State - Non-Personnel,0.01
North Allegheny SD,Ingomar El Sch,266,2021,103026852,State - Non-Personnel,0.01
